gene,log2FC,pvalue,negLog10P,significance,|log2FC|
MRPL44,0.169009106029359,0.444498334173851,0.352129862276355,NS,0.169009106029359
SUMO4,-0.169007401260177,0.105797958801068,0.97552271122318,NS,0.169007401260177
HSD17B14,0.168983704012573,0.231469125658977,0.635506928836715,NS,0.168983704012573
CPNE4,0.168941529791069,0.465956364847965,0.331654751535412,NS,0.168941529791069
OR5B21,0.168929255867563,0.0164930457041958,1.78269913754005,NS,0.168929255867563
SNORA5A,-0.168925203536322,0.151041694588591,0.820903150519882,NS,0.168925203536322
OR2F2,0.16891676194933,0.165653484091947,0.780799425426486,NS,0.16891676194933
REG1A,-0.168912009660544,0.056834592635211,1.24538724848562,NS,0.168912009660544
C5orf52,0.168888504413585,0.181186210242387,0.741874858775826,NS,0.168888504413585
CT45A2,0.168881700274346,0.256996265309082,0.590073187826068,NS,0.168881700274346
DTX3L,0.168809593019763,0.149532078172741,0.825265630891397,NS,0.168809593019763
BMP8A,0.168757217026823,0.00196400897745846,2.70685653139033,NS,0.168757217026823
ZNF208,0.168745931796207,0.587282559694312,0.231152896042768,NS,0.168745931796207
ASB11,0.168719819917298,0.515089189245571,0.288117565049073,NS,0.168719819917298
LOC400464,-0.168604437748957,0.117826300428145,0.928757758310097,NS,0.168604437748957
ZNF818P,0.168580023275744,0.364185534047089,0.438677308975744,NS,0.168580023275744
FAM75D4,0.168536847193387,0.0625952440941221,1.20345866267045,NS,0.168536847193387
CCR2,0.168496493834427,0.529537154661903,0.276103562471436,NS,0.168496493834427
C11orf63,0.168384308621571,0.492055716469456,0.307985718400879,NS,0.168384308621571
LOC100509022,-0.16831821055668,0.0713282878496289,1.14673820057461,NS,0.16831821055668
MAS1,0.168306826650943,0.0268883135782629,1.57043643565777,NS,0.168306826650943
STX17,0.168292354716818,0.0548853940338673,1.26054321355446,NS,0.168292354716818
OTOP1,-0.168271581179411,0.148976775422153,0.826881430192823,NS,0.168271581179411
TIMM17A,-0.168225965526374,0.110566346262526,0.956377041716477,NS,0.168225965526374
CNTNAP4,0.168193241968031,0.128609636986532,0.890726487607265,NS,0.168193241968031
DEFB106A,0.168159985690525,0.163881206941692,0.785470846243262,NS,0.168159985690525
CXorf56,-0.168157299370678,0.363863396786892,0.439061630517123,NS,0.168157299370678
PCOLCE2,-0.168138514069612,0.0495172062801193,1.30524386583273,NS,0.168138514069612
LOC440173,0.168093811219563,0.106162482709412,0.974028933640323,NS,0.168093811219563
YARS2,-0.16808331317023,0.00591405022266236,2.22811499172527,NS,0.16808331317023
OR51B6,0.168083067483895,0.313987898144371,0.503087090367563,NS,0.168083067483895
ZNF114,-0.168069693277779,0.208345501419675,0.681215872359108,NS,0.168069693277779
PAGE2,0.168062695628695,0.387935246284376,0.411240760303496,NS,0.168062695628695
HUS1,-0.16806184297221,0.0633197590593149,1.19846074635878,NS,0.16806184297221
LOC100128988,0.168043738471157,0.198871234599935,0.70142803013833,NS,0.168043738471157
ARHGEF5,0.168008467710406,0.354926180759917,0.44986196419087,NS,0.168008467710406
F9,0.168005213295508,0.158460304142339,0.800079514841259,NS,0.168005213295508
SERPINE2,-0.167999696490727,0.0981912646835272,1.00792714631167,NS,0.167999696490727
KRTAP19-3,0.167902862864402,0.438542992777467,0.357987823938192,NS,0.167902862864402
MEN1,-0.167886957588609,0.104402565915349,0.981288827491006,NS,0.167886957588609
TEX12,-0.167791181125401,0.137428378803059,0.861923576701799,NS,0.167791181125401
IGHD,-0.167783711553859,0.403172664571685,0.394508921076721,NS,0.167783711553859
SFT2D3,-0.1677804610714,0.0716130396600544,1.14500789198268,NS,0.1677804610714
PDE8B,0.167744411918739,0.000759600941000856,3.11941450592656,NS,0.167744411918739
TMEM188,-0.16769548348482,0.134501895474367,0.87127159530278,NS,0.16769548348482
KCND1,0.167603792676453,0.242273670822398,0.615693780405844,NS,0.167603792676453
TMEM78,0.16758966333594,0.0796672881024939,1.09871996609247,NS,0.16758966333594
FBXO4,-0.167524006830195,0.184674210138272,0.733593749804328,NS,0.167524006830195
PURG,0.167501736618261,0.100700734989318,0.996967359628705,NS,0.167501736618261
PSG5,0.167495973279981,0.0548687628419829,1.26067483198466,NS,0.167495973279981
IGF1,-0.167478586367273,0.199441830791229,0.700183747847249,NS,0.167478586367273
DHRS7,0.167477688285889,0.159550862235546,0.797100844474996,NS,0.167477688285889
SNORD115-4,0.167319321322857,0.397811861706138,0.400322271496352,NS,0.167319321322857
PAGE1,0.167312287564709,0.034109128144732,1.46712938134813,NS,0.167312287564709
MGC16025,0.167294308283444,0.11480651736932,0.940033457084467,NS,0.167294308283444
OR51F1,-0.167279041956337,0.507841021894004,0.294272221023071,NS,0.167279041956337
CLIC2,-0.167264223024311,0.0769933701686218,1.11354666993332,NS,0.167264223024311
UBL5,-0.167175943242707,0.24725110682726,0.606861755593693,NS,0.167175943242707
LLGL1,-0.167153759545089,0.0241658417149463,1.61679807344916,NS,0.167153759545089
FSCN2,-0.167141400047897,0.450736638537835,0.346077138471996,NS,0.167141400047897
NLGN1,0.167140827188505,0.353857932196631,0.451171064660631,NS,0.167140827188505
PRMT2,-0.167099474662489,0.10113330246856,0.995105810810838,NS,0.167099474662489
CDH10,-0.167096183671563,0.287906015726449,0.540749260549128,NS,0.167096183671563
SLCO4C1,0.167093764882256,0.043575703186904,1.36075559589375,NS,0.167093764882256
INGX,-0.167073399556001,0.123343844530517,0.908882519081696,NS,0.167073399556001
CT45A3,0.16703752317198,0.296326074011025,0.528230132857112,NS,0.16703752317198
FLJ36116,-0.167024223048316,0.150969576865306,0.821110562181803,NS,0.167024223048316
ARPP19,-0.166976384880986,0.256793010739816,0.590416800846323,NS,0.166976384880986
FZD9,-0.166933305787267,0.00725464904490239,2.13938359239909,NS,0.166933305787267
FCRL4,0.16692365365206,0.0680205308334867,1.16735998314786,NS,0.16692365365206
FBP2,0.16688320557249,0.220256840586289,0.657070594685518,NS,0.16688320557249
CYP3A7,0.16686639789766,0.286408843270219,0.543013576712765,NS,0.16686639789766
GADD45G,0.166858331592772,0.353187675325251,0.45199445977064,NS,0.166858331592772
C1orf211,0.166778402847223,0.473140032829856,0.325010304326078,NS,0.166778402847223
NANOGP1,0.166706800980689,0.124491173964395,0.904861437599846,NS,0.166706800980689
ZSCAN5B,0.16665222536869,0.541349943419662,0.266521904276018,NS,0.16665222536869
CYP39A1,0.166609011053265,0.00612475511826067,2.21291127070452,NS,0.166609011053265
SERPINA7,0.166577439609264,0.017461250872806,1.75792464793294,NS,0.166577439609264
OTC,0.166530438489039,0.345127750948548,0.462020118659054,NS,0.166530438489039
MAGEB18,0.166466814095358,0.26947396532082,0.569483186928732,NS,0.166466814095358
QRFPR,0.166448075006959,0.220198014343804,0.657186601637733,NS,0.166448075006959
OR51E1,0.166422110411395,0.497616600841683,0.303105139704543,NS,0.166422110411395
ERRFI1,0.166385970218281,0.597759250568582,0.22347369427567,NS,0.166385970218281
SPINLW1,0.166318095297458,0.469492813604129,0.328371050971795,NS,0.166318095297458
CCDC123,0.166306395289249,0.0502700285593891,1.29869086804064,NS,0.166306395289249
ZSWIM5,-0.166280209302454,0.0300854483167191,1.52164351250782,NS,0.166280209302454
GPR81,0.166202086758836,2.09631499550394E-06,5.67854345903053,NS,0.166202086758836
DEFA4,0.166186928413563,0.0255918544304753,1.59189824323581,NS,0.166186928413563
METAP1,-0.166181331674364,0.172245637050994,0.763851769877089,NS,0.166181331674364
ANGEL2,-0.16617134551847,0.201856776658034,0.694956666041689,NS,0.16617134551847
CCL19,-0.166092212860157,0.022113837195214,1.65533589206101,NS,0.166092212860157
NAV2,-0.166077931256024,0.0549451339414764,1.2600707635852,NS,0.166077931256024
DOK2,-0.166055425201206,0.0429698999762674,1.36683565724944,NS,0.166055425201206
MYBPC1,0.165956069120499,0.487120229037702,0.312363834753775,NS,0.165956069120499
DCUN1D4,-0.16587788766042,0.292391200055985,0.534035702249871,NS,0.16587788766042
KEL,0.165751137915304,0.373885637577615,0.427261217489779,NS,0.165751137915304
MDP1,0.165694279105428,0.0744784151300282,1.12796957353593,NS,0.165694279105428
RGS21,0.165678239372509,0.0294337355824629,1.53115461591955,NS,0.165678239372509
CYP4V2,-0.165650247913905,0.130332824239609,0.884946193720424,NS,0.165650247913905
BRP44L,-0.165636978685053,0.0893679072411021,1.04881841196887,NS,0.165636978685053
ZNRD1-AS,0.165517091615956,0.746414842031435,0.127019733478777,NS,0.165517091615956
ALDH3B2,0.165513994561505,0.0423111563439847,1.37354510544277,NS,0.165513994561505
SETDB2,-0.165500420013788,0.303128524056408,0.518373195082592,NS,0.165500420013788
C21orf34,-0.165471079578774,0.309847861129372,0.508851497425929,NS,0.165471079578774
DEFB110,-0.165430277466237,0.21436959386309,0.668836814846546,NS,0.165430277466237
MYOT,-0.16538453808646,0.21016326217172,0.677443199014422,NS,0.16538453808646
FAM100A,-0.165228031746496,0.00227607992399324,2.64281249186405,NS,0.165228031746496
SLC16A13,0.165217366181131,0.033184087444503,1.47907012086557,NS,0.165217366181131
RAG2,0.165212496588109,0.176796215246207,0.752527036355079,NS,0.165212496588109
C9orf152,0.164988329823886,0.262447592178312,0.580957407306089,NS,0.164988329823886
SH2D3A,-0.164965981884666,0.0451062200198606,1.34576356601468,NS,0.164965981884666
DEPDC1,0.16495022952972,0.458776054037443,0.338399258318291,NS,0.16495022952972
DNAJC22,0.164899484997212,0.0528435384057218,1.2770081097057,NS,0.164899484997212
HTR7,0.164888319615885,0.267600299645398,0.572513404602757,NS,0.164888319615885
MNAT1,-0.164878961608016,2.81675556154198E-05,4.55025083951744,NS,0.164878961608016
KERA,0.164878732714462,0.350672465964304,0.455098332633492,NS,0.164878732714462
CT45A6,0.164867749871439,0.257608384663913,0.589040005621198,NS,0.164867749871439
HLA-DRA,-0.164811942922826,0.00227029579823373,2.6439175546256,NS,0.164811942922826
ROR2,-0.164747514657864,0.177794528047167,0.750081609369685,NS,0.164747514657864
FAM70A,0.164725763896726,0.214585342447974,0.668399946449132,NS,0.164725763896726
GDNF,-0.164676980100909,0.0306380066003422,1.51373949460844,NS,0.164676980100909
MFNG,0.164585232233312,0.246892539873245,0.607492032550173,NS,0.164585232233312
OVOS,-0.164469767313913,0.24384905469813,0.612878923649128,NS,0.164469767313913
ARSJ,-0.164469055185519,0.0160313003428316,1.79503124939805,NS,0.164469055185519
ZSCAN16,0.164457681579659,0.244646338302345,0.611461280075662,NS,0.164457681579659
FLJ33996,0.164405053009575,0.291736045380949,0.535009908406817,NS,0.164405053009575
ERG,0.164389523031099,0.00057809525613534,3.23800059444204,NS,0.164389523031099
NUP54,-0.164368674536157,0.32998136075929,0.481510590873648,NS,0.164368674536157
IFT46,0.164352306550984,0.217567048181658,0.662406880465342,NS,0.164352306550984
LONRF2,-0.164349894949669,0.0456275191000385,1.34077314443038,NS,0.164349894949669
SCRN1,-0.164294696698483,0.0083696133931732,2.07729460235194,NS,0.164294696698483
SIP1,0.164289881462971,0.467174589243404,0.330520787581221,NS,0.164289881462971
DLEU1,0.164250779440386,0.200021542212652,0.698923228534696,NS,0.164250779440386
CECR1,-0.164220295599235,0.0792627950985894,1.10093061690607,NS,0.164220295599235
OFD1,0.164183258192446,0.164344724250786,0.784244232960803,NS,0.164183258192446
ITLN1,0.164150685017206,4.21838530391922E-06,5.37485375467628,NS,0.164150685017206
GDI2,-0.164092471946915,0.163536549430862,0.786385169962571,NS,0.164092471946915
GPR39,-0.164083024109329,0.168120408735891,0.774379562804561,NS,0.164083024109329
LRRC40,-0.164065782067752,0.201670173299891,0.695358328505777,NS,0.164065782067752
OR4D10,0.164032125241784,0.143341321728139,0.843628595285825,NS,0.164032125241784
IRF4,-0.163983503036688,0.338611896242932,0.470297788158849,NS,0.163983503036688
PGP,-0.163971381166697,0.0334862998377015,1.47513283839169,NS,0.163971381166697
HAVCR1,0.163931103078252,0.318897372388414,0.496349059188881,NS,0.163931103078252
SYDE2,-0.163894029793024,0.145235037280363,0.837928599462921,NS,0.163894029793024
NPFF,-0.163710323545084,0.155110414667321,0.809359041124507,NS,0.163710323545084
SLC38A7,0.163639037767845,0.138021610405089,0.860052909650181,NS,0.163639037767845
PPP1R1C,0.163628621319094,0.346235717414902,0.460628132659136,NS,0.163628621319094
EIF4E,0.163609421926484,0.14201828761942,0.847655728146367,NS,0.163609421926484
C22orf24,-0.163603152928014,0.000262001441830366,3.58169631869076,NS,0.163603152928014
HIATL2,-0.163521751685259,0.0946657401175769,1.02380716534649,NS,0.163521751685259
FMO9P,-0.163474111411476,0.124689074517304,0.904171598524009,NS,0.163474111411476
LOC642947,0.163469335215061,0.0579318793379233,1.23708238255133,NS,0.163469335215061
MIR32,0.163413803926439,0.388243181091378,0.410896163263006,NS,0.163413803926439
IGFBP3,-0.163351063686521,0.0831239494013843,1.08027383067609,NS,0.163351063686521
SLC7A2,0.163308928954104,0.372466569340414,0.42891270117751,NS,0.163308928954104
DNASE2B,0.163286210913353,0.0209694377138245,1.67841321479251,NS,0.163286210913353
DBC1,0.163250318436266,0.348937125623866,0.457252820761651,NS,0.163250318436266
TMSB15B,-0.163202033719595,0.383986465146502,0.41568408348607,NS,0.163202033719595
RHPN2,0.163170481160176,0.225497848751027,0.646857596934644,NS,0.163170481160176
TMPRSS11F,0.163153719403762,0.168439028856022,0.773557271191969,NS,0.163153719403762
BTG3,-0.163150954218679,0.157293169130831,0.803290137346213,NS,0.163150954218679
PATE1,0.163135023478366,0.0989040213275173,1.00478605011317,NS,0.163135023478366
KCNMB1,-0.163075551053576,0.101102099457272,0.995239825880402,NS,0.163075551053576
CRYBA2,-0.162914146370161,0.206271371997631,0.685561042730637,NS,0.162914146370161
ANGPT4,0.162863979854833,0.11372314107274,0.944151153451179,NS,0.162863979854833
TAS2R9,0.162822867473142,0.094517386498754,1.02448829555492,NS,0.162822867473142
DCLK3,0.162774168976307,0.0506629562949506,1.29530947176766,NS,0.162774168976307
WDSUB1,-0.162761976210382,0.096178701227951,1.01692109182181,NS,0.162761976210382
FAM82B,-0.162601940566817,0.194403470982818,0.711295985216187,NS,0.162601940566817
SOCS3,0.162584828253688,0.658517472533907,0.181432697354604,NS,0.162584828253688
RBM7,-0.162566639184981,0.323721916517379,0.489827897136343,NS,0.162566639184981
ZNF107,-0.162547819054437,8.95657368468244E-05,4.04785809685802,NS,0.162547819054437
EFCAB6,0.162545131434019,0.0119042830753686,1.9242967544621,NS,0.162545131434019
CTAG2,-0.162539170673832,0.22406863980063,0.649618922200221,NS,0.162539170673832
IRGQ,0.162522165733138,0.253484886528666,0.596047929399172,NS,0.162522165733138
PSENEN,0.162509216813067,0.0743815747394653,1.12853463138951,NS,0.162509216813067
CIR1,0.162473715085828,0.109126947015132,0.962067994645964,NS,0.162473715085828
EBLN2,0.16246761452465,0.303331911862694,0.518081897579782,NS,0.16246761452465
PRL,0.162424873452709,0.208515314297316,0.680862042989618,NS,0.162424873452709
RASSF6,-0.16241640772496,0.00778453312081315,2.1087674292275,NS,0.16241640772496
MFSD6L,-0.162318262662409,0.085221616820472,1.06945023064309,NS,0.162318262662409
POM121L4P,0.162143416465067,0.339115406390428,0.469652479291926,NS,0.162143416465067
TNFRSF21,-0.162138241090878,0.297816220560292,0.526051652090944,NS,0.162138241090878
RFWD3,0.162100454065272,0.312606702820386,0.505001714203274,NS,0.162100454065272
ZNF558,-0.162044250046519,0.324038989556694,0.489402730748431,NS,0.162044250046519
SNX31,0.162042120533036,0.183562128860428,0.736216914221139,NS,0.162042120533036
STAT4,-0.161959690992604,0.0481627454791188,1.31728876443199,NS,0.161959690992604
C11orf92,-0.161870799088049,1.39057802548518E-05,4.85680463780524,NS,0.161870799088049
FAM194B,0.161826391408773,0.0892542506608477,1.04937109180298,NS,0.161826391408773
ZDHHC9,0.16180353679853,0.216737029655793,0.664066882859653,NS,0.16180353679853
GIT2,-0.161787562818091,0.145121813821926,0.838267302169793,NS,0.161787562818091
ADH7,0.161757028416828,0.353967267239731,0.451036897054527,NS,0.161757028416828
PTTG3P,0.161739201696118,0.203111338581334,0.692265831662374,NS,0.161739201696118
MIR132,-0.161719844171226,0.299855631186328,0.523087790847597,NS,0.161719844171226
FHL3,-0.161698361727777,0.113255981216274,0.945938852974029,NS,0.161698361727777
TAAR5,0.161678147784578,0.390881283933442,0.407955123834891,NS,0.161678147784578
CATSPER4,0.161557358142385,0.116316266305829,0.934359546897696,NS,0.161557358142385
FLJ46365,0.161397790929122,0.128062981083648,0.892576392773375,NS,0.161397790929122
TRGV3,-0.161367350878337,0.366790257027015,0.435582208922415,NS,0.161367350878337
ZNF841,0.1613633676662,0.0660652137447653,1.18002715557297,NS,0.1613633676662
HSPB2,-0.161315127253388,0.242201223470909,0.61582366736422,NS,0.161315127253388
GNAI1,-0.161272775283327,2.78770813790966E-05,4.55475269712008,NS,0.161272775283327
ANKRD34B,-0.161240493444865,0.0198034641899135,1.70325883261888,NS,0.161240493444865
H3F3B,-0.16123724228489,0.0132053470516154,1.87925018055165,NS,0.16123724228489
TBC1D27,0.161204602003461,0.16372166243651,0.785893854160306,NS,0.161204602003461
ZNF83,0.161159696782541,0.00313477015119036,2.50379429717113,NS,0.161159696782541
MUSK,0.161092798515879,0.00301324510186493,2.52096554072688,NS,0.161092798515879
SNORD115-2,0.161058017626945,0.380788769775019,0.419315868314503,NS,0.161058017626945
AFM,0.161046561291095,0.273791448823259,0.562580120069326,NS,0.161046561291095
EFEMP2,-0.161027181002108,0.00402185726151243,2.39557334687641,NS,0.161027181002108
CCDC158,0.161023712409871,0.00402787387776029,2.39492413669099,NS,0.161023712409871
B3GNT3,0.161008612573912,0.0581484860082489,1.23546158836155,NS,0.161008612573912
FAM26D,0.160993948374864,0.267794668249226,0.572198073974461,NS,0.160993948374864
IPO9,0.16097868488292,0.00598901558599605,2.22264455669317,NS,0.16097868488292
LEPREL4,0.160966612963293,0.104205277607688,0.9821102850878,NS,0.160966612963293
SLC25A12,-0.160930381959672,0.175405431405039,0.755956962892917,NS,0.160930381959672
SPIC,0.160919542663147,0.283758998723677,0.54705035699153,NS,0.160919542663147
PSAPL1,0.160910604948152,0.166454450581126,0.778704588389657,NS,0.160910604948152
EPGN,0.16087258677386,0.107195122972267,0.969824973173232,NS,0.16087258677386
RAB42,0.160817683783626,0.238143773042209,0.623160769889379,NS,0.160817683783626
C14orf132,0.160598937365956,0.000109889482889267,3.95904387028552,NS,0.160598937365956
POTED,0.160517507946477,0.34260775750507,0.465202807735065,NS,0.160517507946477
TPST1,0.160465681841456,0.172353387845319,0.763580175510649,NS,0.160465681841456
C9orf71,-0.160455940196365,0.0810146539077979,1.09143641895233,NS,0.160455940196365
MPHOSPH6,0.160267525923545,0.109943541421316,0.958830277967298,NS,0.160267525923545
SNORD114-2,-0.160231618607936,0.703425373456294,0.152781970177011,NS,0.160231618607936
GMNN,0.160210746680264,0.405700862259829,0.391794069263168,NS,0.160210746680264
OR4A47,-0.160170336983602,0.0106234678113546,1.97373369365952,NS,0.160170336983602
LOC644714,0.160159302051794,0.534487064448809,0.272062801037959,NS,0.160159302051794
C6orf97,-0.160135098921091,0.366306331608868,0.436155574485803,NS,0.160135098921091
POTEB,0.160124734800709,0.266796744011398,0.573819474854858,NS,0.160124734800709
CLEC9A,0.160122402422646,0.00047603278761167,3.32236313343827,NS,0.160122402422646
SALL4,0.160062497190757,0.00703470301517036,2.15275423250006,NS,0.160062497190757
NUP37,-0.160046765856971,0.10458904408829,0.980513806302408,NS,0.160046765856971
DUOXA2,-0.160032566713414,0.259289153255808,0.586215650525973,NS,0.160032566713414
OR6Q1,0.159967691053266,0.00398439231430039,2.39963790630569,NS,0.159967691053266
UBE2M,-0.159964934573374,0.288808450059115,0.539390104175949,NS,0.159964934573374
NCR3,0.15992208121721,0.217647807177182,0.662245704043671,NS,0.15992208121721
FAM183A,-0.159905124244022,0.239795221361791,0.620159475769629,NS,0.159905124244022
KRTAP13-1,0.159897640094048,0.314014000453196,0.503050988283415,NS,0.159897640094048
OR14A2,0.159871236752134,0.500447185234759,0.300641749096556,NS,0.159871236752134
IFI6,0.159847221797237,0.554521644119384,0.256081497777828,NS,0.159847221797237
STBD1,0.15984080401788,0.0701067396525018,1.15424022949133,NS,0.15984080401788
PHAX,-0.159831493184062,0.121767869535564,0.914467292362023,NS,0.159831493184062
MLPH,0.159782452989727,0.0461715184776411,1.33562584224296,NS,0.159782452989727
FANK1,0.159721553787179,0.163258489281063,0.7871242265793,NS,0.159721553787179
NOS2,0.159680113797592,0.0552709106239501,1.2575033800772,NS,0.159680113797592
OR5P3,0.159675192732115,0.404677311735438,0.392891143679384,NS,0.159675192732115
RNF128,0.159572833010902,0.11890623579828,0.924795369083835,NS,0.159572833010902
PAPD7,-0.159565336063748,0.1280644145787,0.892571531450442,NS,0.159565336063748
VNN3,0.159563770169778,0.0633608272087934,1.19817916143957,NS,0.159563770169778
LRRC48,0.159551416269272,0.131920290837192,0.879688399898041,NS,0.159551416269272
TP53BP2,0.159512351802305,0.0393093929348074,1.40550366305091,NS,0.159512351802305
FLJ42842,-0.159509118531251,0.196524051159598,0.706584291870188,NS,0.159509118531251
C1orf116,0.159471103835246,0.156620260755588,0.805152057315187,NS,0.159471103835246
GPD1L,0.159439928359791,0.380137782975426,0.420058962487807,NS,0.159439928359791
THAP3,-0.159426485022343,0.177931970245436,0.749746012266036,NS,0.159426485022343
XG,-0.159378589915874,1.25371762143749E-06,5.90180026993373,NS,0.159378589915874
LOC100129033,-0.159315105495626,0.326029935726782,0.486742521637369,NS,0.159315105495626
ZNF799,0.159185597520396,0.603398138602249,0.219396033895897,NS,0.159185597520396
ZNF253,-0.159175922506436,0.520661082472543,0.283444883048482,NS,0.159175922506436
SSX4,0.159161003952629,0.0324434247319672,1.4888733078613,NS,0.159161003952629
TGFA,0.159139003510764,0.0536151745648382,1.27071227566024,NS,0.159139003510764
TCL1A,0.159029575276144,0.15716590509441,0.803641662083834,NS,0.159029575276144
INSIG2,0.158947370209394,0.158944561676547,0.798754326977086,NS,0.158947370209394
ZWILCH,0.158923088269373,0.26584118909121,0.575377729152623,NS,0.158923088269373
CDH26,0.158797988439883,0.338879543454652,0.46995464666249,NS,0.158797988439883
COX6C,-0.158740235682746,0.0893043776418727,1.04912725175971,NS,0.158740235682746
CCL22,0.158679153419444,0.0084522487871138,2.07302772822165,NS,0.158679153419444
C12orf50,0.158642494532951,0.428767705207425,0.367777933152961,NS,0.158642494532951
ST8SIA2,-0.15860169987633,0.132851546762328,0.876633384825904,NS,0.15860169987633
PRPF40A,-0.158539374939859,0.150901866724118,0.82130538777266,NS,0.158539374939859
PSORS1C3,-0.158513295828394,0.362862457577155,0.440257962387746,NS,0.158513295828394
SNORA33,0.158471080877109,0.107162665108016,0.969956494137063,NS,0.158471080877109
FOLH1B,0.158468922599992,0.28358201482779,0.547321316185479,NS,0.158468922599992
NELL1,0.158444480797377,0.178868594133548,0.747465906452393,NS,0.158444480797377
OR10S1,0.158414361488394,0.332318342519331,0.478445686903414,NS,0.158414361488394
KRTAP19-6,0.158414205195974,0.402826524568369,0.394881940565259,NS,0.158414205195974
HERC4,-0.158408468172697,0.0494708833594753,1.30565033473951,NS,0.158408468172697
SLC2A14,-0.158355964488661,0.346554548587044,0.460228396590975,NS,0.158355964488661
C21orf70,0.158343626460081,0.114971381634411,0.939410249602908,NS,0.158343626460081
C12orf11,-0.158339846008607,0.0876903031289185,1.0570484286458,NS,0.158339846008607
CNO,-0.158337267279294,0.186403978773734,0.729544821912104,NS,0.158337267279294
ANP32D,-0.158316273826505,0.398806379910497,0.399237902672916,NS,0.158316273826505
MAP1LC3A,0.158293215482586,0.0692710518394061,1.15944821781167,NS,0.158293215482586
DMC1,0.15823836603164,0.472909908772025,0.325221586217331,NS,0.15823836603164
RETN,-0.158210457004221,0.0534097454396156,1.27237949195098,NS,0.158210457004221
MOSPD1,0.158206356156778,0.238837458444358,0.621897558950079,NS,0.158206356156778
TH1L,-0.158192415712579,0.412401465593215,0.384679799989115,NS,0.158192415712579
OR5R1,0.158189785467416,0.0432602504997177,1.36391097009503,NS,0.158189785467416
OR4N4,0.158184925806287,0.647292096721735,0.188899695579155,NS,0.158184925806287
ZBTB1,-0.158183541549894,0.467408897244283,0.330303024961936,NS,0.158183541549894
CD52,-0.158159160312277,0.00553654458413292,2.25676119849138,NS,0.158159160312277
BAG5,0.158157111188678,0.342049434048521,0.465911123818025,NS,0.158157111188678
ATP9B,0.158153063690841,0.0552791679800749,1.25743850225436,NS,0.158153063690841
ZNF221,-0.158130995024063,0.659967864890016,0.18047721058042,NS,0.158130995024063
LANCL3,-0.158079540354231,0.0959942696738078,1.01775469116171,NS,0.158079540354231
AMELX,0.158045143434697,0.0724743192082186,1.13981585552457,NS,0.158045143434697
OR5B2,0.158024550123178,0.133051208124508,0.875981177637017,NS,0.158024550123178
TDRD5,0.157988653167974,0.306596723978966,0.513432489943023,NS,0.157988653167974
OR5AN1,0.157985844409639,0.121500722376787,0.915421139980732,NS,0.157985844409639
EPB41L4A,0.157938525635534,0.169239608852757,0.77149798708268,NS,0.157938525635534
FNDC7,0.157923436561362,0.39347242575893,0.405085697257499,NS,0.157923436561362
DCUN1D3,-0.157877333359244,0.404000803923775,0.393617770683177,NS,0.157877333359244
OSTCL,0.157842195991382,0.0851608967250741,1.0697597741865,NS,0.157842195991382
PLEKHM1,0.157771592225761,0.187492852139588,0.727015284392295,NS,0.157771592225761
GPR22,0.157767706165783,0.196820841048685,0.705928916711496,NS,0.157767706165783
XKRY,0.157762814185504,6.18746258361845E-07,6.20848741428499,NS,0.157762814185504
C1orf223,0.157723205048959,0.329020358101341,0.482777229291551,NS,0.157723205048959
C12orf42,0.15766063233459,0.0539437710709135,1.26805869640664,NS,0.15766063233459
RDM1,-0.157609090959214,0.319698639272566,0.495259212203988,NS,0.157609090959214
EXOC1,-0.157595230251259,0.211044945082409,0.675625045542775,NS,0.157595230251259
SLC4A3,0.157555142687257,0.0761050732817084,1.11858639152362,NS,0.157555142687257
AKR1E2,0.157539473707387,0.135730884986859,0.867321319229028,NS,0.157539473707387
MGC23284,0.157517019050406,0.0796536970680144,1.09879406193472,NS,0.157517019050406
C11orf72,0.157451187505354,0.132936927193338,0.876354364063463,NS,0.157451187505354
ZNF141,-0.157386922666257,0.311231816966502,0.506916011853748,NS,0.157386922666257
CLEC3A,-0.157384390657688,0.141490455087023,0.849272856555619,NS,0.157384390657688
C8orf85,0.157356821241498,0.00986795715663761,2.00577274473928,NS,0.157356821241498
TRPC4,0.157327721285519,0.321183185509775,0.49324719885869,NS,0.157327721285519
KRTAP3-3,0.157185342977689,0.173973841156373,0.759516047668519,NS,0.157185342977689
CLDN23,-0.157159069030331,0.218220777148729,0.661103901907792,NS,0.157159069030331
SGIP1,0.157134945528747,0.000808553832120727,3.09229106021683,NS,0.157134945528747
PLS3,-0.157085994732,0.203920142357794,0.690539874355272,NS,0.157085994732
OR5H1,0.157082405063621,0.022385232748955,1.65003838570934,NS,0.157082405063621
PDLIM7,-0.157027107274279,0.186757395707945,0.728722190842938,NS,0.157027107274279
PACRG,0.15699778117944,0.187587725015896,0.7267955835064,NS,0.15699778117944
LY6G5B,0.156991655259231,0.0469933868307094,1.32796325408572,NS,0.156991655259231
ODAM,0.156940744260911,0.446592260514339,0.350088807563373,NS,0.156940744260911
PKIB,0.156927148654093,0.105814484085108,0.975454881188357,NS,0.156927148654093
SERINC5,0.15692207208376,0.0410402809797565,1.38678967451563,NS,0.15692207208376
MMAA,0.156920062835981,0.298210628249878,0.525476882318236,NS,0.156920062835981
FAM23A,0.156885863416379,0.159531456646829,0.797153669339361,NS,0.156885863416379
FIGN,-0.156854347220426,0.0621155688082233,1.20679953347758,NS,0.156854347220426
