name,logFC,DE_class
ZMIZ1,0.009200156061150544,NS
ANKRD13C,0.009201507563689093,NS
PGLS,0.00920462177071446,NS
BARX1,-0.009207064192717329,NS
BAI1,-0.009207656458885882,NS
TRMT61B,0.00921093835620157,NS
OSBPL7,-0.009211057038966963,NS
CDX2,-0.009212373863733303,NS
TEF,-0.009213577999058753,NS
HIST1H2BD,0.009214767296487292,NS
NAT14,0.00921503271962365,NS
ANKRD36B,0.009218520571711242,NS
LMX1A,-0.00922101341623649,NS
PCMTD1,0.00922443810662843,NS
HGD,-0.009225373457542041,NS
MLL4,0.009235132670341706,NS
OXCT2,-0.00923607897925205,NS
INHA,0.009236195715433437,NS
FOXJ3,0.009236393079012473,NS
REG3G,-0.00924131881955259,NS
IRF5,0.009241407700828708,NS
NCOA1,0.009241611325084609,NS
GLG1,-0.009242800196196388,NS
HARS2,-0.009243529240337445,NS
ZMAT3,0.009245041110468089,NS
TMEM30B,0.009249036502758212,NS
MIR320A,-0.009249806970535346,NS
TUBG1,0.009251558027294493,NS
KRTAP10-4,-0.009259205251630487,NS
DCAF4,-0.009261140094555476,NS
RG9MTD3,-0.009263144608568918,NS
WDR8,0.009264238589319795,NS
FOXO3,0.009264889294026801,NS
ENDOG,0.009267676578046391,NS
EP300,0.009269963903407952,NS
WDR38,0.009271252026515464,NS
FEM1C,-0.009274718685261085,NS
HEPN1,0.009280097779849505,NS
FLJ27243,-0.009283081563409734,NS
FAM172A,0.009286474145523194,NS
ST3GAL4,0.009287848582604008,NS
ZXDB,-0.009301632715421171,NS
ARF5,0.009304708342954715,NS
LOXHD1,-0.009313543992971907,NS
ZNF558,0.009314140887967559,NS
OR2T35,0.009314858722837993,NS
NAALADL1,0.00931966052213884,NS
MLLT11,0.009320793385949377,NS
POM121L8P,-0.009320942000670795,NS
CXCL16,-0.00932241694946101,NS
MEF2D,-0.00932820710962634,NS
C12orf57,-0.009332290787932518,NS
RAB39B,0.009333296274281588,NS
RSPH6A,-0.00933347017031072,NS
CIT,0.009339154859471899,NS
MAGEA9,-0.009341452017112006,NS
FOS,-0.009345056952315023,NS
ZNF148,0.009346021056636955,NS
C7orf60,-0.00934630048270102,NS
TPM3,0.009350379932898445,NS
CARD18,-0.009351099912954353,NS
MPP5,0.009356003485220032,NS
ADAM10,0.009357818940185059,NS
FAM129B,0.009358027147716719,NS
SECISBP2L,0.009358787252555345,NS
B3GNT6,-0.009366782273287022,NS
C16orf57,-0.00936737448219338,NS
MAPK1IP1L,-0.009371267994493948,NS
KRTAP4-11,-0.009381701224725703,NS
SNAP23,0.009385905762750557,NS
TCN1,0.009386917943589035,NS
PIP5KL1,-0.009387974998468884,NS
LINGO3,0.009388356297720835,NS
ZFPL1,0.009389621676816784,NS
ZNF124,0.009390854120134406,NS
ZNF467,0.009401675690656308,NS
FTSJ3,0.00940197124988873,NS
CTSH,-0.009402701305085248,NS
LSMD1,-0.00940434215814312,NS
FOXK1,0.009404772675813522,NS
B4GALT1,0.009410011259589623,NS
TUBGCP4,0.00941419981118119,NS
SMPD1,0.009426740952867219,NS
SPCS3,0.009429070010833929,NS
ZNF165,0.009433456184741784,NS
KIF12,-0.009435037864224949,NS
SETD4,-0.009438208730786712,NS
CTDSP2,-0.009442964124080966,NS
SUMO4,-0.009444271888621403,NS
C1orf93,0.00944470766991623,NS
SC5DL,0.009446763932229096,NS
KDM5A,-0.009447233268941035,NS
RABL2B,-0.009452612060349974,NS
RDX,0.00945676377006155,NS
NCAPD2,0.009461162556153146,NS
NAA30,0.009462182168634037,NS
AMH,0.009464216364420519,NS
C5orf15,0.009469983677099059,NS
SCFD1,-0.009473256515271977,NS
TRAF1,0.009473982879217413,NS
C1orf9,0.009475804818411815,NS
C11orf89,0.009476011306221999,NS
PRR5,0.009476669909466828,NS
GFRA4,-0.009476957601908698,NS
THAP8,-0.009479506043257535,NS
HDHD3,-0.009486764248892943,NS
DEFB104A,0.00949010774144754,NS
IL17RA,-0.009494845726166545,NS
KLHL30,-0.009499176089742711,NS
NBPF9,0.009501937502496727,NS
ZMAT5,0.009505601614330228,NS
SELV,-0.009511410235322204,NS
HEATR7B1,-0.009515202790688404,NS
C2orf62,-0.009517633862404118,NS
ZC3HAV1,0.009518607159952008,NS
MEOX2,-0.00951988715703056,NS
FAM43B,0.00952156380247171,NS
TMEM175,0.009524849588404383,NS
FBRSL1,0.009528988069339661,NS
ANP32C,-0.009533931215254032,NS
SLC27A1,-0.009534588905186103,NS
RAB7L1,-0.00953910169442862,NS
ORAI3,-0.009543605977420544,NS
FAM106C,-0.009544295611871867,NS
ACAP2,-0.009548698698294444,NS
IL34,-0.009551033887369886,NS
MSI1,0.009553347142385427,NS
LOC100128830,-0.009554475188374045,NS
HSPBAP1,0.00955649289747984,NS
HSPA4,0.009556595546794444,NS
AKT3,0.009565838202918453,NS
LOC100129827,-0.009567032421236688,NS
ANXA8,-0.009567195275531404,NS
C10orf11,0.009569288827869116,NS
PTPN11,-0.00956960220807046,NS
GPR152,-0.009571189378339673,NS
GADD45GIP1,0.00957496928127588,NS
ZFP1,-0.009577072793431674,NS
RAB11B,0.009577180154790366,NS
FRMD4A,-0.009577954720811688,NS
GCET2,0.009580346941386209,NS
MST1P9,-0.009580720373834506,NS
PGPEP1,-0.009584407428708142,NS
HGSNAT,-0.009584756005100559,NS
TNKS2,0.009590499346742387,NS
ERCC2,-0.009593980619944542,NS
C14orf138,-0.009594138243912642,NS
OPA3,0.009594197716692898,NS
IRX3,0.009600844908929762,NS
CYP2W1,-0.00960500794605701,NS
ALPP,0.009605870264624672,NS
PABPN1,0.00960742852567753,NS
C3orf63,-0.009607790096173296,NS
LOC100129113,-0.009607812742338684,NS
CARS,0.009611899360257858,NS
CEP192,-0.009612700462078516,NS
CHAD,-0.00961364326289571,NS
ISOC2,0.009615488153079,NS
ITGAM,-0.009616777533479004,NS
HIST1H2AE,-0.009616936764272666,NS
LOC151760,-0.009621282558366584,NS
C11orf1,0.009625407944989561,NS
PTPDC1,0.009626480786796954,NS
COX3,-0.009631935143850967,NS
IPO11,-0.00963201366530031,NS
FANCD2,0.00964299399050339,NS
C6orf203,0.009643214757514729,NS
UBE2C,0.009646483030349762,NS
ANKRD2,-0.009647301985343804,NS
FAM27L,-0.009647999786643657,NS
BAX,0.009648686411958707,NS
CEP72,-0.009650041333478354,NS
FLJ36031,-0.009652363754545146,NS
ITGA6,0.009654544741008575,NS
C1orf58,0.009655561675575797,NS
ZNF861P,-0.009658991725277843,NS
ND4,-0.009660082087615152,NS
FPR3,-0.009660695886604564,NS
LY6G5B,-0.009665081869123515,NS
CYP2G1P,0.009671383436201442,NS
FEZF1,-0.009673702865655498,NS
CHRNA10,0.00968032654941231,NS
ACAN,-0.009683529710504235,NS
MYST1,-0.009688199236928874,NS
AQP10,-0.009691473216716373,NS
PDIA2,0.009695264752426658,NS
KRBA2,-0.00970019534871569,NS
IL32,-0.009701893600529976,NS
ZNF26,0.009704190857209749,NS
PKIA,-0.009707031471984706,NS
HCN4,-0.0097074543794049,NS
CXorf61,-0.00970842299989716,NS
ELFN1,-0.009715454102867893,NS
TCL1A,-0.009717049779956577,NS
RNPS1,0.009718560500066697,NS
OLIG1,-0.009721302531012554,NS
NDST1,0.009724036741241004,NS
C5orf46,-0.009724740428253331,NS
SLC2A10,0.009726048349909533,NS
C16orf71,-0.00972618671701131,NS
GNS,0.009728906609382637,NS
APPBP2,0.0097295572195637,NS
NKD2,-0.009732221168281763,NS
MAGEA8,-0.009733738112792878,NS
C20orf27,-0.009735358292795704,NS
HTR1B,-0.009737390025465587,NS
DLEU7,-0.009738131227955193,NS
OR4N2,0.009740209710979553,NS
NKD1,-0.00974030011772209,NS
ZDHHC13,0.009741081633508175,NS
TXLNA,0.009743834438113108,NS
POU3F4,-0.009749472420268912,NS
ARHGEF7,0.00975027535095574,NS
AMDHD2,-0.009750621851380536,NS
CAMSAP1,0.009750822897881095,NS
VRK3,0.009756978866081845,NS
RNF186,0.00976261504488063,NS
NR4A3,-0.00976344368738813,NS
OVOL2,0.009774143960015635,NS
ALOX12,0.009775130579239288,NS
CHCHD4,-0.00978003963017371,NS
KCNK6,-0.009780052713886933,NS
ARHGEF19,-0.009782112252173736,NS
NFATC1,-0.009782203378806198,NS
HS1BP3,0.009783630577696378,NS
CASR,-0.009785712318868711,NS
TPP1,0.00978605463361415,NS
APLP2,0.009786927027387371,NS
EIF3K,0.009787694545103864,NS
LOC652276,0.009791649014643244,NS
C6orf70,0.009792286005327666,NS
NMT1,0.009795848502462956,NS
CLDN14,0.009797927530447836,NS
PRUNE,-0.009809870427818446,NS
LOC220594,-0.009811118068278502,NS
GNA15,0.009814696871015993,NS
TADA3,0.00981715350191692,NS
ACPT,-0.009819787494636856,NS
THRAP3,-0.009819849595993357,NS
DLAT,0.009820561790587545,NS
NDUFAB1,0.009823095180803376,NS
ENPP7,-0.009823172345487352,NS
SFTA2,-0.009823584144925901,NS
OR5AU1,-0.009824375718912481,NS
MNT,0.0098254382039209,NS
LSS,0.00982626362494976,NS
C5orf60,0.00982736242098281,NS
CACNA2D4,-0.009828602119930974,NS
GADD45B,0.009829059349436786,NS
PRSS30P,-0.009829059650640293,NS
KRTAP12-4,0.00983438932776659,NS
C5orf39,-0.009835028617072306,NS
PARVB,-0.009836363509626356,NS
ZNF343,0.009836364030433087,NS
PTPRD,-0.00983751217212503,NS
LRRC8E,0.009841106178746228,NS
BEND3,0.009842609650239753,NS
CCM2,-0.009846120622977184,NS
CDX1,-0.009847291717956619,NS
CLEC18A,0.009849460000767252,NS
METTL14,-0.009849803801532886,NS
FKBP5,-0.009850692709747477,NS
MGC16121,-0.009860541465173567,NS
ITGA2B,-0.009863867541949789,NS
LOC100129449,-0.009868490405992025,NS
SHISA5,0.00986967447351006,NS
TCTN3,-0.009872884895925305,NS
PAM16,0.009872980071095494,NS
RPSAP15,0.009874685062281063,NS
GGNBP1,-0.00987498370969675,NS
SLC24A1,0.009875596603572623,NS
MMAA,0.00988408484343073,NS
PRR19,-0.009885442661848876,NS
ADAM32,-0.009889643530659797,NS
HIST1H2BH,-0.009892335523653983,NS
BHLHE40,0.009893209944014547,NS
BRI3BP,-0.009894202872031466,NS
SMC5,-0.009894506162364536,NS
B4GALNT3,-0.00989487250988419,NS
ABCC6P2,-0.009895096252948488,NS
TUSC3,0.00989509792503096,NS
CNOT6L,-0.00990076103773374,NS
MARCH1,-0.009901757291114421,NS
TRA2B,-0.009907655236421231,NS
CTSA,0.009910828134143124,NS
KCNN1,-0.00991145670971938,NS
CCDC45,0.009912789340247308,NS
IBSP,0.0099150735077842,NS
ALPK3,-0.009929676589413239,NS
BTC,-0.009929835374558715,NS
GTPBP8,-0.009929973806406256,NS
C20orf29,0.009930567350493025,NS
SH2D6,-0.009935236997639985,NS
TTN,0.00993950100954022,NS
ZNF141,-0.009943428408702548,NS
TMEM30A,0.00994748466885964,NS
XRCC3,0.009950526771106638,NS
SLIT1,0.009957235174445689,NS
THG1L,-0.009966655900479848,NS
RADIL,-0.009969357586543603,NS
ZNF576,-0.009972106718208362,NS
C21orf45,-0.009972289708583881,NS
IGFL3,-0.009973697386549851,NS
C1orf53,0.009975057972567258,NS
CMTM3,0.00998168653556153,NS
MED9,0.009985531592033858,NS
C9orf100,0.009988619115658404,NS
C9orf89,-0.009989771980141837,NS
DDX43,-0.009989848125551815,NS
TM2D2,0.010009488529146182,NS
ERGIC2,-0.010014236527473797,NS
AIRE,-0.0100175099053188,NS
ZSCAN5C,-0.010018088580941997,NS
GPRC5C,-0.010018498194787284,NS
ERLIN1,-0.010018877131742432,NS
SLC39A3,0.010019362429981582,NS
C5orf17,0.010022099841984211,NS
PM20D1,-0.010023006657537747,NS
KRTAP12-1,-0.010023939684898009,NS
FBXL3,-0.010033446702625959,NS
ADORA2A,-0.010034884860903315,NS
ZNRF2,0.01003606798815948,NS
MVK,0.010036152718321256,NS
CXCL2,0.010036510849694924,NS
KCNS3,0.010038298458112216,NS
RPA4,-0.01003912798176132,NS
TRADD,-0.010040479721367124,NS
ZNF140,0.010043089681950557,NS
B4GALT7,-0.01004406998070273,NS
CENPT,-0.01004439095382259,NS
DLD,0.010044607535401484,NS
PRKAR1B,0.010050212950192705,NS
ZSCAN1,0.01005388486834935,NS
PIR,-0.01005713536974251,NS
STUB1,0.010058771340247574,NS
HTRA2,0.01006034712815973,NS
SNAPC3,-0.010062964944297814,NS
HSP90B3P,-0.010069075482803891,NS
MRPL33,-0.010070444798092826,NS
ADAMTSL1,-0.010073380602404924,NS
HIPK1,-0.010076287884038582,NS
OMP,0.010079963585230223,NS
HMGA2,-0.010080498384361203,NS
C5orf56,0.010083677088760457,NS
GLTPD2,0.01008651088629331,NS
FAM118B,-0.010087712448438868,NS
PLAU,0.010088295514717016,NS
KRTAP6-2,-0.010088771965930166,NS
OBFC2A,-0.010092354749636323,NS
HIST1H1B,0.010095550752280413,NS
IL2RB,-0.010096493295868036,NS
NOXA1,-0.010098836976820014,NS
LCE3C,-0.010101280445158123,NS
VAMP5,-0.010109753767117091,NS
LIAS,-0.010111383732419932,NS
TRAF2,0.010111538470599202,NS
IGKV1-5,-0.010113230998886724,NS
M6PR,0.010113525275638136,NS
SUPT6H,0.010117806930067363,NS
PIF1,-0.010118766931894063,NS
CERKL,-0.010119757618076042,NS
SASS6,0.010121175973167196,NS
LIMK1,0.010122191636931177,NS
C1orf107,0.010122261351895201,NS
PTGR2,-0.010122328480527854,NS
C17orf76,0.010124072565107056,NS
ZNF221,-0.010124529408157334,NS
DSCR9,-0.01012496100619309,NS
CHRNG,-0.01012736463086572,NS
FAM83E,-0.010131752190233545,NS
HTATIP2,-0.010134499730978908,NS
SELENBP1,-0.01013489158547154,NS
USP19,0.010136577483824016,NS
ATP6V1B1,-0.010139595707195914,NS
MRFAP1,0.010140108308080542,NS
NAGK,0.010144212830440313,NS
NCRNA00207,-0.010144620717400077,NS
SH3BP2,-0.010145314257435256,NS
AGXT2L2,0.010147148351770552,NS
NTAN1,0.010149869694497493,NS
MRPS11,0.010151783154441318,NS
TNFRSF8,-0.010158137972406056,NS
HERPUD1,-0.010159967576875761,NS
NEU4,-0.010163387491264553,NS
GDAP1L1,0.01016414392133358,NS
LOC445341,-0.010164891910095841,NS
ZNF550,0.010168140467581743,NS
WASH1,0.010168992752117578,NS
LXN,0.010172569312459467,NS
SNORD115-14,-0.01017412968947684,NS
C4orf46,0.01017688609388423,NS
MTAP,-0.010178324272993144,NS
MADD,0.010179903361335896,NS
NUP214,0.010188053264789776,NS
TRIM17,0.010188850639129443,NS
FIGN,-0.010192375221997008,NS
ICMT,0.010195103923524407,NS
GON4L,0.01019900416680608,NS
CEP250,0.010199616617102114,NS
USP9X,0.010202506354720864,NS
VPS26A,-0.010203630529502128,NS
SNX27,-0.010206591142921884,NS
GALT,-0.010207672215086117,NS
RNASE3,0.010211496146030452,NS
SLC38A8,-0.010218227981928951,NS
COPS7A,0.01021830058681994,NS
HIC2,-0.01023080154470346,NS
WBSCR17,-0.010231781972600995,NS
NAPRT1,0.010233269354990693,NS
DDX6,0.010233596628691277,NS
RBP3,-0.010233958289058265,NS
RUFY4,-0.010235177934673656,NS
GGA3,0.010241633042806786,NS
LPHN1,-0.0102476766158075,NS
MFSD10,0.010248815743540973,NS
ATP5J,0.010253373003535682,NS
NQO2,0.010253898318295374,NS
AP3B1,-0.010254743038501823,NS
GLRA2,-0.010258852645894212,NS
CHAC2,0.010265122306739594,NS
GGT5,-0.01027021755608426,NS
TMC8,-0.010271290643608655,NS
RNF111,-0.010273985675423258,NS
HRC,-0.010280158914537596,NS
HOXD8,-0.010286271991222673,NS
MAGEA12,-0.010288587875683763,NS
FLJ37396,-0.010289523460273564,NS
TBPL2,-0.010295955679222035,NS
FABP6,0.01029727715501716,NS
C2orf81,-0.010298696915790995,NS
RNF114,-0.010298867101766973,NS
FEV,0.010299016921278215,NS
PHOSPHO1,-0.010303336901658078,NS
HOOK3,-0.010304462052799668,NS
DEDD2,0.010304493324254427,NS
LRRC40,0.010316332282481744,NS
UNC5A,0.010323138137010801,NS
CHST7,-0.010323771905748513,NS
BPGM,0.010326136377929451,NS
ZNF879,0.010328899054662166,NS
RABL3,-0.010333071368760827,NS
FITM1,-0.010333671824942492,NS
INTS4L1,0.010350285800495351,NS
UNC119,-0.010352964204580761,NS
NSAP11,0.010357427003540476,NS
FAM134B,0.010358503707273314,NS
CDC42,-0.010358942684834282,NS
PIGB,-0.010363643898160468,NS
MIR133B,-0.010375048333249204,NS
ATAD5,-0.010376720822732999,NS
PLEKHG4B,-0.010377503718980607,NS
B3GNT4,-0.0103864367745099,NS
ACTR3C,0.010389265558763627,NS
RAMP3,-0.010392582016711893,NS
PPP1CC,0.010393229761756828,NS
MYO15A,-0.010403351768415003,NS
CXorf18,-0.010404975238190506,NS
ALKBH6,-0.010405120951935576,NS
TMEM192,0.01040592829520337,NS
PNMA5,-0.010408807323114555,NS
IRX1,0.01040902835385027,NS
NUP153,0.010411427387727379,NS
LOC391169,0.010416635049180112,NS
RALB,0.010422765327706696,NS
LEKR1,-0.010423016147383168,NS
ELK3,-0.010424465617016931,NS
RASAL2,0.010426971788260575,NS
RPL23AP32,0.010427613075644881,NS
FAM110A,0.010428944122223172,NS
LOC400986,-0.010436502725695629,NS
C3orf25,-0.01043729436918528,NS
OPTC,-0.010438450554293821,NS
FAM19A4,-0.010439330206845732,NS
ZP2,-0.01044159953239876,NS
CBLN2,0.01044454590821764,NS
MAP3K1,-0.010444889534677149,NS
HCFC1R1,-0.010446178502963921,NS
DLC1,-0.01044910615924688,NS
KRT76,-0.010449345567322466,NS
PPP1R13B,0.010449968498224216,NS
RIPK4,0.01045114869353947,NS
FBXO41,0.01045606111677877,NS
ZNF624,-0.01045626866240057,NS
ALG9,0.010457027163723875,NS
ASAP3,-0.010460796270134853,NS
CDH13,0.010461291796441508,NS
HMX2,-0.010463997231188849,NS
ENTPD2,0.010464081066148267,NS
CRYAA,-0.010465147458408097,NS
CROCCP2,0.010467059435070203,NS
SLC27A4,0.010470792387490047,NS
IGFL1,-0.010471207055971599,NS
ANKRD30B,-0.0104727295560203,NS
RNF4,0.010473096837505302,NS
PRDM4,-0.01047354008650525,NS
ANKRD12,-0.010474231308360782,NS
SUMF2,0.010475005921342095,NS
NDUFB7,0.010479888491389477,NS
PPM1F,-0.010483739848225593,NS
GPR4,-0.010484164256009176,NS
B4GALT2,0.01048696129258131,NS
FBXO33,-0.010488568996700476,NS
DIS3L2,0.010491286320019722,NS
NLE1,0.010497832907760962,NS
ZNF507,-0.010500231002863014,NS
ARTN,-0.010504283440094131,NS
ALPPL2,-0.010513674821728047,NS
DGCR6L,-0.010519197012710979,NS
BAT2L2,-0.010522292149288681,NS
GREB1,0.010522296143252952,NS
ERC1,-0.010525833493212122,NS
LOC401097,0.010530546610708513,NS
C17orf49,0.010530901691559125,NS
XRCC6,0.010532648632536112,NS
LYRM5,-0.01054187676881524,NS
C7orf44,0.010542523967409956,NS
H2BFM,-0.010542853394679863,NS
SAC3D1,-0.01054425957560623,NS
SURF6,0.010547760983793175,NS
KCNJ13,0.010548338479906771,NS
C6orf118,-0.010551514311292642,NS
COL20A1,-0.010551631093694613,NS
PMS1,0.010552956608025132,NS
CLNS1A,-0.010555777798981314,NS
DENND5B,-0.010558669218973415,NS
PIWIL1,-0.010559573531799593,NS
CXCL1,-0.010559907779311928,NS
TNFRSF13C,0.010562034208360771,NS
KCNG2,-0.01056372297290542,NS
ACADS,0.010564778959791798,NS
USP15,-0.010568474532629102,NS
FAM109A,-0.010569515598854995,NS
SNRNP27,0.01057135942658638,NS
UBE2E1,0.010571921387785288,NS
B3GALT5,-0.01057222323332807,NS
HES1,0.010575615039938757,NS
C3orf32,-0.01057790195327879,NS
WBP11P1,0.010578252750509609,NS
KIF26A,-0.010587538635547844,NS
MYH10,-0.01058754143017726,NS
GPR158,0.010588034119618506,NS
CFDP1,-0.010593141876400036,NS
TATDN1,0.010600149319577756,NS
MTRF1L,0.010606031263423965,NS
SRGAP2,0.010606898863388947,NS
PTAFR,-0.010608981666727857,NS
PANX1,-0.0106117810925761,NS
APOA1,-0.010612850052354572,NS
SCAMP2,0.010618188143823204,NS
SUMO1P3,-0.010618756111403338,NS
ST13,-0.010620883080026733,NS
TNFRSF1B,-0.010622231183544883,NS
SPDYE2,0.01062311389082149,NS
CCDC30,-0.010623419250218924,NS
ATG9B,0.010624883054125567,NS
DEGS2,0.01062553253206966,NS
RNF145,-0.01062595586508408,NS
LIPG,0.010628350463726788,NS
MYO1F,-0.010629515924782895,NS
KIAA1984,0.010631740911435594,NS
POLR2J4,0.010632498120850986,NS
DERL3,-0.010637259386225839,NS
HOXC11,-0.010642427642767016,NS
CCNJ,-0.010642756286993516,NS
GP5,0.010646549282586903,NS
NUDT16L1,-0.01064682921330995,NS
MBIP,0.010647969228343435,NS
DMRTB1,-0.010651911565729755,NS
CRABP1,-0.010656321312251915,NS
NBPF3,0.01066135220141895,NS
CSTF1,0.010661360499470973,NS
SLED1,0.01067087875596573,NS
RPL22,0.010675093282301873,NS
TRAPPC8,0.010676310287420776,NS
LGALS7,-0.01068851721013031,NS
FAM164A,-0.010689417412079294,NS
FCN1,-0.010709887310611954,NS
TP53I13,-0.010715174164998675,NS
GSTK1,0.010720370405227664,NS
AP2A1,-0.010723149407200872,NS
TRMU,0.010723724622142106,NS
KIAA0415,0.010724608968867955,NS
FAM26F,-0.010725836127678301,NS
TGM4,-0.01072597576454326,NS
SIAH3,-0.0107262333833964,NS
ANKRD26,-0.010727013054689483,NS
PMM1,0.010729620051006972,NS
DPH5,-0.010730292760508409,NS
TP73,0.010731384170897584,NS
OCEL1,-0.010731771133842383,NS
COX7A2,0.01073239441706031,NS
FADS6,-0.010732524936888144,NS
TAS1R3,-0.010732726903635914,NS
ATP6V0A1,0.010733398507112302,NS
PRKRA,-0.0107334969319135,NS
C14orf102,0.010735047997776803,NS
GAP43,-0.010736461940499709,NS
KCNAB2,-0.010737996597231847,NS
UBQLN3,-0.010738932136402646,NS
HADHA,0.01073974222377272,NS
FUT5,0.010752445679808709,NS
FLJ41170,-0.010757660743277109,NS
EEF1A2,0.010757775500092936,NS
LOC100129890,0.010757941738575694,NS
RNF214,0.01075799985746606,NS
CD247,-0.01075922514134886,NS
LCE2A,-0.010760244838665223,NS
NCRNA00246B,-0.01076058519676315,NS
CHORDC1,0.01077115495358738,NS
CNOT8,-0.010771573921905198,NS
HSP90AB1,0.010777928623753041,NS
BTG1,-0.0107805711787754,NS
VRTN,-0.010781099977106301,NS
PTCRA,-0.010782930886127584,NS
HDDC2,-0.010787451570052564,NS
HRK,-0.010791384358435518,NS
SPATC1,0.010793015818773899,NS
C13orf34,-0.010795282414039598,NS
USP31,-0.010796845695322688,NS
ACPL2,-0.01079768133761938,NS
FAM180A,-0.010803119848833642,NS
ERLIN2,-0.010806583672150039,NS
ARL8A,0.010807199101406706,NS
POU2F1,0.010808465272076795,NS
CIDECP,-0.010808623851412014,NS
S100P,0.010810836282500347,NS
MRPL2,0.010811277075832404,NS
FBXL17,0.010812289978491041,NS
C5AR1,0.010813942004950672,NS
GCDH,0.01081791946916133,NS
ZNF70,-0.010818674718263699,NS
NDUFB2,0.010818984906596718,NS
GGT6,0.0108189914791188,NS
SLC30A1,0.010821807676940853,NS
ZNF641,0.010823461410678581,NS
C11orf9,-0.01082647405904491,NS
COQ9,0.010827232415229648,NS
RPUSD1,-0.010830257743007277,NS
SBK1,0.010835554820509685,NS
GCC1,-0.010841585222342243,NS
HIST1H2AB,-0.010847923861530218,NS
UBTD1,0.010848331857303606,NS
SS18,-0.010849460847855763,NS
LOC100506946,0.010850204682998466,NS
SNRPB2,0.010853352187509824,NS
C1orf213,-0.0108544771896395,NS
HOXA10,0.010854859758089974,NS
CNKSR2,0.01085596263317723,NS
CTAGE4,0.010857024231532897,NS
C15orf52,-0.010858909495063296,NS
MCTS1,0.0108616025215027,NS
NPPB,0.01086216477566504,NS
DCST1,-0.010862450334098606,NS
TSPY2,-0.010862525988437843,NS
NOL11,-0.010869730632119046,NS
ASNSD1,0.010871112716058118,NS
LOC100506571,-0.010877158409110743,NS
PRDM6,-0.010881434993436079,NS
LCT,-0.010886314544781284,NS
SIGLEC8,0.01088810706383625,NS
C19orf55,-0.010892326147911913,NS
ABLIM3,-0.010893907605699527,NS
ARHGEF1,0.010896189951776769,NS
RDH14,0.010902457112514252,NS
RAC3,0.010904489963010189,NS
KIAA1257,-0.01090537892754484,NS
GPAT2,-0.010910318994905133,NS
EHMT2,-0.010914589466196167,NS
SETD6,0.010916101199291539,NS
NDUFA4,-0.010916911938454676,NS
MAK,-0.010920335536853232,NS
CPS1,0.010922778378846365,NS
GJB2,-0.010922802944799415,NS
RRAGC,-0.01092817326289186,NS
KIAA0664L3,0.010929209209272095,NS
DNASE1L2,-0.010931574874395,NS
PPP4R1,0.010933451176612596,NS
GPR20,-0.010937521427068386,NS
C19orf40,0.01093877797422027,NS
LOC440925,-0.010940941238457791,NS
NRCAM,0.010946323306205041,NS
KLHL12,0.010949658294635345,NS
C14orf118,-0.01095115341336883,NS
MLANA,-0.010953137393230339,NS
ATG2A,0.010958393156307533,NS
SLC17A9,-0.010968446435908774,NS
TSPO2,0.01097006543064194,NS
MAP2K2,0.01097167763004947,NS
NME6,-0.010972093868938826,NS
LOC100288797,-0.010974389707966825,NS
GPR125,0.01097727135495763,NS
TRIP4,0.010978535632123032,NS
LOC728855,0.01098159612280547,NS
LOC147727,-0.010982015038307535,NS
ZNF579,-0.010982151709887145,NS
DFFB,-0.010992863056644708,NS
CYP4F2,0.010995441958590257,NS
KIAA0174,-0.0109956087670815,NS
LOC100132356,0.011000391055421055,NS
NBPF1,0.011000647141359732,NS
ZNF274,0.011003694473732617,NS
PPL,0.011004314602321319,NS
CTAGE5,-0.011007780453318627,NS
RBM14,0.011009391800166801,NS
CCNY,0.011009596256254639,NS
TCTN1,-0.011015606970147918,NS
RHBDD1,0.011015791932764696,NS
MIER3,-0.011017314898702724,NS
TMEM68,-0.011017604210407539,NS
NXPH1,-0.011025571722506067,NS
IMMT,-0.011026550414520386,NS
ITIH4,0.011031175077889754,NS
TCF15,-0.011031459175565583,NS
NDUFC1,-0.01103229674214301,NS
COMMD9,0.011033034607065284,NS
C1QL1,-0.011041861019001509,NS
NFKBIA,0.011042683515665619,NS
UNC93A,-0.011046032738721845,NS
C22orf34,0.011046338966796077,NS
LOC151174,-0.011047208758374616,NS
SIDT2,-0.011052211698758363,NS
TMEM55B,0.011054792456629992,NS
UGCG,0.011056521906537498,NS
CHCHD1,0.011058670014109317,NS
EPHA10,0.011062718989375941,NS
CCDC78,0.011063863059058043,NS
LOC128322,-0.011064343290003054,NS
GLB1L,0.011066005040638816,NS
ZNF442,-0.01106745429487277,NS
C11orf49,0.011067491394868956,NS
MCOLN1,0.011069849060741266,NS
VSTM2B,-0.011080715890655402,NS
FAM163B,-0.011092301928846027,NS
KREMEN2,-0.011098477867625522,NS
ESPNP,0.01110191680286432,NS
CCDC42B,0.01111232920736449,NS
SPG7,0.01112333660653686,NS
C1orf170,-0.0111298612698294,NS
LENG1,-0.011132032874872966,NS
NT5DC3,-0.011137050114759406,NS
TSPAN9,0.011137161150399866,NS
SORL1,0.01114926618989287,NS
C6orf168,-0.011151656138421284,NS
CREB3L3,-0.011159404045222754,NS
GRN,0.01116288647452901,NS
PEX14,-0.011164633401569812,NS
LHFP,-0.011168002126315635,NS
LYPLAL1,-0.011172098264890185,NS
RNFT2,-0.01117647931465271,NS
DOHH,0.011182658314719873,NS
ZDHHC2,0.01118732619130025,NS
SLC39A12,-0.011187718106863587,NS
CTAGE6P,0.011190105977381348,NS
