name,logFC,DE_class
PAQR5,0.01132660765990745,NS
SNORD46,0.01132759601257538,NS
MYH14,-0.011329156219040737,NS
FCGRT,0.011337534510544423,NS
CRYBB2P1,-0.011337680522635729,NS
GSX1,-0.01133955268814546,NS
SNTB1,0.01134432445309086,NS
LGALS7,0.011345861412530134,NS
FAF1,-0.011358100283805683,NS
MYST3,-0.011367711546782733,NS
AMIGO3,-0.011375548430299753,NS
FBXL19,0.011378726065245814,NS
HSPA1B,0.011381404175693444,NS
CPSF4,0.011382510357472064,NS
UBE2Q2P3,-0.011392574417864232,NS
CBLL1,-0.011396872443000694,NS
PDRG1,0.011406563418781213,NS
NOLC1,-0.011412888625680129,NS
OR5AP2,0.01141747884411326,NS
NAGPA,-0.011419044268272671,NS
KLRG2,-0.011422637348720288,NS
TSTD2,-0.011424285139157275,NS
HMGB3,-0.01143727233464098,NS
ZBTB7A,-0.011438564304173227,NS
DBH,-0.011445554665148405,NS
CBX8,0.0114578973425139,NS
CHP2,0.011464665194242052,NS
TRIM26,0.011470625444340854,NS
CSNK1E,0.01147145130918803,NS
AGBL5,-0.011474642994773188,NS
SPG7,0.01147945862659805,NS
RASL10A,-0.011481446175991339,NS
FNBP4,-0.01148678482720733,NS
PODXL,-0.011487128166900451,NS
TBC1D21,-0.011490306665257854,NS
C12orf57,0.011499285819674299,NS
RTN4IP1,0.011511094495289864,NS
SNORA51,-0.011511495429330942,NS
FTSJ2,-0.011517351776428653,NS
LOC646903,-0.011521878455257761,NS
SYT7,0.0115357137310661,NS
AHRR,0.011537645332648339,NS
SNX22,-0.011539145146397312,NS
CAPN12,0.011541437290688794,NS
C1orf59,0.01154598076387725,NS
OTOP2,-0.011551721881859489,NS
GDF9,-0.011554917501340078,NS
RND3,0.011555387918914306,NS
TROAP,0.011560332625466074,NS
APOC2,-0.011565827930819061,NS
YWHAZ,-0.011567675873644045,NS
FBXO46,-0.011574015679071348,NS
ZNF599,-0.011599962475651093,NS
NSUN7,0.011602267825710388,NS
TAF6L,-0.011602816161068397,NS
KLF12,-0.011611953477012493,NS
MOGS,-0.011613355855609742,NS
MRPS36,0.011625068355438417,NS
SUMO1P3,-0.011625430154589639,NS
DENND5A,0.011626394623411862,NS
CD151,-0.011632692933522204,NS
IZUMO4,-0.0116328229402487,NS
HES3,0.011634295710858167,NS
SPG20,-0.011649380446628887,NS
CLN3,0.011653744292447143,NS
MCM3AP,0.011655521699505567,NS
PTPRN,-0.011659839198021826,NS
ATL3,-0.011662415604838827,NS
STK16,-0.011664600654208934,NS
HIST1H3B,0.011680723689341255,NS
SETD2,0.01169197287771917,NS
TMSB4XP2,0.011702576515648211,NS
PRAMEF2,-0.01170844298381235,NS
COG3,0.011713621487629666,NS
ALPI,0.011715209688099026,NS
LOC100291851,-0.011715949257947722,NS
CFI,-0.011716063884546934,NS
ATP6V0A2,0.011717767567771764,NS
CLSTN2,0.011726195209671886,NS
SNORD73A,0.011730059273134419,NS
PPIAL4A,-0.011740113670327457,NS
SPACA1,0.011752616873574429,NS
MORN5,-0.011755861021200631,NS
ST8SIA5,-0.011755880568132149,NS
NEK3,-0.011761066180562496,NS
PABPC1L2B,-0.011765002846367612,NS
CD1C,0.01177536170692739,NS
MRM1,-0.011777308371238027,NS
PRPH2,0.011791312054970637,NS
SYT12,0.011801518159130442,NS
VMAC,-0.011809323043784348,NS
CENPB,-0.011810913331805839,NS
LOC100129312,0.01181849297941362,NS
PLA2G2A,-0.011826749567681816,NS
UCK2,0.01184106992293743,NS
KRTAP5-9,0.011850542046724533,NS
GPR27,0.011855891102787286,NS
PSMD14,-0.011856305716706261,NS
TXNDC6,0.01186026550313457,NS
SNRK,-0.011863199185681239,NS
MRPL20,0.011865664440720014,NS
LMBR1L,0.01187447406228781,NS
JTB,-0.01187787462952139,NS
HSPA2,0.011878556651432781,NS
NKX2-1,-0.011885921973426417,NS
C2orf81,-0.011895741129145154,NS
PAX5,0.011897108688051494,NS
ZSCAN18,0.011897662382334362,NS
CKAP2L,0.011906889133814658,NS
TRIP4,0.011917807689316717,NS
COL4A1,0.011919820356568245,NS
LOC100128830,0.011928219308740884,NS
C1orf125,-0.011931666747063363,NS
MRC1,-0.011931893117030468,NS
TPRG1,-0.011936230853868857,NS
CCDC114,-0.011943097130930225,NS
GOLGA8DP,-0.011944071378075405,NS
PLXNA3,-0.011951613768578673,NS
GTSCR1,-0.011956948186437444,NS
DNAJB5,-0.011961550216898598,NS
IDS,0.011971180614586796,NS
ZNF341,-0.011983314338241069,NS
COL4A2,0.011985295967133602,NS
MGAM,-0.011986632587076107,NS
LRRIQ4,-0.012002883883425186,NS
SNORA2B,-0.012009175910582925,NS
ARHGAP10,0.01201830883399202,NS
C1orf170,-0.012019462433618955,NS
COMMD9,0.012033917885729606,NS
FOLR3,0.01203862192384797,NS
LAMC3,0.012045535893793646,NS
OR52L2P,-0.012045731893667089,NS
TCTEX1D1,0.012046563761529572,NS
FAM132A,0.012054653166760243,NS
ZNF419,0.012057232934779671,NS
CYP7B1,-0.012062522239701279,NS
AP1S3,-0.012081252550841914,NS
NPM2,0.012094543871811636,NS
ART5,0.012094964843502698,NS
IGSF3,-0.012095795406412702,NS
IPO13,-0.012097520589234856,NS
SNORA14A,-0.012098323932483446,NS
TRIM38,-0.012100657082550814,NS
MFAP2,-0.012102189867431168,NS
TBCE,-0.012104433163242279,NS
ALDH5A1,-0.012106969972731196,NS
UNC119B,-0.012115835541616882,NS
RWDD1,-0.012121119991937768,NS
TMEM53,-0.012130419249682278,NS
MYH13,0.012135041494940269,NS
PLEKHM1P,-0.012136734114274184,NS
EXOC2,-0.012145914538796099,NS
TOP3B,0.012173379135592244,NS
APP,-0.012174114022122762,NS
MAGEA3,-0.01217583123666155,NS
ZNF234,-0.012179379468835627,NS
KIFC2,0.012181353971866704,NS
LOC146429,0.01218259270230826,NS
TXNDC11,-0.01218623765767779,NS
RGS1,-0.012192428683373446,NS
TMUB2,0.012193767035413305,NS
TBXA2R,-0.012194028531895995,NS
KRTAP10-3,-0.012204913999454003,NS
TCF25,0.012205350784151747,NS
LPIN2,-0.012209428643673359,NS
GM2A,0.012224786363208118,NS
GNAO1,-0.012233890445787488,NS
MAD1L1,0.012240542029161805,NS
KDM3B,0.0122448824263941,NS
COX18,-0.012245961979034048,NS
TMEM90B,0.012250167921216581,NS
ATP5G3,0.012251043505888237,NS
PREX2,-0.012253012306381539,NS
HMX3,-0.012256032530225447,NS
C18orf18,0.012269109767615971,NS
UBA6,-0.012274760354521685,NS
NAP1L1,0.012274875814668462,NS
VAMP4,0.012280761882186741,NS
FAM120A,0.012283690227013366,NS
HLA-DQB2,0.012284819157340587,NS
CWC15,-0.012286440448379787,NS
TBC1D14,0.012299084677146688,NS
FKBP10,0.012302156291366106,NS
COX7B2,-0.012307051122302681,NS
TIMM9,0.012309191883397297,NS
F11R,-0.01231317105016716,NS
SORCS1,0.012316808518653799,NS
CCDC148,-0.012317042221250296,NS
SIK3,0.012323719492773444,NS
ELK1,0.012328589751616992,NS
HNRNPD,-0.012348650728111643,NS
SCGB1D2,0.012355957017336161,NS
NPLOC4,0.012357535499194494,NS
PROK1,-0.01236390193471415,NS
DDR2,-0.012369393489590985,NS
MESP2,-0.01237468092570726,NS
STK39,0.012379753607932198,NS
FLJ32154,-0.012389081366917631,NS
ATP2C1,-0.012395172703119517,NS
ENG,0.01239902001357951,NS
COX6A1,0.012404878680408071,NS
CSF3,-0.012414014351040503,NS
EHD1,0.012425588153189171,NS
PRMT1,-0.012435457675416206,NS
EPM2AIP1,0.012446531279087791,NS
SUCLA2,0.012450326962426095,NS
COQ6,-0.012456871073152964,NS
MOBKL1B,0.012459100082653496,NS
OCEL1,-0.012496624392016153,NS
SYNGR2,-0.012505324803649298,NS
TMC6,-0.01251398376839874,NS
HNRNPM,-0.012516601448524955,NS
MATN2,-0.012516813103006452,NS
GBP4,0.012522081376798777,NS
HSD11B1,-0.012529323061595266,NS
ZNF324B,-0.012536617828545094,NS
ZC3H4,-0.012536757899041184,NS
HRNR,0.012545426857256459,NS
SPAG4,0.012549767086411423,NS
ADAMTS1,-0.01255028773171496,NS
PPP1R7,-0.01255957499272009,NS
RCSD1,0.01255983850157838,NS
HRASLS2,0.012562868743870914,NS
TCTN1,-0.012566504464640804,NS
DDX49,-0.01257185177934006,NS
TNFRSF18,-0.012576404292508503,NS
YBX2,0.012580041166747602,NS
GINS2,-0.012583361498256673,NS
SRPR,-0.01259923391500406,NS
BCR,0.01260353881174514,NS
C5orf39,0.012604107674789589,NS
TMEM120A,-0.012609473964311224,NS
POU6F2,-0.012609931734083535,NS
PODN,-0.01261829829466432,NS
AIDA,-0.012622221464995587,NS
TTC24,0.012622656060752968,NS
NUDCD1,0.012625246215418828,NS
ADAMTS7,0.012633174733272856,NS
LYPD6B,0.01263406402079248,NS
PRLH,0.012643616650198641,NS
TLR2,-0.012645643122404682,NS
CHCHD5,0.012654044379939444,NS
ISLR2,-0.012659882701268943,NS
AKIRIN2,0.012666553077889553,NS
KCNG1,-0.012671225052586221,NS
REV3L,0.01267214420230589,NS
DEFB115,-0.01267348672221602,NS
CNN1,0.012677995247222462,NS
C19orf46,0.012679788454363461,NS
NUMA1,0.012693546995208749,NS
FUS,0.012696425684004531,NS
SLC30A10,-0.012697839851577353,NS
C3orf25,-0.012703400110325003,NS
MIR138-2,-0.0127077519682266,NS
GAK,-0.01270798341498569,NS
PPP6R3,0.012711335704801208,NS
PLCXD2,-0.012718172809155659,NS
SERPINB4,0.012730477034030407,NS
ANKRD34A,0.012731946463553134,NS
SCARNA13,-0.012733147461981176,NS
OR4C46,0.01274996952267049,NS
SH3GL2,-0.012757376089727712,NS
PAMR1,0.012762973327087535,NS
PSD3,0.012765612314630026,NS
ADI1,-0.012776765193174722,NS
CCDC82,0.012784937402308572,NS
A2M,0.01278563969961155,NS
PGAM2,-0.012788828771667315,NS
E4F1,-0.012806710762523599,NS
NPIPL3,0.01281088477185044,NS
TAT,0.01281482761469277,NS
IFT20,-0.012821242379511544,NS
KLF2,0.012826569715577829,NS
EFR3A,0.012834773405848043,NS
RNFT2,0.012835301348447459,NS
OMP,-0.012840342113070946,NS
PRB3,-0.012849934459372214,NS
NINJ1,0.012854030945694817,NS
MOCS2,-0.012859836618972942,NS
DSC2,0.012880445531111562,NS
TGM5,-0.01288144120659318,NS
PMF1,0.012882724083862929,NS
FAM153B,-0.012893425226884414,NS
SLC16A7,-0.012896634324397915,NS
SULT1C2,0.012897436507286697,NS
WASL,0.01291282405557137,NS
POLR2I,0.012914542406726737,NS
HNRPDL,0.01291755204544831,NS
TLX3,-0.012919219283228145,NS
ACAP1,-0.012919222445316958,NS
TENC1,-0.012925948855786018,NS
C7orf27,-0.012926468819641102,NS
TAS2R42,-0.012927091855939876,NS
GSTO1,0.012931581813781623,NS
PMS1,-0.012936410375057994,NS
NCRNA00268,-0.012942234036476208,NS
OGDHL,0.012947096150416781,NS
POGLUT1,-0.012948088296821703,NS
GON4L,-0.01295611965357324,NS
SLC16A4,-0.012963367981399854,NS
GOLM1,0.012963642835133626,NS
C18orf12,-0.01297279392079731,NS
BEST2,-0.012973031338842755,NS
TTLL1,-0.01297957506753944,NS
IVL,-0.012979721229702257,NS
EMID2,0.012986703258675458,NS
RPS27L,0.012993312800875012,NS
SRRM2,-0.012994290604710024,NS
ZNF557,-0.012995288845590203,NS
PTPN23,-0.013004677917045626,NS
E2F4,-0.013012187650275564,NS
DKFZP686I15217,-0.013021363419195131,NS
GLTSCR2,0.013025588007764988,NS
MYH3,0.013033086394145244,NS
MATR3,-0.013042390261937431,NS
HDHD2,0.01304522764968774,NS
TOE1,0.013049744942669639,NS
PTX3,0.013054977806601142,NS
GNAQ,0.013057162221567609,NS
C11orf88,-0.013081087647940026,NS
NDUFA7,0.013084366070798215,NS
ATP6V1E2,-0.01308869413191105,NS
CHRNB2,0.013099300677068104,NS
C20orf134,0.013101453413294717,NS
MAP7D1,0.013105679739945142,NS
FSTL1,-0.01310987981829248,NS
LOC401010,-0.013114962460665236,NS
LOC100130876,-0.013120234116563267,NS
VANGL1,0.013123224779374665,NS
LOC400499,-0.013140572198170997,NS
CCDC115,-0.013145785417004507,NS
C16orf57,0.013156832443822708,NS
SHC3,-0.013161449375018508,NS
UCN,0.013166907542058848,NS
SYNPO2L,0.013168577321819086,NS
GCG,-0.013170197108320236,NS
SNORA29,0.013172273425194003,NS
TMEM149,0.01317275577999677,NS
SRPX2,0.013181628176806681,NS
CUTC,0.013190202134706785,NS
ZSCAN5C,0.013190896223338244,NS
HIST1H2BO,-0.013192666195006364,NS
INS-IGF2,-0.013195138414120677,NS
PERP,0.013206312108068996,NS
JPH4,-0.013209306797348663,NS
ZNF22,-0.013209381974267576,NS
HEATR2,0.013215859259447793,NS
OR8D1,-0.013227036332925324,NS
URB2,-0.01323142055224591,NS
PSMD8,0.013242169078298893,NS
C20orf152,-0.013243555863068912,NS
FHDC1,-0.013244204657405279,NS
MTHFD1,-0.013244601203244555,NS
RBAK,0.013248635263097164,NS
ULK2,0.013250157957823916,NS
PSTPIP2,0.013253105784122088,NS
ALX4,0.013263182259708906,NS
PANK3,-0.013266524319734074,NS
DGKA,-0.013268355840390544,NS
MARK3,0.013269521461616307,NS
ACY1,-0.01327120275305127,NS
ZNF808,-0.013273444998463724,NS
FKBP9L,-0.013274691711345099,NS
LOC100129827,0.01328620505242939,NS
ADAM15,-0.013287880676519537,NS
APOM,0.013313137621547844,NS
KCTD7,-0.013319955817834739,NS
RPL39L,-0.013325012919092716,NS
SEC1,0.013327307871140448,NS
IMMT,0.013334471467975728,NS
GUCY2D,0.01334781812479302,NS
TM2D1,-0.013351595704027774,NS
UAP1L1,0.013352737134196602,NS
C19orf45,0.013352818453739479,NS
LOC400968,-0.013369512186268029,NS
TSLP,-0.013374009420735633,NS
LSM1,0.013374131280726731,NS
PSAP,0.013380660044698178,NS
IL12B,-0.013381517859570868,NS
DRD1,0.013387224260139385,NS
MLYCD,0.013390148476589703,NS
HOXB2,-0.0134016739452405,NS
MIR187,0.013417962029192099,NS
FLJ44896,0.013418420170109524,NS
NUDT5,-0.01341905589508019,NS
HMG20B,-0.01342195602840679,NS
GBP2,0.013444171614490408,NS
GRB14,0.013445279864363502,NS
EXOSC1,0.013445292710253964,NS
LETM2,-0.013447738205254023,NS
CALD1,-0.013469670980648107,NS
INTS1,-0.01346988324136289,NS
ZNF607,0.013474491553785328,NS
SNORA20,-0.013474845009941117,NS
SPTBN1,0.013479750941303603,NS
TCEB3CL,-0.013481815309876577,NS
OK/SW-CL.36,0.013495250094528788,NS
CHADL,-0.013510354373997835,NS
RASL11A,-0.013511776912065177,NS
FOS,-0.013513685111623985,NS
KCNRG,0.013515519995336733,NS
MTAP,-0.013521039837429472,NS
WDFY3,-0.01352740050312784,NS
FEZ1,0.013527687501120989,NS
DYSF,-0.013528101803597758,NS
TEAD3,0.01353356814752038,NS
CARD18,-0.01353395321028239,NS
ABL2,-0.013534418560106953,NS
CHAC1,0.013536632163670959,NS
ATP6V0A4,-0.013538888224476464,NS
TCTN2,0.013540404517299542,NS
THAP4,-0.013542871233866549,NS
COX3,-0.01354479761653904,NS
ZNF577,-0.013548578831169777,NS
ACVR1C,0.013548804617752097,NS
RGS14,-0.013554641162218939,NS
PLEKHN1,-0.013559507085029399,NS
PP14571,0.013565033292193274,NS
LOC147804,-0.013565722941180969,NS
CTSH,0.013567459146347272,NS
CHIC1,-0.01356852829263433,NS
DZIP1L,0.01357150175303623,NS
NFAT5,0.01357485549455495,NS
SEC13,0.013592173129371776,NS
ONECUT1,-0.013595693914277174,NS
TMCO4,0.013603943623544446,NS
EDC3,0.013605950900500874,NS
GJA1,-0.013613174191770216,NS
SEPP1,0.013613466161693566,NS
CD27,0.01361647419839973,NS
WDR37,0.013618129892130959,NS
NBPF14,0.013620874745766454,NS
LOC342541,0.013621395333487385,NS
SPAG11B,0.013628610217495174,NS
N4BP2,-0.013632517475698602,NS
C8orf40,0.013635332575881343,NS
SF3B4,0.013638473739768564,NS
BCAR3,0.01364035291907384,NS
OSBP,0.013649208521388623,NS
PKN1,0.013649237016630344,NS
HHLA2,-0.013658081713934123,NS
ACVR2A,0.013664852590181908,NS
MRPL51,0.013672684567751059,NS
SMARCA1,-0.013678448977360702,NS
GPR62,-0.013680956408001377,NS
FBXO45,-0.013692903794578992,NS
KRT3,-0.013718090892811619,NS
CCT6A,0.013726422216713718,NS
PNRC1,-0.013727925782858641,NS
ARHGAP4,0.013733900191739146,NS
COL23A1,-0.013739909155192853,NS
ASXL3,0.013740173611318962,NS
SMS,-0.01374142222056518,NS
TMEM190,0.01374975381826804,NS
TMEM66,-0.013750916265291568,NS
KBTBD11,0.013752277528873647,NS
NAV1,-0.013771830715831879,NS
COL20A1,-0.013778775813844124,NS
ABCA7,-0.013780376440772457,NS
FAM150B,0.013781123548632701,NS
RBMXL3,0.013784082746873594,NS
NUP160,0.013790548011437975,NS
ATCAY,0.01380268666502138,NS
GPSM1,-0.013804067735283088,NS
HSPH1,-0.013808021663646919,NS
PI16,-0.013808041229713464,NS
C2orf50,-0.013809540686515076,NS
ZNF282,-0.013810503788254325,NS
C12orf35,0.01383655603350853,NS
PPP3CA,-0.013839104991382634,NS
POLR3F,0.01385334463713761,NS
C16orf7,0.013856326947225828,NS
IGFL1,-0.013857748654421131,NS
COPG,-0.013867463291469928,NS
SYNCRIP,0.013868583850396021,NS
ZNF285,-0.013869379669903648,NS
TBC1D19,0.013870040240670178,NS
FAM90A13,-0.013871013083421868,NS
FBLIM1,-0.013880067590715806,NS
ENOPH1,0.013883941900748376,NS
NAB2,0.013896589779143653,NS
CDCA7,0.013900317760121683,NS
RXRG,-0.013906612415923836,NS
ADO,-0.01391161899613702,NS
ANKRD30BL,0.01392759952304301,NS
PQLC1,-0.01392863791917387,NS
LMO4,0.013932066487698735,NS
MIR7-2,0.013946998298485447,NS
C2orf84,0.013956274924414092,NS
CCL25,-0.013964428270971663,NS
LRRC8D,0.013974212204182379,NS
MSL2,-0.013976713242297656,NS
ASPHD2,-0.013979315658987135,NS
C5orf41,0.013993628295335236,NS
RNF26,-0.014002990644494728,NS
SEPT11,0.014003414453757301,NS
UNC13D,0.01401283077480775,NS
INTS8,-0.014013749479750981,NS
ASXL2,0.014021083348919827,NS
PRDX5,-0.014025894388459026,NS
RPE65,-0.014027398060681207,NS
SLC12A3,-0.014031707115927272,NS
IGF2R,0.014033625223157209,NS
ZNF513,0.014035577473582528,NS
TM9SF2,0.014035607995039445,NS
SOX15,-0.014041957808166305,NS
MBD3L5,-0.014042803371637103,NS
SYNE1,-0.014048879472122522,NS
SLC25A5,0.014049640697345378,NS
LOC100132247,0.014052145979197572,NS
FAM129C,-0.014054714888413589,NS
BCS1L,-0.014064454434800755,NS
SCGB1C1,0.01406969363754329,NS
NKAPL,0.014089815080908008,NS
AQP12A,0.014094093392121199,NS
FLJ11710,-0.014096349744858294,NS
MGAT5B,0.014098663461589167,NS
WASH7P,0.014099229995308438,NS
HEG1,-0.014100645552618918,NS
LOC100130924,-0.014111242258299184,NS
SDC1,0.014119374950741559,NS
LOC388630,0.01411971976203219,NS
LOC100293160,-0.014128403095791442,NS
ZER1,-0.014130230759540563,NS
ERGIC2,-0.014130451883813677,NS
RNPEP,0.014134220755590121,NS
RPLP1,0.014141006916119636,NS
PTH1R,-0.014154016419857918,NS
DNAJC7,-0.01415528753111861,NS
FLJ00290,0.014158032902130468,NS
PPP1R1A,-0.014158340779477196,NS
LOC145757,0.014162881650799042,NS
TMEM151B,0.014174997768955366,NS
C2orf27A,0.014179443031985928,NS
SERPINA3,-0.014180550602238329,NS
TMED9,-0.014187356293432707,NS
B3GNT2,-0.01419569417400357,NS
SLC29A2,-0.014199665483178414,NS
GTF2A1,0.01421608134911967,NS
C6orf221,-0.01422316998291695,NS
AMBRA1,-0.014250615622225737,NS
ZNF2,-0.014257794873718588,NS
UBE2J2,-0.01425921492951776,NS
CHIC2,-0.014266122039946483,NS
KRT16P3,0.014267252522752072,NS
MCM5,-0.014268679598125278,NS
LOC91316,0.014269295820550365,NS
BHLHE40,0.014273419341784166,NS
ZWINT,-0.014279448795915028,NS
SIAH3,-0.014280684019950973,NS
PLA2G6,-0.014286609064023237,NS
SGTA,-0.014287266557111877,NS
C14orf162,-0.014294697101388865,NS
NOD1,0.01429502402790872,NS
RORC,-0.014299770498806375,NS
SNORD116-5,-0.014302948018888095,NS
SUPT5H,-0.014305666307459663,NS
TBX10,0.014316059941556603,NS
SNRNP35,-0.014322094794686269,NS
PALLD,0.01432773169297974,NS
POU3F4,-0.014333224492456553,NS
C14orf101,0.014337391493527418,NS
ENPEP,0.014340153683062073,NS
MLANA,-0.014346532974208737,NS
DRAP1,0.014348949839748215,NS
TMEM22,-0.014350063538470126,NS
CSRP2,-0.01435525619141842,NS
VPS36,0.01436111556681352,NS
PSD2,-0.014366586881015886,NS
C19orf54,-0.014368936599365778,NS
LINGO1,-0.014369996532630935,NS
MYO18A,-0.014376992029412783,NS
UGT8,-0.014378796188668885,NS
LOC100130269,0.014379929154627824,NS
C1orf151,0.014385338265758829,NS
ITGB7,-0.014394806488774892,NS
LYPLA2P1,0.014396619612720762,NS
DNAJB12,-0.014396884652948083,NS
SCHIP1,0.014399589682812186,NS
ANXA11,-0.014406931196037753,NS
SATB2,0.014410742793911524,NS
FAM113A,-0.014414209659010524,NS
CYTB,-0.014416076339147654,NS
CMC1,0.014437511905537548,NS
MAN2A2,-0.01443898966886259,NS
XBP1,-0.014445938914325218,NS
COX1,-0.014450293863417674,NS
ARSB,0.014452362877290792,NS
OPTN,0.014453293969589165,NS
CT47A1,0.014454863545764196,NS
TMEM129,-0.014463620871381089,NS
TSPAN10,0.014469311677664187,NS
ZFX,-0.014477157829301923,NS
NEDD8,-0.014486362096726602,NS
MUS81,0.014493549471005673,NS
IL17RD,-0.01450062403686525,NS
MXD1,-0.014501068231415282,NS
LAMP1,0.014508675844846497,NS
DDX28,-0.014516589405531688,NS
AHSA2,-0.01451990518916757,NS
SRPK2,-0.014526185170367079,NS
FAM168A,-0.014529529408396247,NS
COL6A2,0.014537059850584289,NS
C3orf32,-0.014540808904039748,NS
PCBP3,-0.014542416431112093,NS
KIF5C,0.014542513959438175,NS
PSME1,0.014543235185484171,NS
FAM78B,0.014561744315489067,NS
SNX30,0.014563123657245436,NS
ZNF486,-0.014573401497673943,NS
MBOAT2,0.014577429666598363,NS
ANKRD11,0.014586848607813785,NS
ARFRP1,-0.014592019017109825,NS
MRPL48,0.014614404864981223,NS
NME4,0.014619185934981349,NS
RDH14,-0.014620301534036706,NS
C1QB,-0.014620596329169677,NS
SAMD8,0.014622129386576255,NS
KLF17,0.014623951109735689,NS
SOBP,0.014624730684181131,NS
TBCCD1,0.014638645769304404,NS
ATF7,0.01464483800580707,NS
PKM2,-0.014652473736662674,NS
TPRN,0.014653346218461705,NS
TTC23,0.014658558757682627,NS
FBXO33,-0.014664247012080134,NS
C4orf34,0.014673909224186765,NS
C17orf47,-0.014674761939073466,NS
SULF2,0.014678457887982166,NS
PDCD2,0.014678636767262887,NS
TTLL11,-0.014686502776616983,NS
SRPX,0.014690520785208827,NS
COX19,0.01469251090514856,NS
C20orf181,0.01469301158680314,NS
RTF1,0.014703624076646937,NS
PCDHB9,-0.014713133231789799,NS
CDIPT,0.014714587280951985,NS
VAX2,0.01471700229533024,NS
FOXM1,0.01472850124424041,NS
TMEM203,0.014735123897541058,NS
LOC339674,0.014736706360337637,NS
RNF213,-0.014739329396411982,NS
GAL3ST2,0.014741023376924955,NS
MIR320C1,0.014741677071909542,NS
SFRS15,0.0147546188017329,NS
FRZB,-0.014758836713286927,NS
ARHGAP25,0.014769130708256917,NS
CHD3,0.014770938837434855,NS
PRPF38A,-0.014782733563564632,NS
C16orf71,-0.01478325531979241,NS
NRSN1,-0.0147839437594387,NS
COX6A2,0.014786569918399106,NS
TRIM58,-0.014787426529056846,NS
PRR18,0.014790106785077972,NS
RNF39,-0.014792387083899072,NS
FAM132B,0.014796589162297646,NS
PTPN11,0.014796716131956877,NS
RGPD5,0.01479733093564084,NS
GIPC1,-0.014818157142467925,NS
NXPH2,-0.014819445302272971,NS
MYH16,-0.014822415175396175,NS
C7orf10,-0.014827599150540993,NS
FHOD1,0.014836494581021764,NS
RBM39,-0.014840835704468702,NS
CDC40,-0.014860190661721395,NS
SLC13A3,-0.014860778791755402,NS
OGG1,-0.014861707921249634,NS
FAM125A,0.014875687552233785,NS
OR10J1,-0.014889460255959497,NS
SEC61B,-0.014892134343301056,NS
PMS2L2,0.014899311922541791,NS
ZSCAN2,0.014910174082739536,NS
MIR101-1,0.014911610334368386,NS
MAPK1IP1L,0.014917034140548235,NS
CDR1,0.014919620911771236,NS
SLC7A1,0.014935776369279008,NS
KIAA0430,0.014943242887937025,NS
DGCR2,0.014945777949623373,NS
GATA2,0.014947246204334519,NS
TNNI1,-0.014948901369294054,NS
TSGA10IP,0.014963020400805771,NS
MBD4,-0.01496720282843933,NS
C21orf56,0.014975602059737358,NS
BIRC5,-0.014982978505225786,NS
ENTPD2,0.014990533676045414,NS
C9orf140,-0.015008855381675623,NS
LRPAP1,0.015010450614792337,NS
CHEK1,0.015011114079622856,NS
NCAPH2,0.015015181052305815,NS
PDE3B,-0.015018805913203703,NS
DNAJC5B,0.01502044742394626,NS
FLT3,-0.01502740719181872,NS
NUP188,-0.01503320828491117,NS
ENO2,0.015037198787060335,NS
LTK,0.015042829866798835,NS
CNTLN,-0.015044362665678213,NS
MCOLN2,-0.01506015672605221,NS
BLZF1,0.015092274878721668,NS
MYCN,0.015097486200061239,NS
MTTP,0.015111280368497959,NS
ZSCAN1,-0.015120154726504964,NS
DEC1,0.015124388682726364,NS
C1orf230,0.015126077808956806,NS
MRP63,0.01513115355965633,NS
C17orf61,-0.015134718133280156,NS
GPR141,-0.01513907747718335,NS
GRIP2,-0.015141152319100959,NS
HNMT,0.015142795175878243,NS
LRRC3,-0.015145959796051489,NS
THAP10,-0.015152895158052848,NS
KIAA0494,-0.015160951698151681,NS
TMEM177,-0.015164382309986513,NS
MRPL14,-0.015175572444306784,NS
VWCE,0.015182253479392394,NS
STAMBP,-0.015184406877510881,NS
ITPR3,-0.015184423648987755,NS
LONP2,-0.015193622551654684,NS
IL18R1,0.015195581302221761,NS
TARSL2,0.015222643684052573,NS
RUNDC2C,0.015235046193643242,NS
DAP,0.015236804751132649,NS
DCUN1D5,-0.015242642754681013,NS
VN1R3,-0.015267284121320612,NS
VSNL1,-0.015287097766919056,NS
RGS20,0.015302945409475521,NS
MRPL28,0.015306125250791558,NS
NGLY1,-0.015311120928231059,NS
PHLDB1,-0.01531399878012163,NS
DPEP1,0.015316712947466504,NS
APOE,0.015319550158582551,NS
TGFBR2,-0.015320900729314912,NS
HAPLN4,-0.015323879679509655,NS
DNAH3,0.015325939532877086,NS
NAPRT1,0.015326107948721024,NS
MEPCE,-0.015328301359915475,NS
METT10D,-0.015329529520229812,NS
PLOD3,0.015336370674587707,NS
RAB38,0.015353423060089133,NS
ALDH3A2,-0.01535411796089825,NS
PNN,-0.01535596935258221,NS
POU4F2,-0.01536355599520789,NS
NR1H2,0.01536370638221074,NS
COBLL1,0.015367763991649852,NS
EFHD1,0.015368829221501956,NS
MEGF11,0.015372656586986055,NS
DDX19A,0.015377664221106535,NS
EIF2B2,-0.015386730550301042,NS
GSC,0.015398078585638464,NS
CD19,-0.01540045186741179,NS
CMPK2,0.01540583875752577,NS
HNRNPU,-0.015412383150807951,NS
TET3,-0.015456930228726184,NS
COIL,-0.015466988122974534,NS
IGSF8,-0.015475513133962782,NS
PNKP,0.0154790788384922,NS
WFDC10B,0.015489233518226175,NS
