name,logFC,DE_class
CDRT4,0.005151136436541304,NS
TMIE,-0.005152680784901831,NS
SIGLEC1,-0.005155517735185855,NS
RPS8,-0.005155918028751927,NS
PKP4,-0.005158365419487776,NS
COMMD9,0.0051592847104904305,NS
C8orf79,-0.005159934385219889,NS
FAM65A,-0.005160010493908684,NS
HHLA3,-0.005161013732726927,NS
C9orf80,0.00516141153250782,NS
ADORA1,0.00516146022020747,NS
MYH16,0.005163892332698428,NS
C16orf13,-0.005168490578600693,NS
VCY,0.00517409171994343,NS
FLJ42393,0.005176633386919871,NS
RUFY2,0.005182265505252026,NS
FBRSL1,-0.005190848350981714,NS
EEF1B2,-0.005192741656882216,NS
ZCCHC6,-0.005195427630420912,NS
AKAP8,0.005197862720563329,NS
TRAPPC3,-0.005207466989074483,NS
DDX46,-0.005209594257113093,NS
SNORA5B,-0.005210966239566961,NS
C19orf63,0.005216347513733677,NS
CD37,0.005218012766766034,NS
CBX7,-0.005218126562459124,NS
CPD,0.005222310912310402,NS
SPPL3,-0.005223268417664961,NS
LGSN,0.00522492433486621,NS
STXBP3,-0.005225409859040742,NS
RWDD4,0.00522970332544892,NS
HIPK1,-0.005237631566048506,NS
IQSEC3,-0.005237914404213839,NS
RBFOX2,-0.005238130107679595,NS
SLC7A8,-0.005238217037046411,NS
EFHC2,0.00523893930255992,NS
SCNN1D,0.005242021750401005,NS
GPR115,0.005245962160069562,NS
RARS,-0.0052474706272247484,NS
UPK3B,0.005247779252423479,NS
ZNF703,-0.005251484379171334,NS
OTUD7A,-0.00525532933404671,NS
RFK,0.005257592523056687,NS
SLC17A9,-0.005257713267816211,NS
AK2,-0.00525789484491046,NS
COG3,-0.005261402418089478,NS
HTR4,0.005262247398103437,NS
APOBEC1,0.0052625697737289645,NS
ASXL2,0.005263511754856953,NS
DEFB133,0.005265951557254733,NS
BIRC6,0.005269522981857122,NS
CAPN5,-0.005271610578576613,NS
RMND1,0.005272315157312413,NS
C9orf41,-0.005275792536293622,NS
METTL7B,-0.005278064439690144,NS
LGR6,0.005279936400119256,NS
PRRG3,-0.005284483247720129,NS
C14orf179,-0.005286844753391362,NS
TKTL1,-0.0052870469180510415,NS
LDLRAD2,-0.005287442894716943,NS
PPP2R2B,0.00529046122801935,NS
USP11,-0.0052907064823422,NS
EMID2,-0.005293656856192985,NS
ANKRD12,0.005294838948676883,NS
DUSP13,-0.005299177742220218,NS
DENND2A,-0.005300407329104528,NS
DDX5,-0.005300538304636504,NS
XAGE1A,0.005301974532448961,NS
PRSS35,0.005304096073295406,NS
C9orf169,-0.00531395582490779,NS
CUX1,-0.005320851922447467,NS
NMNAT2,-0.00532207062611767,NS
UBE2A,-0.005322321802482044,NS
RPS21,0.005329315479039032,NS
ProSAPiP1,-0.005330541314770176,NS
GRN,-0.005334517963204721,NS
OR5F1,-0.005339423760975404,NS
CDKAL1,-0.005342286091477799,NS
CHI3L2,0.005346280892872035,NS
CDH3,-0.005351560760534113,NS
CACNG7,0.005354639868128563,NS
NBPF3,-0.005354852310865965,NS
MEGF10,0.005357747834873194,NS
ZNF143,-0.0053584885083235445,NS
UNC13D,0.005358624291141645,NS
LOC100288797,-0.00535967950343208,NS
DNAJC28,-0.005360937117985576,NS
PTBP2,-0.005361120363067906,NS
CNTROB,-0.0053645410608542665,NS
PRR13,-0.005365870114922178,NS
PPP2CA,-0.005366498128470454,NS
FAM74A3,-0.005366583294748484,NS
FAM156A,0.005367586638561406,NS
GOLGA6A,0.005367960800658489,NS
MPV17L2,0.005368701310403345,NS
PRND,-0.005369494557479371,NS
MPND,0.005370811603220282,NS
MLL,-0.005371429654657867,NS
LIPI,0.005373073146470508,NS
REG3G,0.00538047701949429,NS
WDFY4,0.00538382514441893,NS
PAN3,0.005389266784741498,NS
RASGRP2,-0.0053901017807513885,NS
MKL2,-0.005393075202769548,NS
WASH7P,-0.005396567223519888,NS
HLA-DQB2,0.0054020892589330405,NS
RBM24,-0.005403712018762219,NS
BMPR2,0.005408212942446866,NS
ANGEL1,0.005409335896535472,NS
MTM1,-0.005409919489339998,NS
EIF3D,-0.0054104894198752085,NS
SLFN5,0.005422286677066346,NS
MYO10,-0.005423850590987378,NS
OR5P3,-0.0054238841597404885,NS
DENND1B,-0.005425548911429656,NS
KPTN,0.0054343399653855595,NS
PER2,-0.00543987621006492,NS
SAFB2,-0.0054421694889978944,NS
MEPE,-0.005444550257139857,NS
HCLS1,0.005445753845717993,NS
INO80B,-0.005447336159627891,NS
SHISA7,0.005447572565684844,NS
PLEKHA8,-0.005451473630449399,NS
AMAC1L2,-0.005451972571341557,NS
SULT4A1,-0.005452816052248899,NS
TRIP12,-0.005454242305558132,NS
GPR157,-0.00545549571899695,NS
C11orf9,0.005456818488752901,NS
MAGEA6,0.0054580119712217545,NS
POU6F1,0.005458335082145549,NS
GLRX2,-0.005470455276625152,NS
NAP1L1,0.005471938179316904,NS
SETD7,-0.005473841943863356,NS
CARHSP1,-0.005475056905730025,NS
RPL13AP3,-0.005477559151519262,NS
NR4A3,-0.005478620776647958,NS
ZCCHC7,0.005479549321292465,NS
GTF2E2,0.005479628945402437,NS
MRGPRX2,0.005488361152637067,NS
KIAA1430,-0.0054946490882548105,NS
MIR16-1,-0.005499003585962781,NS
MARCKSL1,0.005502788146341864,NS
LPAL2,0.005503082800015102,NS
PRRX2,-0.0055046584562057355,NS
DLX6,-0.005505315756519913,NS
STAMBPL1,-0.00551280840953472,NS
ANKRD60,0.005514012150592329,NS
METRN,0.005514625923323635,NS
ADAM32,-0.005516486640016471,NS
C9orf141,-0.005519047977752045,NS
ATG13,0.005519241909043071,NS
NAA40,-0.005519441771758116,NS
ABHD8,-0.005521394359604859,NS
KISS1,-0.005521625476037517,NS
OR2T35,-0.00552342990879362,NS
YBX2,-0.005523943177256463,NS
CAND2,0.005525898714026978,NS
ZNF592,-0.005526589136497506,NS
C1orf106,0.005528320334011294,NS
TTTY11,0.005530323151101357,NS
C7orf16,-0.005532701098996284,NS
GOLGA8C,-0.0055327191994059,NS
NCKAP5L,0.005533483328582056,NS
PGM3,-0.005536093789569652,NS
TNK1,0.005536701801525101,NS
PKN2,0.005538460125332989,NS
PNMA6A,0.005540179254905686,NS
BREA2,-0.005541060522167074,NS
HIRA,0.005542709772295096,NS
YWHAZ,0.005542787586521047,NS
NSDHL,-0.00554391090991091,NS
C11orf21,0.005545968361110987,NS
APOBEC3A,0.0055481362811178325,NS
C20orf151,0.005548150577990629,NS
DUSP1,-0.005548717706411743,NS
OR9A4,-0.005551940438794478,NS
WASH3P,0.005558315379220691,NS
TECPR2,-0.005562704841463484,NS
COL8A2,0.005563242137383684,NS
TALDO1,-0.0055651668087617345,NS
C17orf96,-0.005567274126179189,NS
C2CD3,-0.0055686592563342074,NS
PARP12,0.00556976407744969,NS
PHLPP2,0.0055750648666479385,NS
FGF5,-0.00557553769068142,NS
CXorf67,0.005578789714779653,NS
SNORA75,-0.005579948115413291,NS
EBI3,-0.005582951291640992,NS
BCL10,-0.005585085421080382,NS
CA4,-0.005591397812477306,NS
SLC4A11,-0.005594933714001105,NS
KIAA1257,0.00559824042253676,NS
ATXN2L,-0.005606075958757284,NS
PTGES,0.005611841454046251,NS
TATDN1,0.005612710340581195,NS
SCARNA6,-0.005613448700008128,NS
CCDC60,-0.005613945933374831,NS
FZD9,-0.005619858873552541,NS
GOSR1,-0.00562422349463354,NS
HIST2H3D,-0.005624920686608803,NS
MAPT,-0.005626806912968352,NS
PATZ1,0.005627432731923232,NS
CSAG2,-0.005628771879833572,NS
HIF1AN,-0.005629644180080051,NS
GOLGA8G,-0.005632753065071716,NS
NMB,0.005637524847701858,NS
C18orf45,-0.0056413928235139466,NS
FADS3,0.005643613117245039,NS
DTX1,0.005648927074078713,NS
PABPC3,0.005649205046367234,NS
RAI1,0.005656440139861996,NS
PDCD11,-0.005657423517901883,NS
SLC25A27,0.005660351114304518,NS
CCDC136,-0.005660683888224272,NS
TASP1,-0.005666217447844124,NS
OPRM1,0.005669619366492018,NS
BAI1,-0.005671449691160513,NS
MYADML,0.005674241888824039,NS
MTMR9LP,-0.005674495291603687,NS
SSBP2,0.005675397132025584,NS
TWIST1,0.005675473398620845,NS
SUDS3,0.0056770232565614975,NS
HIPK4,-0.005680219891937899,NS
BPIL3,0.005682221914584229,NS
CHD1L,0.005686278169640513,NS
SNAI3,0.005687004604254309,NS
NFATC4,0.005687839510278181,NS
LOC79015,-0.005689168663422395,NS
SPEG,0.005693375620472896,NS
FBXO16,-0.005694477850088697,NS
UBA5,0.0056945903531442355,NS
DSG3,-0.005695599805328411,NS
CAPNS2,0.0056968430058848,NS
INSL4,-0.00570016297554099,NS
PTTG1,-0.005704291890425761,NS
DEK,0.005709492008307393,NS
SIGLEC5,-0.0057116551692917295,NS
LOC100130071,-0.005714363351636775,NS
OXSR1,0.005716020572276825,NS
CYP2S1,-0.005717801870316563,NS
AGAP5,0.0057254223952600825,NS
TCEANC,-0.005725976058370552,NS
XDH,0.005734705743122515,NS
C20orf11,0.005738501218554237,NS
SEMA6C,-0.005740237979233509,NS
PCGF2,-0.005749111173264154,NS
SLC4A3,0.005751696315146937,NS
C8G,0.005754044726496321,NS
PCOLCE2,-0.005757901456020953,NS
ZNF561,-0.005758987833256235,NS
ATP5J,-0.005759705827394157,NS
C14orf180,-0.005765113412038225,NS
RPL5,0.005771871547196827,NS
UBE2R2,0.005772875223150731,NS
ATF1,0.005775521657145344,NS
ZBTB8B,-0.005779095583251959,NS
C20orf181,0.0057832437516274204,NS
LOC729173,0.005783923695115156,NS
ITGAM,0.005785711435270846,NS
EFHD1,-0.005795351357604117,NS
LGI2,-0.005799406107096283,NS
VPS11,-0.005805509202450931,NS
C11orf73,-0.005806871832328531,NS
RPS27,0.0058139033421289454,NS
DACT1,0.005815603081555043,NS
RELT,-0.0058164308689543365,NS
OR3A3,-0.00582209537827727,NS
DDX6,0.005823086576901115,NS
FN3K,0.0058233141781864894,NS
HMP19,-0.0058307680904546855,NS
MAP3K13,0.005832034825066668,NS
SNAP47,0.005835491679748062,NS
FLJ16171,-0.005837560502977457,NS
CD300LD,-0.005840898844814091,NS
MIR16-2,0.005844049178425903,NS
C6orf97,-0.00584477290680574,NS
SPHK2,-0.005848265987077994,NS
HRG,0.0058511523726848536,NS
C1QL1,0.005852635314635091,NS
PRB2,-0.005853676339174996,NS
KLK10,-0.005855478985520524,NS
ZNF678,0.005856146156664188,NS
CDH18,0.0058571474284941916,NS
PURA,-0.005859336874749932,NS
DPP6,0.00586412717405449,NS
FHOD1,0.005864718079393372,NS
PXMP2,-0.005865688579392181,NS
LOC100129455,-0.005868314141869391,NS
DTL,0.005871356301433095,NS
KRT8,-0.005876157486198075,NS
OR14I1,-0.005878897550818163,NS
HERC6,0.005879977507863732,NS
SOX1,0.005883102790125161,NS
KDM5A,-0.005883991783234066,NS
HEPACAM2,-0.00588505440966125,NS
SIGMAR1,0.005885953618764539,NS
SLC29A4,-0.005887376079488638,NS
RFTN1,0.005890994810820116,NS
KCNJ9,0.005892659512073406,NS
LOC440570,-0.005898967900929142,NS
SLC25A38,0.005904766325657285,NS
GRIK5,-0.005907300721974762,NS
TYMS,-0.005915031775720392,NS
GRIN2D,0.00591510041079113,NS
FBXO39,-0.005916121921666351,NS
MEIS3P1,-0.005916412931449511,NS
HRK,0.00591676518298101,NS
MYO3B,-0.0059192753628232175,NS
ADCY3,0.005921049670004841,NS
DARS,-0.005922552456625763,NS
TBX21,0.005927658425260329,NS
C16orf52,-0.005927911861774993,NS
KRTAP4-11,0.005929161765096058,NS
C21orf125,0.005931872720714937,NS
OVOS,-0.005933114273702689,NS
TIA1,0.005936732804552758,NS
KIR3DL2,-0.005937941857404594,NS
PFKFB4,0.005943607088743974,NS
IGFN1,0.0059463055904189765,NS
C12orf34,-0.0059482693848784685,NS
SSTR1,-0.005952658231236807,NS
STK11IP,-0.005952688234599712,NS
ASH2L,0.005953112966642138,NS
LBR,0.005954021555992339,NS
MIR195,-0.00595457160304369,NS
APOL5,0.0059549025135891,NS
RDH14,-0.005958339789731593,NS
GLTSCR1,0.005958797742017463,NS
SNORD115-14,-0.005959801340590876,NS
TLX3,0.005963927857438378,NS
FAM71B,-0.0059704931668975725,NS
SYP,-0.005974313150620025,NS
ZMYND19,-0.0059808168586084065,NS
SH2B2,0.005985383412467682,NS
BTLA,0.005986925787098141,NS
TUBGCP5,0.00599276386187797,NS
FNDC7,-0.005993688733975211,NS
CMPK2,-0.005997050271100424,NS
LOC100130428,0.005998201355824406,NS
HELZ,0.005998510422984271,NS
ARHGEF15,0.006000109718693025,NS
PIGL,0.006001380060560946,NS
MED12,0.006002379261799806,NS
CALY,-0.006002917235160332,NS
MLPH,-0.006005406148830605,NS
SGCA,-0.00600810176168487,NS
FBXO24,0.006011504433590886,NS
NKX2-8,-0.0060163216589907975,NS
RAB11B,-0.006020814769086336,NS
OSBPL1A,-0.00602178925653174,NS
POLR2J4,-0.006022140812726118,NS
KRTAP10-9,0.0060231299764383905,NS
TTLL8,-0.00602479914924503,NS
CABP1,-0.006028532273810505,NS
SULT6B1,-0.006030223916020594,NS
ACSL6,0.006030534069335625,NS
GRIP1,-0.0060376017345200594,NS
BCR,-0.006042442234948542,NS
SELS,-0.0060438431335883,NS
RSBN1L,0.00604665883279587,NS
TSSK2,0.006051912949139426,NS
NR0B2,0.006052523566777879,NS
CREBZF,0.006055370710142949,NS
SELT,0.00605548282967483,NS
NT5E,-0.006057409649131484,NS
COPB1,-0.006058813259018692,NS
C14orf153,-0.006059416310126853,NS
TMEM95,-0.006062283074641517,NS
C20orf173,0.006066853496268898,NS
GP9,-0.006067556463962065,NS
BCORL1,-0.006072955427679938,NS
HGC6.3,-0.006073712418256161,NS
C17orf81,-0.00607438808372418,NS
NCKIPSD,0.006075034633806542,NS
PHOX2A,-0.0060763775585461755,NS
ICAM5,-0.006078711813970017,NS
DIRAS3,-0.006078795308024243,NS
FBXO4,-0.006087329345286774,NS
DLG2,-0.006088774522813312,NS
HUWE1,-0.006089059881456027,NS
LOC100131763,-0.0060898721987789894,NS
MAT1A,0.006090534502665945,NS
EDN2,0.006090547502007881,NS
KCTD11,-0.006090713589310015,NS
CLSTN3,-0.006091843182276957,NS
IFNA21,-0.006098056445402622,NS
GNG10,0.006099848270391117,NS
MFSD10,0.006102382382234595,NS
DDR1,-0.006102959398976537,NS
MIR423,-0.0061041323958164195,NS
CD14,-0.006105264984148651,NS
MAFB,0.006107449494927586,NS
NT5C1A,-0.0061101888294672335,NS
ACCS,-0.006111554790300566,NS
AKR1D1,0.00611221342317092,NS
OR4E2,0.006116565709711641,NS
BAD,-0.006117296394306582,NS
ZC3H15,-0.006123410627859371,NS
ACTL9,0.00612717603698254,NS
PIAS1,0.00612809326892938,NS
NDOR1,0.006133396115371337,NS
POU5F1,-0.006135687127926115,NS
RBM44,-0.006140756092754662,NS
OR5M9,0.006142366202423477,NS
MARCH6,0.006145831032960292,NS
ALX3,0.0061478649764037385,NS
GNG2,-0.0061480316508810695,NS
VAV2,-0.006149682940823853,NS
RGS5,-0.006156488314966513,NS
SLC26A3,0.006158803784338196,NS
FOXE1,0.0061590031541187695,NS
CHD3,0.0061640516002618995,NS
PTPN18,0.0061654075077330894,NS
C6orf89,0.006168223201884704,NS
ATP5G3,-0.006170461164601626,NS
AURKAIP1,-0.00617473668302182,NS
RAB3A,-0.0061786806527370786,NS
COQ6,-0.006183171085364592,NS
CCL26,0.006183840183378919,NS
TMED2,0.006184179069836038,NS
C3orf21,-0.006185991801136437,NS
UNC5D,-0.006188039040019522,NS
CYB5RL,-0.00618806227328994,NS
SEPT5,-0.00618859950467332,NS
LOC729566,0.006195735194647334,NS
SLC16A4,-0.006195926079364922,NS
RGMA,0.006198345166468444,NS
LRRC40,0.006198899582140482,NS
ZNF193,0.006199409368515818,NS
GRAMD2,-0.006203740314950634,NS
SPRN,-0.006205712285600518,NS
GUSBP3,-0.006205759298459679,NS
FAM13B,-0.0062097625331862805,NS
SNORD114-26,0.006211067706506257,NS
MFNG,-0.006211450697231502,NS
ARV1,0.006219255646673805,NS
VPS72,-0.006219822408079612,NS
LGALS3BP,-0.006223364071652249,NS
LPCAT1,0.006224484341450953,NS
CELP,0.006225011502572819,NS
RSL1D1,-0.0062262339460747995,NS
MORF4L1,0.006227410944028566,NS
GABRB3,-0.006227866405473126,NS
CTRB2,0.006228001084761292,NS
ADAMTS19,0.00623184205166849,NS
GPR27,0.006236259432071289,NS
PRKAG3,0.0062382581249933455,NS
TRAT1,0.006238385072135588,NS
C14orf109,-0.006249901013053449,NS
SOHLH1,0.006250112617226966,NS
FOXI2,-0.00625130561394216,NS
BAIAP2L2,0.006261665350111967,NS
FLJ42102,0.006262296604874873,NS
HES4,-0.00626338965308193,NS
SHOX2,0.006263429616327976,NS
TJP3,-0.0062642395388397,NS
DTX3,-0.006264811174068408,NS
TCF7,-0.006265231421801909,NS
IL27RA,-0.006271679287579435,NS
CHAF1A,-0.006272342927950092,NS
C18orf21,0.00628151650763642,NS
ATF6B,-0.006294729979048785,NS
ATPAF1,-0.006301064979106652,NS
KRTAP21-1,-0.0063038681643382555,NS
AKAP6,-0.00630488395558626,NS
CUL7,-0.006305772171457225,NS
RRAS2,-0.006306815448785752,NS
MTMR3,-0.006308119559541137,NS
SART3,-0.00631046431209592,NS
VGLL1,-0.0063134389142769365,NS
TTC21B,-0.00631357371182828,NS
C4orf29,-0.006315808489008479,NS
GAGE12B,0.006317243515350235,NS
PKD1P1,-0.006317902319752378,NS
NID2,0.00631951660574348,NS
STAT5A,-0.006319787674209598,NS
GSK3A,-0.0063238725742844615,NS
YWHAG,0.006325228191540688,NS
FAM53B,-0.006328065950976791,NS
TRAF2,-0.006337166805011174,NS
LOC126536,0.0063399483665167455,NS
AUH,-0.006340459473692217,NS
ASTE1,-0.0063423112387739344,NS
MIR212,-0.006343004549343778,NS
KLRC3,-0.00634368628111226,NS
SIGLEC11,-0.006349780821506057,NS
ANKRD42,-0.0063518848376040715,NS
ZNF620,-0.0063524817386351184,NS
PLGLB2,0.006354232128707782,NS
RN18S1,0.006354658961509774,NS
GRK4,0.0063570829114325544,NS
GRWD1,-0.006360997318741957,NS
CLEC1B,0.0063614290369818915,NS
THAP6,-0.0063615841768138726,NS
FLJ39653,0.0063640221740579594,NS
FGD6,0.006368266928354904,NS
SMG1,0.0063702134141401245,NS
MAN2A1,-0.006370323844767434,NS
LAX1,0.006373152038087859,NS
STX7,-0.006376880994296563,NS
SOBP,0.006380014562707981,NS
FAM24A,-0.006381831102524327,NS
SRXN1,-0.006381953396517925,NS
C20orf134,-0.006382038644324961,NS
GMPR,0.006382485068776145,NS
FABP7,0.006382876854498676,NS
PLXNB3,-0.006385321256845877,NS
C10orf84,-0.006388333457261197,NS
GRPEL1,0.0063912618034940305,NS
EMR1,-0.006392508755437176,NS
PTPRS,0.006397686881684184,NS
ME3,0.006401004386316078,NS
POLR3H,0.006404404212883907,NS
MTSS1,-0.006405365732586876,NS
SENP8,0.006415496125537823,NS
PABPN1,-0.006415814324179703,NS
C19orf33,0.006417096266106093,NS
USO1,-0.006420750572392109,NS
LOC100132247,-0.006423550990937166,NS
C9orf106,0.0064293848292227285,NS
NLRP4,-0.006432275535944609,NS
PTPRM,0.006433156692035702,NS
SPRYD3,-0.006433902129598046,NS
LYSMD4,-0.006433965266807062,NS
DIDO1,0.00643453991940568,NS
ZFR,0.006438490172834488,NS
MIR100,0.006440860588912356,NS
KCNJ14,-0.006441908324054779,NS
GFAP,0.0064427375763127515,NS
DPCR1,0.0064444951576141385,NS
NOXO1,0.006445520953143102,NS
PCDH10,0.006446135641069439,NS
BMP15,-0.006447311759568808,NS
SNORD36C,-0.006447347162798156,NS
C1orf152,-0.006453893666151789,NS
GGCX,0.006455581201890936,NS
ZCCHC3,0.0064593639639913825,NS
TLR7,-0.006461866874012845,NS
FKBP1A,0.0064634114714716695,NS
GBX2,-0.0064738938309285565,NS
UGT2B17,0.006474209037851064,NS
PTTG1IP,0.006479395553409262,NS
PPAT,-0.006483118757674378,NS
KAZ,-0.006483121775208156,NS
RAD54L2,0.006486480800323324,NS
INMT,0.006491867382607985,NS
FCGRT,-0.006493392023605882,NS
FBLN2,0.0064938828159792905,NS
TDRKH,-0.006495120720031,NS
ITIH1,0.006495160864941951,NS
FNBP1L,-0.006496718258290457,NS
SETD8,-0.00649721694823624,NS
SLC17A8,-0.006503784230133647,NS
CISH,-0.00650605184648545,NS
RHPN1,-0.006513505671557951,NS
DBNDD2,0.0065191421372903235,NS
FLJ37453,-0.006523115610702179,NS
DNAH10,0.006523270353541388,NS
TMEM165,-0.00652381062767482,NS
SP3,-0.006524944158628809,NS
CHRNA3,-0.006527325954878815,NS
PKNOX1,-0.006531537559813838,NS
FZD3,0.006531945257199467,NS
RNF213,-0.006532680011333447,NS
TRA2B,-0.006533179650678456,NS
CACNG6,-0.006537043649393004,NS
ZNF37BP,0.0065384273415909355,NS
DUOX2,0.006539960900506792,NS
CASP8AP2,0.006542191371981421,NS
SLC6A1,0.0065450875492834015,NS
SOD1,-0.006546878112463794,NS
ENO3,-0.006552646513050098,NS
SENP3,0.006553970444479251,NS
KCTD19,0.006554176260155087,NS
HIST1H2AK,-0.006558398105670049,NS
SNORD94,-0.006567349944107903,NS
NOL9,0.006576232316032993,NS
DCAF4L2,-0.006582291688931097,NS
TRAF3IP2,-0.006582386183987765,NS
BST2,0.006583881358870558,NS
ADAM8,0.006585973343793183,NS
NDUFA4,-0.006587305990073178,NS
BVES,0.006591703237460944,NS
ANKRD35,0.006591934406164901,NS
DUSP11,-0.006593321182391643,NS
LOC25845,-0.006594300319563651,NS
HIST2H2BC,0.0065974600003864126,NS
MYCT1,0.006597512954502616,NS
NUP93,0.006597763488293662,NS
WDR25,-0.0065981521126514675,NS
HIST1H1C,0.006599917584871662,NS
KIAA1919,0.006613389303389061,NS
ZNF257,0.006614362264373286,NS
RNU2-1,-0.006615426958485049,NS
FAM171A2,0.006625741027035392,NS
HNRNPA3,-0.00662692439721102,NS
C3orf54,0.006630018328709131,NS
RCSD1,-0.006631873745814421,NS
FAM86B1,0.006632654919228376,NS
SNORA45,-0.0066330420682940705,NS
P2RY12,0.006633313620522774,NS
ISG15,0.006633325903783849,NS
ADSL,0.006633661014129766,NS
ITPKC,-0.006635051613391507,NS
PCLO,0.006636935331632898,NS
ZC3H7A,-0.006637043619132754,NS
LIM2,-0.006639278113582003,NS
LMAN1,-0.006639747469706858,NS
DOCK6,0.00664360511570683,NS
C16orf58,-0.006646969398386826,NS
TOMM70A,0.006647722308992687,NS
PNPLA1,-0.006654890175377348,NS
KLHDC5,0.006655238259422491,NS
SIN3B,-0.006657571916529159,NS
SLC5A2,-0.006662557000262526,NS
NOP56,-0.0066661804255194745,NS
C2orf82,0.0066691678479955385,NS
SIT1,0.006669953323239053,NS
LOC643837,0.006672129714005548,NS
LOC284023,-0.006676661609256396,NS
RNASE1,-0.00667959708169219,NS
MAX,0.006679825325764721,NS
PIP4K2B,-0.006680035503884962,NS
TYMP,-0.0066819912694124906,NS
CRLF2,-0.006682126161041024,NS
FAU,0.006682494583826415,NS
PPIL4,-0.006687999104741049,NS
C3orf63,-0.006689126551117752,NS
CST3,-0.006690895210682779,NS
SCN1A,-0.006696235504353054,NS
MCL1,-0.00669695324258246,NS
JPH4,0.006699620986210242,NS
GTSE1,-0.0067051710996985925,NS
C9orf53,0.006706447943953364,NS
MAPRE3,0.006708668859769729,NS
LMF1,0.006711292997337859,NS
BTBD1,-0.006714373435458665,NS
IPCEF1,-0.006725795547897873,NS
LOC613037,-0.00672609860522444,NS
ZNF33A,0.006726535668291067,NS
FXYD5,-0.00672783032735369,NS
OAZ3,-0.006729796271741861,NS
LOC388428,-0.006730152043127546,NS
EFS,0.006735417231839236,NS
CHST2,-0.006737516203358052,NS
CACNG5,0.006739071039825184,NS
NLRP3,0.006739843960337666,NS
C1orf187,-0.006740319896736402,NS
AKR1B1,0.00674900806743306,NS
LILRA3,-0.006750190125321298,NS
USP21,-0.006757178139568776,NS
SPNS2,0.006772111949148396,NS
VIPR1,-0.006775921492297776,NS
C1orf182,0.0067769356286832005,NS
OR2T1,0.006782157613810513,NS
TMEM61,0.0067830888966340375,NS
VDAC1,-0.00678812746466706,NS
EVI5L,-0.006789242102305915,NS
NRTN,0.0067897761328976625,NS
LOC728613,0.006791879644649335,NS
TMEM9,0.006794616022543831,NS
SLC17A1,0.006801838256679127,NS
MLL5,0.006805730819062994,NS
FZD2,-0.00680582784982553,NS
OR2A2,0.006811160595406429,NS
FAM200B,-0.006813152574045356,NS
SNAP23,-0.006819138210654607,NS
FAM106C,-0.0068196463566831955,NS
SMAD4,0.006820059155201008,NS
KIAA1586,0.006821135581576376,NS
SOAT2,-0.0068215256527914825,NS
C15orf33,-0.006821812984188047,NS
RPP38,-0.0068219099040132125,NS
FBLIM1,0.006822143404831227,NS
SMTNL2,0.006828198074418701,NS
ABCB4,0.006830306212217696,NS
XCR1,-0.006835613793582107,NS
RNF219,-0.006836668867143736,NS
KIAA1543,-0.006837737101370811,NS
ATP5L2,0.006837990825692808,NS
KCNAB3,-0.00684592536790829,NS
MYLPF,-0.006848095011799726,NS
EGR2,-0.006850920041326258,NS
HNRNPD,-0.006858651467192445,NS
HIC2,0.006860184103207878,NS
TMEM93,-0.006861546133370755,NS
CPSF7,-0.006863662379582358,NS
TMEM150B,-0.006863910338246404,NS
MYO1G,0.006865684313415166,NS
EED,0.00686862908156316,NS
KIAA0913,-0.00687304214764195,NS
CSNK2B,-0.006877903839238364,NS
PITX3,0.006878796831525147,NS
LCMT2,0.006878924689087462,NS
ZNF768,0.006882222505959712,NS
TPM4,0.006883094306060489,NS
KRTAP12-2,0.0068863077215484125,NS
NLRP6,0.0068864599053029,NS
ORAI1,-0.0068907227516339375,NS
CCDC70,-0.006893522384909145,NS
TAF3,0.006896816060270705,NS
C2CD2L,-0.006900284208086971,NS
FBXL19,-0.00690094230864835,NS
STRA6,-0.00690116058963719,NS
PSMC4,-0.006901850600036674,NS
RSPH3,-0.006913583477155871,NS
GPR144,0.006914823260919745,NS
IDI1,-0.006916198619201008,NS
CHST14,-0.006916852705751264,NS
KIAA0090,-0.006918147531051133,NS
KIAA1654,-0.006920424215839827,NS
GLYAT,-0.0069222611306728465,NS
MAP3K8,0.006928148484714125,NS
SOSTDC1,-0.006937239952992447,NS
RAB40AL,-0.006942927250604969,NS
MLL4,-0.006943731591649405,NS
C1orf146,-0.006948354813846036,NS
RUFY1,-0.006950288840891883,NS
ALS2,0.006952598314326819,NS
BMS1,0.0069603224023158106,NS
LIMS3,0.006964275282731913,NS
MFF,-0.006973426914357539,NS
OR2G6,-0.0069744074966593406,NS
MEOX2,-0.006975206667488187,NS
ZNF382,-0.006978068058903997,NS
BOLA2,0.006979811836313576,NS
C17orf77,-0.00698535881898632,NS
CNIH,0.0069908130542524205,NS
MAGEH1,0.006993848619282428,NS
MARCH7,-0.006995329053575361,NS
ATRN,0.006995517795062245,NS
RASSF8,0.006995729266718875,NS
STAT5B,-0.006997236222991088,NS
LSM5,-0.00699912641521494,NS
RECQL4,0.0070034125302738115,NS
ARMC9,-0.007007779808652748,NS
TPSD1,0.007010134295312387,NS
SAMD11,0.0070216677592980226,NS
PDE7A,0.007021688042491592,NS
KCNMB2,0.007022442652740879,NS
NEK2,0.00702510784702759,NS
SNRNP35,0.0070272490731464465,NS
SPATC1,-0.0070311842881127795,NS
RPL13AP20,-0.0070350477591447635,NS
POT1,-0.0070380159275516,NS
SOCS7,0.007038884170414095,NS
ATP5F1,0.00703956275191242,NS
OSCAR,-0.007042460403220208,NS
IFI27,-0.0070432385154795,NS
