"gene","log2FC","negLog10P","significance"
"GJA4",-0.0292886276101472,0.148243907471484,"NS"
"HIP1R",-0.029301732251922,0.254291807636792,"NS"
"HECTD1",-0.0293076247237996,0.238779953347987,"NS"
"PRSS35",0.0293103260142207,0.143538478897269,"NS"
"LCP1",0.0293300611012937,0.147089685372257,"NS"
"CR1",-0.0293395954796556,0.0966597180625137,"NS"
"BSCL2",-0.029344102670658,0.182940579034533,"NS"
"TBX15",0.0293461477063908,0.17259064306722,"NS"
"EIF1AX",0.0293472423283743,0.225432242973504,"NS"
"MYT1",0.0293478721938079,0.110562331054894,"NS"
"YAP1",-0.0293555604600302,0.24399942010661,"NS"
"NIPAL1",-0.0293599536037925,0.342639439598923,"NS"
"IRGC",-0.029361351576465,0.0555553146582286,"NS"
"GLCE",0.0293618316343025,0.317007038035155,"NS"
"MDM2",0.0293622857475064,0.339006309677888,"NS"
"ATP6V0E1",0.0293807866129985,0.485795833689344,"NS"
"APAF1",-0.0293808092707124,0.137089718523881,"NS"
"USH1G",0.0293859578528608,0.192788238613762,"NS"
"C9orf114",0.0293860397894199,0.150642248755829,"NS"
"AHDC1",-0.0294092715308425,0.511553318478956,"NS"
"TIA1",0.0294101671206271,0.111623179597749,"NS"
"TFAP2B",-0.0294170957620536,0.0900579205220306,"NS"
"LACRT",-0.0294190846070459,0.248451128110844,"NS"
"PIGO",0.0294297804777301,0.143928867191526,"NS"
"MAP3K14",-0.0294422335037445,0.129180762860288,"NS"
"P2RX4",0.0294532231161968,0.0976480895255065,"NS"
"ADAMTS10",0.0294533937771082,0.438660425671046,"NS"
"RAB20",0.0294534076535609,0.125822594203583,"NS"
"CCDC146",0.0294534423331736,0.108213828114459,"NS"
"USP17L6P",-0.029461188536871,0.0944082094278777,"NS"
"LPCAT1",0.0294647333875271,0.406295174743014,"NS"
"RERE",0.0294785937744759,0.270681912861812,"NS"
"ZIC2",-0.0294830253714808,0.619198434341112,"NS"
"FAM83B",-0.0294850896667411,0.232785548664957,"NS"
"B3GAT1",-0.0294968406464386,0.144518513033782,"NS"
"ZNF41",-0.0294983195371152,0.346649896692558,"NS"
"DOCK11",-0.0294991014408106,0.0963287580961168,"NS"
"GNAT1",-0.0295246771188724,0.211279995331312,"NS"
"DSE",-0.0295279305022471,0.091841496144969,"NS"
"NRXN1",-0.0295296766622832,0.171113480775897,"NS"
"ADH5",-0.029530252936512,0.233544510152165,"NS"
"MEX3D",0.0295317676990461,0.120848251668062,"NS"
"OGFOD2",-0.029534549361717,0.0927872665701462,"NS"
"FBXL17",-0.0295394907175841,1.16756162919766,"NS"
"CCDC106",-0.0295467637076552,0.508963055723427,"NS"
"RCBTB1",0.0295505136277328,0.210733274387381,"NS"
"FMR1",-0.0295641588870406,0.17327853248331,"NS"
"PTCD1",-0.0295680980441704,0.141127604621619,"NS"
"MSH2",0.0295821926585087,0.129965794655059,"NS"
"FANCF",0.0295859025480343,0.214399998780006,"NS"
"TRPV2",-0.0295945944546436,0.0575594345407059,"NS"
"LIM2",0.0296031256142404,0.1711635727628,"NS"
"QSOX1",-0.0296033333640211,0.188202194135045,"NS"
"MOV10",-0.0296056049653664,0.316713274090168,"NS"
"ZNF543",-0.0296066853956685,0.168766072191222,"NS"
"LINGO2",-0.0296099272059738,0.132047145801643,"NS"
"SUMO2",0.0296123352697335,0.201261807395311,"NS"
"ETV2",0.0296205313673206,0.346604941232102,"NS"
"SLC25A13",0.0296241831655748,0.23766319543665,"NS"
"MORC3",0.0296272154458952,0.134809268719152,"NS"
"PCSK2",-0.0296312839992585,0.159431990295771,"NS"
"FLJ41423",-0.0296353388180299,0.19776348754557,"NS"
"ABT1",0.0296379959767024,0.3056421783992,"NS"
"HYDIN",-0.02964042772108,0.212459373921003,"NS"
"GFM2",-0.029644987490216,0.141245143274093,"NS"
"SAA1",-0.0296707708561947,0.113169708831662,"NS"
"MDH1B",-0.0296812886545154,0.0760176673162275,"NS"
"PVRL2",0.0296833434775157,0.121030214529363,"NS"
"RNF146",-0.0296838540763529,0.138968687513152,"NS"
"PREB",-0.0296842709068832,0.588216274091696,"NS"
"ANKRD17",0.0296921408576765,0.322350838574575,"NS"
"NUP210",-0.0296927723720788,0.284616796943528,"NS"
"SRGAP2P2",0.0297017531276724,0.118797480657399,"NS"
"FOXN3",-0.0297030992751761,0.261039028974502,"NS"
"VEGFB",0.0297043507165107,0.199623867901637,"NS"
"HDAC2",0.0297064076737223,0.373637576525245,"NS"
"CPEB3",0.0297067742006021,0.133911200358788,"NS"
"HBII-52-27",-0.0297317770909042,0.0853425745634318,"NS"
"MTF1",0.0297532822069058,0.390994443749994,"NS"
"ALK",-0.0297590660787792,0.215350644124804,"NS"
"PMP22",-0.0297706491867231,0.297609034098726,"NS"
"KIF16B",0.0297752746304061,0.0765182079201217,"NS"
"PEX1",0.029789109594583,0.114065803662087,"NS"
"DPY19L3",-0.0297921650801145,0.158208513470241,"NS"
"LOC100130507",-0.0297940356966646,0.303310843909956,"NS"
"ACR",-0.0297955792688909,0.174862498234949,"NS"
"HHIPL1",0.0298010081936824,0.386726026632061,"NS"
"SLC34A1",-0.0298069152660829,0.135240384797398,"NS"
"C19orf67",0.0298083179255917,0.221546305821923,"NS"
"CREB3L1",-0.0298206318605065,0.0866227253770526,"NS"
"HPX",-0.0298236728507195,0.0779793101810891,"NS"
"PSMB10",-0.0298473122173863,0.341800956792758,"NS"
"JAGN1",-0.0298507720524013,0.150591401799345,"NS"
"NCRNA00262",0.0298515856054294,0.0891696865881915,"NS"
"DCAF15",0.0298522273253601,0.164235863670384,"NS"
"ATP5B",0.0298539616469355,0.0929890736964038,"NS"
"ZNF546",-0.0298543757195416,0.0541311688664499,"NS"
"TRIM67",0.0298598579080172,0.125777990576165,"NS"
"WFDC1",-0.029860734217503,0.291551533126823,"NS"
"EIF5B",-0.0298629454653216,0.331989979362258,"NS"
"C11orf71",-0.0298792319841026,0.0561904077668975,"NS"
"OR2M5",0.0298902744319911,0.336530455543748,"NS"
"CGB7",-0.029891308699677,0.314523719874602,"NS"
"PPTC7",0.029892684608789,0.194276926347841,"NS"
"CYP4F11",-0.0299088666822296,0.0670300409113312,"NS"
"CCDC84",0.0299123508131274,0.160595547673714,"NS"
"TNFRSF11A",-0.0299165861754636,0.15016385915532,"NS"
"PNMT",-0.0299304976832746,0.0675943188328542,"NS"
"C1QTNF4",0.0299497682826322,0.243613972756213,"NS"
"IRF2BP1",-0.0299502826712623,0.467580656418701,"NS"
"ZNF37A",0.029951362323269,0.0817381906049797,"NS"
"C2orf83",-0.0299523095946983,0.135381805397912,"NS"
"RAB11B",-0.0299615268292177,0.407592140995535,"NS"
"CCDC154",-0.02996322891086,0.12245393531024,"NS"
"ANKDD1A",0.0299636575734972,0.431403029205856,"NS"
"EXOC3",0.0299669960568449,0.15925322486192,"NS"
"HMCN1",0.0299704055695027,0.0570595452469349,"NS"
"STAG3L3",0.0299821496160084,0.217285226140401,"NS"
"ZNRF2",0.0299847392384027,0.226915447088061,"NS"
"TMEM187",0.0299848759447952,0.0900914814688383,"NS"
"GUCA1B",-0.0299914553117226,0.0921959193139261,"NS"
"SNORA73A",0.0300005070876179,0.082236948990532,"NS"
"INPPL1",0.0300239912771132,0.462401029587704,"NS"
"NYX",-0.0300241039954676,0.259725671432947,"NS"
"LOC644936",0.0300252291475496,0.782599324105334,"NS"
"C6orf201",-0.030036353942867,0.0731596397009062,"NS"
"MDFI",-0.0300552999473167,0.080524097741113,"NS"
"PDE12",-0.0300571724404288,0.186600084408151,"NS"
"TFAP4",0.0300631758856889,0.143279365601334,"NS"
"WARS2",0.0300747165506583,0.100581210483421,"NS"
"SLC2A10",-0.0300788943259112,0.35002064348104,"NS"
"LHFPL4",-0.0300805974018474,0.179011953085384,"NS"
"TOMM40L",-0.0300875839136432,0.137553361280265,"NS"
"WWC3",0.0300934229223615,0.161770361566842,"NS"
"SH3BP1",0.0300935219988545,0.60017376318726,"NS"
"HLA-DRB4",0.0301080484224827,0.237461370720132,"NS"
"SMPD3",0.0301124776762967,0.108849657635787,"NS"
"TOM1L1",0.0301144560121576,0.109730455856353,"NS"
"EGLN1",0.0301150928230711,0.204681385810245,"NS"
"GOLGA6L1",-0.0301209947950141,0.293149157337888,"NS"
"FTSJD2",0.030133771891415,0.162740059709796,"NS"
"RPL41",0.0301421129117401,0.735116496665034,"NS"
"NBR1",0.0301480666938367,0.129841537084185,"NS"
"PDDC1",-0.030153464548488,0.293942672246906,"NS"
"C12orf65",-0.0301539643918358,0.240941507762828,"NS"
"ELL2",0.0301554377057567,0.0720623988615432,"NS"
"NTF4",-0.0301766582492546,0.214838703824251,"NS"
"GLT8D2",0.0301771077528861,0.0735545722677088,"NS"
"AGFG2",0.0301816043691407,0.347947281174064,"NS"
"PPP2R2D",-0.0301852622101824,0.229200421595305,"NS"
"XYLT1",0.0301975908619287,0.49469427573572,"NS"
"MFGE8",0.030201343742279,0.111159385519004,"NS"
"ZNF304",0.0302034557110916,0.0920646131356056,"NS"
"ZNF579",0.0302058929559594,0.254813605071308,"NS"
"GFI1B",-0.0302140017776797,0.179927069034064,"NS"
"OXT",0.0302158179569698,0.424729373649563,"NS"
"CTTN",0.0302199042050511,0.276722644380905,"NS"
"SNORD4A",-0.0302229598687995,0.0840848255880326,"NS"
"RARG",0.0302388063869687,0.237724124944371,"NS"
"FZR1",-0.030249095933923,0.305698758505225,"NS"
"MOBKL2A",0.0302499737176203,0.317522855230195,"NS"
"KIAA1704",-0.0302514388243393,0.281644511394914,"NS"
"KRTAP10-4",0.0302562470139471,0.234924088250721,"NS"
"PIK3R4",0.0302676816287002,0.126242393390374,"NS"
"EDARADD",-0.0302774606898457,0.104350537302423,"NS"
"DTX3",0.0302860909434861,0.24084959087343,"NS"
"GAS2L1",-0.0302902583736229,0.239977477698473,"NS"
"DSCR8",0.0302903655961527,0.132532728801926,"NS"
"PARP10",-0.0303070190489056,0.380538449138212,"NS"
"TMEM117",-0.0303133010036947,0.122110298341828,"NS"
"FAM108C1",0.0303261962424628,0.3721189727993,"NS"
"ZNF26",0.0303268885426196,0.149844803317072,"NS"
"TDH",0.0303391165236446,0.169100771608795,"NS"
"BMPR2",-0.0303421368156029,0.185349262233638,"NS"
"PXN",-0.0303459484604711,0.248363943941819,"NS"
"OR2H2",-0.0303466958699952,0.141446042256586,"NS"
"DAD1",0.0303504820452627,0.23680645834574,"NS"
"AFG3L1P",-0.0303527018465082,0.319355969607344,"NS"
"MED21",0.0303562180944121,0.0586575796412426,"NS"
"FLJ39653",0.030357719344603,0.191872504441903,"NS"
"BBX",0.0303585292562856,0.156582422013814,"NS"
"LAP3",-0.0303586832659439,0.145841800063732,"NS"
"HEY1",-0.0303747815306288,0.151670123910867,"NS"
"C17orf63",-0.0303779870218936,0.227814566075541,"NS"
"ABR",0.0303814015869692,0.26677226228367,"NS"
"FEZ2",0.0303826884201821,0.0962221487981936,"NS"
"MMP15",-0.0303903815601625,0.207369675482917,"NS"
"MCCC2",-0.0303966516101708,0.0702229266313506,"NS"
"PDPK1",0.0304000824784754,0.133921220091507,"NS"
"PARP6",0.0304087762493226,0.128304382419692,"NS"
"DOC2A",-0.0304252561086458,0.239530248492165,"NS"
"TAGLN2",-0.0304270219494294,0.0989405820195089,"NS"
"OXNAD1",-0.0304348053828136,0.153172063316917,"NS"
"CCDC64B",0.0304373601152788,0.181223355887568,"NS"
"TPCN1",0.0304592436041111,0.233324081782162,"NS"
"STIM2",-0.0304597045569706,0.1744147554304,"NS"
"C11orf52",-0.0304615136407209,0.161597431388838,"NS"
"OGN",-0.0304699154659436,0.053109194939165,"NS"
"SLC22A8",-0.0304825761639458,0.138908515807312,"NS"
"TMEM86B",0.0304859204262724,0.135019891231957,"NS"
"ETFA",0.0304904740252185,0.137008297018607,"NS"
"MRVI1",-0.0304958878928363,0.137529540993319,"NS"
"NEUROD2",-0.0304959785032572,0.133528519970718,"NS"
"ZNF861P",0.0305144989934483,0.114904857641256,"NS"
"TUBB6",-0.030517477959886,0.269501798372848,"NS"
"SAR1B",0.0305401269273018,0.121139495568611,"NS"
"PDIA3P",0.0305451046184846,0.163677306067919,"NS"
"CCDC97",-0.0305467991995787,0.358887641973844,"NS"
"CAPZB",-0.0305489097851077,0.214484166512104,"NS"
"KRT18",0.0305542316494662,0.181951096640488,"NS"
"NDC80",0.0305663612309346,0.130076341975733,"NS"
"SGSH",-0.0305724127138127,0.230236326209936,"NS"
"TNFRSF1A",0.0305828815969273,0.289142701864854,"NS"
"IL32",0.0305847606909753,0.129166992326354,"NS"
"EGFR",0.0306019133761914,0.216237422149388,"NS"
"SMARCA2",-0.0306059428541232,0.194876932915192,"NS"
"TMEM176B",-0.030617224422858,0.252301466198217,"NS"
"CBX1",-0.0306176668319438,0.424090606600286,"NS"
"PRR21",-0.0306181591484234,0.159977665036153,"NS"
"C10orf88",-0.0306202224076049,0.0811991025948355,"NS"
"MAPK11",-0.0306214221399652,0.329542022786639,"NS"
"PAPOLB",0.0306231508625023,0.126158744659515,"NS"
"C1orf135",-0.0306235911122454,0.22465699786597,"NS"
"ZNF540",0.0306254136866089,0.0843188369123739,"NS"
"ALS2CL",-0.0306338568025384,0.133687649656131,"NS"
"RAB40A",0.0306540963069157,0.173415911405474,"NS"
"TADA1",-0.0306775437439706,0.0545083537639191,"NS"
"TMBIM1",0.030678874292617,0.258843513130941,"NS"
"NAALAD2",-0.0306826423665029,0.0343310386325059,"NS"
"PIM3",0.0306879480789637,0.138100267369935,"NS"
"C5orf15",0.0306922117237867,0.162501733825167,"NS"
"TRAF7",0.0307031662496655,0.292174580555429,"NS"
"TFAP2E",0.0307165739730517,0.3214195211667,"NS"
"APLP2",0.0307238482954828,0.319287033448197,"NS"
"SAMD10",0.0307286975281418,0.236599258295932,"NS"
"AK2",0.0307379646476598,0.256423165793759,"NS"
"CELP",0.0307393844037747,0.213474669995295,"NS"
"MSR1",0.030740123792651,0.0865591064459569,"NS"
"LOC202181",0.0307484782901757,0.0484021092894808,"NS"
"FLT1",-0.0307633326022669,0.162557578125414,"NS"
"ZNF382",0.0307633976821713,0.041466720851439,"NS"
"GPR4",-0.0307658816805252,0.248189144616922,"NS"
"MSH6",-0.030786692900616,0.296042772644734,"NS"
"ICAM3",-0.0308000712924603,0.127765876994492,"NS"
"EME2",-0.0308007520686773,0.206783298363316,"NS"
"NMRAL1",-0.0308165990451643,0.108474038029058,"NS"
"IFT74",-0.030817233429262,0.100608140440868,"NS"
"MBLAC2",-0.0308270003334872,0.248183940392205,"NS"
"RFXAP",-0.0308334185785304,0.164558678599197,"NS"
"TSPO2",0.0308371183977538,0.228865827112498,"NS"
"TSC1",-0.0308419131940747,0.147612381682488,"NS"
"FBP1",0.0308447305537562,0.141126788229039,"NS"
"SLC5A11",-0.0308464197731133,0.169656790299124,"NS"
"DLX2",-0.0308487541411944,0.184122781560715,"NS"
"SRSF6",-0.0308520688869049,0.210348282750135,"NS"
"SLC20A2",0.0308531037863122,0.0657677482382901,"NS"
"C2orf56",0.0308561891602548,0.202133618999552,"NS"
"UBE3A",0.0308610280414707,0.461740493595745,"NS"
"MAGEA1",-0.0308616217742739,0.229988263513665,"NS"
"INPP5F",0.0308656292347314,0.120744920823621,"NS"
"ETV6",-0.030868730720532,0.107009115160103,"NS"
"FSCN1",0.030878705191244,0.162133155095604,"NS"
"EYA3",-0.0308788005322567,0.187764294930541,"NS"
"ZFP91-CNTF",-0.0308838832588636,0.44446124303274,"NS"
"TMEM8C",-0.0308949112230081,0.144133534725888,"NS"
"MOCS1",0.030898162796368,0.071983134051158,"NS"
"CCDC61",-0.0309005620483682,0.284103190986234,"NS"
"FBXW11",0.0309013846941621,0.271116044154308,"NS"
"OR2T1",-0.030903362759406,0.101528162642766,"NS"
"LOC100130872",-0.0309304506646755,0.251098136003497,"NS"
"SLC25A21",0.0309308745061111,0.0607061483733294,"NS"
"ARHGAP19",-0.0309323099574699,0.327908404237857,"NS"
"IFNB1",-0.0309403653043943,0.121260429232719,"NS"
"HAND2",0.0309426210981745,0.0943976563447295,"NS"
"CLN6",-0.0309485820626012,0.128136573236032,"NS"
"PER3",0.0309514907130808,0.101821228652092,"NS"
"TUBB3",0.0309598999007075,0.384542085354055,"NS"
"MAGEC1",-0.0309666359857061,0.108047048060405,"NS"
"POLG2",0.0309690734514474,0.086737055869479,"NS"
"PRSS48",0.0309725276140069,0.125409611519834,"NS"
"SSH3",0.0309804243259606,0.244227725468927,"NS"
"RAB11FIP3",0.0309840882029322,0.4336607121642,"NS"
"PPAP2A",-0.0309863990401702,0.167700835097293,"NS"
"SVIL",-0.0309884765638002,0.0963868747715813,"NS"
"LOC100288594",0.0309917411702627,0.066742210454928,"NS"
"TET1",-0.0309936835155766,0.0686767972990665,"NS"
"VSIG4",0.0309975036453083,0.193328557743622,"NS"
"FILIP1L",-0.0310000702881155,0.181666254121741,"NS"
"FOLR1",0.0310079138267614,0.182739578919992,"NS"
"MIR196A2",-0.0310110817034777,0.141430476884017,"NS"
"HDAC1",0.0310179635058376,0.173184749329289,"NS"
"UBLCP1",0.0310235530718688,0.0631520224593865,"NS"
"TM9SF1",-0.0310285952762104,0.31683819644313,"NS"
"MAP2K1",0.0310287944449654,0.106458674783057,"NS"
"DNAJC25",0.0310295602864756,0.476660664942401,"NS"
"KLHL22",-0.0310302212433069,0.560656844927829,"NS"
"GUCA1A",-0.0310331152760939,0.071670482030303,"NS"
"TXNRD2",0.0310382930672211,0.132507032155367,"NS"
"IKZF2",-0.031049624002188,0.154713529203009,"NS"
"NEBL",-0.0310534826496038,0.220315598330181,"NS"
"SLC6A4",-0.0310819211234925,0.190658382882537,"NS"
"LCP2",0.031084296795945,0.183100751523919,"NS"
"FLJ90680",0.0310878876756322,0.224079325499198,"NS"
"CDK3",0.0310891417435561,0.179912926017403,"NS"
"DNAL4",0.0310926730205296,0.0886354721760497,"NS"
"RIPK4",-0.0310979200250749,0.210467570956991,"NS"
"ARHGAP44",0.0311009653399783,0.301095739548387,"NS"
"HSP90AA5P",0.031106490380491,0.0952362813299606,"NS"
"TMEM191A",0.0311191008495892,0.100620102142703,"NS"
"FLJ46358",-0.0311241435604541,0.144465875464764,"NS"
"SLC16A14",0.0311269916748287,0.144364565023863,"NS"
"CATSPERG",-0.0311280637645104,0.0813831494156273,"NS"
"ATG16L1",0.0311282593459268,0.365679376708148,"NS"
"WTIP",-0.031132497743771,0.31966133384316,"NS"
"SLC19A1",0.0311350224097784,0.234696860440249,"NS"
"ZCWPW2",-0.0311353808649555,0.260620745217595,"NS"
"ZNF80",-0.0311409091865074,0.407958541369073,"NS"
"HNRNPH3",-0.0311418864619974,0.11280806723548,"NS"
"DYNLL1",0.0311525465281899,0.121346303576358,"NS"
"AKR7A2",-0.0311585206471856,0.169684451080689,"NS"
"PRSS53",-0.0311591991581945,0.371980134717018,"NS"
"RPP25",-0.0311607553954594,0.130815611990549,"NS"
"TPM2",0.0311617604120018,0.146069919412223,"NS"
"LEMD1",-0.0311649108665412,0.108132763956917,"NS"
"C5orf4",-0.031168615011691,0.0694465700242046,"NS"
"ZFP30",-0.0311783073692338,0.0943099396125144,"NS"
"RASSF6",0.031188122291258,0.176362054033534,"NS"
"C22orf32",-0.0311927955391766,0.241146855829294,"NS"
"STK11IP",0.0312021179091013,0.206022802045343,"NS"
"LOC554206",0.0312190432527304,0.23658668622912,"NS"
"PVALB",-0.0312208302291642,0.127093780852533,"NS"
"SEC14L3",0.0312244384759206,0.131327376343573,"NS"
"TMEM209",-0.0312265475831237,0.304779716611672,"NS"
"GFRA1",-0.0312320752941191,0.169866904351445,"NS"
"MORN1",-0.0312329896944297,0.260373800881859,"NS"
"KIAA0556",0.0312351446592478,0.126885906786714,"NS"
"LRRC45",-0.031244102681778,0.20322939863625,"NS"
"SOX1",-0.0312447948117898,0.363159038439601,"NS"
"MRGPRF",-0.0312454511055211,0.155132837447837,"NS"
"EGFL6",0.031248741548081,0.165232436860408,"NS"
"GSTM4",-0.0312616995191766,0.120088737889324,"NS"
"SALL1",-0.0312783644942607,0.371705023041604,"NS"
"TBCD",-0.0312817718572833,0.326166282354804,"NS"
"IER3IP1",-0.0312895088128968,0.0697928079698076,"NS"
"DSC1",-0.0312954572295182,0.120655411439894,"NS"
"BCORL1",-0.0313069787050839,0.676994400075252,"NS"
"HOXA13",-0.0313106642128087,0.151060058922931,"NS"
"C3orf56",-0.0313198174577556,0.271418408959256,"NS"
"SERPINF2",0.0313207884036812,0.242502891359558,"NS"
"TGFB1I1",0.0313291610623936,0.335528748799204,"NS"
"SBF2",0.0313356540541081,0.474653228563697,"NS"
"RBM26",-0.0313393602209819,0.122084705270463,"NS"
"NGFRAP1",0.0313398797948641,0.269708349245172,"NS"
"ZNF175",0.031354535798906,0.0394727418806666,"NS"
"RALYL",-0.0313636166739941,0.111025593640947,"NS"
"FAM178B",-0.0313735476858363,0.147640826315502,"NS"
"PAGE3",-0.0313851258561075,0.194866267561885,"NS"
"LCN12",-0.031390760447741,0.166104198992987,"NS"
"FAM192A",0.0313924621655484,0.570491396344047,"NS"
"LHB",-0.0313928203070848,0.341088660022084,"NS"
"SNAPC4",0.0313944731656106,0.374029640089376,"NS"
"NUP50",-0.0313979277736511,0.0671283211463013,"NS"
"JAK1",0.0314007761659529,0.201926509093324,"NS"
"FASTKD5",0.0314135301226985,0.296153405510109,"NS"
"HMGN2",0.0314217980746121,0.179780149190294,"NS"
"CTNNAL1",-0.0314282026062893,0.102954356118386,"NS"
"SIRT7",-0.0314401407895746,0.842509290958892,"NS"
"LOC388796",0.0314416697914419,0.138780533266447,"NS"
"PSORS1C1",0.0314472389782428,0.130329046513587,"NS"
"JDP2",-0.031452963942721,0.302688905417529,"NS"
"SNORD49B",0.0314540786916271,0.0630556942768874,"NS"
"LRRCC1",-0.0314627067395197,0.127761439352738,"NS"
"BRSK2",0.0314753591938171,0.303281397281016,"NS"
"CELF4",-0.0314760015968294,0.364562816012054,"NS"
"TMC3",0.0314795708003857,0.188341262297505,"NS"
"GRHPR",-0.0314883130848029,0.190429657942518,"NS"
"MSN",-0.0314890126726621,0.113295657995258,"NS"
"TCERG1L",-0.031489025605913,0.72438787396912,"NS"
"RPS20",0.0314937144844332,0.405583183730419,"NS"
"ZNF653",-0.0314952887099111,0.368849530255556,"NS"
"IMPA2",0.0314984644256708,0.386453036327189,"NS"
"LOC440313",-0.0314987064923253,0.230557872349389,"NS"
"ALDOC",0.031513900046944,0.345298265258672,"NS"
"PPP1R14C",-0.031520601020008,0.389394962127938,"NS"
"ACER1",0.0315253557846615,0.118029233181862,"NS"
"RAB40B",0.031530063655032,0.229691573547996,"NS"
"C1QL4",0.0315338292084584,0.215060565753331,"NS"
"MIR193A",-0.0315358404629058,0.421355623854193,"NS"
"NKX3-2",0.0315360907846036,0.31640142921585,"NS"
"EYA4",-0.0315375735854384,0.0650199703786442,"NS"
"CUL5",0.0315504710382339,0.105469829787686,"NS"
"D4S234E",0.0315523825081832,0.13097876400649,"NS"
"MTBP",-0.0315647310741092,0.100806827251787,"NS"
"ARPM1",-0.0315661041909729,0.127260730919056,"NS"
"TRIM7",0.0315745608362996,0.246681621747015,"NS"
"SRSF3",0.0315749596895283,0.377623127627249,"NS"
"ARPC5L",0.0315828848229414,0.16986901955017,"NS"
"OPRD1",-0.0315866926224098,0.161119340746278,"NS"
"NPFFR2",-0.031591589829622,0.111833436550215,"NS"
"MTRF1L",-0.0315922736073899,0.255506874579492,"NS"
"FAM19A2",0.0315929833304771,0.180487068781374,"NS"
"OR10H5",-0.0316075003852454,0.150924040122643,"NS"
"TM4SF5",-0.0316106419543571,0.307152576944223,"NS"
"ZMAT2",0.0316125962100102,0.266751415333407,"NS"
"UCA1",0.0316142159348864,0.0660482469836985,"NS"
"SNORA30",-0.0316216537283857,0.232946299208483,"NS"
"ZNF562",-0.0316289680574429,0.223057391806519,"NS"
"RASGRP3",0.0316395770056135,0.155378064365772,"NS"
"SSX7",-0.0316443277131728,0.0638078974530938,"NS"
"SCAF1",-0.0316443789043102,0.208323499467123,"NS"
"AP1G1",0.0316444296602141,0.413311272632128,"NS"
"KIR3DL1",-0.0316488245139035,0.113566276632883,"NS"
"YY2",0.0316492395018262,0.263163363043539,"NS"
"SULT1A2",0.0316554939368814,0.139864739359602,"NS"
"TMEM99",0.0316597226652389,0.212763420454684,"NS"
"C16orf11",-0.0316605075722047,0.226159110300418,"NS"
"POC5",-0.0316778740064498,0.121909148599669,"NS"
"B4GALT4",0.0316795622442472,0.0717849822537456,"NS"
"RCN1",0.0316810627385702,0.249363616340244,"NS"
"ANKRD40",0.0316844398041534,0.561512783719281,"NS"
"C16orf13",-0.0316860328285151,0.201391148707941,"NS"
"MYST2",0.0316878825635549,0.242071790707504,"NS"
"AP3M1",0.0316900890575793,0.290553446710693,"NS"
"DIABLO",-0.0317014912805678,0.296352938144613,"NS"
"ATP10D",0.031702306807202,0.107213493686384,"NS"
"SNORD95",-0.0317228196463697,0.246478955943566,"NS"
"WNT5B",0.0317289920780335,0.143014877952414,"NS"
"PID1",-0.0317302144955414,0.264034309198617,"NS"
"C10orf113",0.031744285733231,0.105656278570966,"NS"
"ATP7B",0.0317537895163198,0.242256220166181,"NS"
"CHMP1A",0.0317560996868091,0.154936797990575,"NS"
"SNRPB",-0.0317627405832765,0.10192696088645,"NS"
"DOCK7",0.0317781772638104,0.106087599726783,"NS"
"PIRT",-0.0317796289457359,0.130537394654864,"NS"
"CCNI2",0.0317825304058985,0.214619798448972,"NS"
"IRF5",0.0318003282125643,0.215695057299488,"NS"
"MICALL1",0.0318024749448207,0.217707190864987,"NS"
"CADPS2",0.0318076969667209,0.178899442874765,"NS"
"SLC1A7",-0.031813574287902,0.101042693516892,"NS"
"FAM90A20",-0.0318220764744477,0.194865826527787,"NS"
"PLXDC1",-0.0318421307652712,0.262599674384822,"NS"
"MS4A4A",0.0318455791191982,0.0964997542371547,"NS"
"TSPAN5",0.0318611272805411,0.100408985011166,"NS"
"SLC26A11",0.031866678945341,0.171639630889476,"NS"
"KIAA0125",0.0318671403780335,0.223978014470537,"NS"
"FOXO3B",0.0318672557068354,0.118389119612862,"NS"
"UNC13B",0.0318675882566457,0.126751960026091,"NS"
"KGFLP1",0.0318746128279779,0.116485951179232,"NS"
"SYNGAP1",-0.0318852666608691,0.272172088176044,"NS"
"ZNF652",-0.031895909511229,0.10055746351401,"NS"
"TRABD",-0.031902425249235,0.814750264473286,"NS"
"FOLR2",0.0319047381687514,0.410687086135649,"NS"
"FUT4",-0.0319063690823376,0.503086507719706,"NS"
"GGT3P",-0.0319075583353796,0.342720451426424,"NS"
"PDX1",-0.0319117640436002,0.258503813019931,"NS"
"OXGR1",-0.0319212376003721,0.0674141891901452,"NS"
"PAQR6",-0.031931257098635,0.250002609525095,"NS"
"ACE",0.0319369078401039,0.373528134157017,"NS"
"ASAP1",0.0319409347373667,0.144836288781622,"NS"
"AMZ2P1",0.0319478769241459,0.054634513368082,"NS"
"B4GALT1",0.0319529244866972,0.0869142487147496,"NS"
"CNOT6L",0.0319586777351777,0.542716685138229,"NS"
"ZNF519",0.0319627117787047,0.0956961645005478,"NS"
"SUN1",-0.0319671657553462,0.278733147404265,"NS"
"RILP",0.0319756692415198,0.156417117205951,"NS"
"RNF181",0.0319792319450038,0.371023994259625,"NS"
"ANGPTL2",0.0319817448365118,0.243447009226294,"NS"
"GOSR1",-0.0319822912697527,0.344566466766247,"NS"
"FAM117A",0.0319845310978666,0.382215995258162,"NS"
"LOC389458",0.0319862970137337,0.0877741616791998,"NS"
"NEUROD1",0.0319930921362277,0.129775076542091,"NS"
"EGFLAM",-0.0319965312073203,0.304325412945987,"NS"
