gene,log2FC,pvalue,negLog10P,significance,|log2FC|
NFIA,-0.0668028990020288,4.55846798685002E-05,4.34118109081133,NS,0.0668028990020288
HCRP1,-0.0667980796980863,0.0138264672475095,1.85928877078743,NS,0.0667980796980863
CDC42EP4,-0.0667930037210018,0.000157697827408874,3.80217428987235,NS,0.0667930037210018
PNP,0.0667856229039312,0.0417993485328107,1.37883048690464,NS,0.0667856229039312
OR10AD1,-0.0667685626848658,0.0361231311286822,1.44221461237369,NS,0.0667685626848658
PI16,-0.0667683807898709,0.0440656901315939,1.35589942381723,NS,0.0667683807898709
ANAPC5,0.0667446631003026,0.000102182428977793,3.99062377792001,NS,0.0667446631003026
TMEM212,-0.0667052941724424,0.0439137563414245,1.35739941216506,NS,0.0667052941724424
C8orf41,-0.0666966045770072,0.027898508369085,1.5544190162387,NS,0.0666966045770072
OR5R1,-0.0666963663478332,0.022107101934094,1.65546818625551,NS,0.0666963663478332
LALBA,-0.0666726430456491,0.154956665092198,0.809789738879298,NS,0.0666726430456491
OR1E2,-0.0666184915256499,0.0846084703064573,1.07258615678116,NS,0.0666184915256499
IL31,-0.0666018722641207,0.0253969160459452,1.59521901666918,NS,0.0666018722641207
NOL10,0.0665979121801534,0.0014819100863299,2.82917814601619,NS,0.0665979121801534
SPATA16,-0.0665896914746301,0.0234488203643193,1.62987900037546,NS,0.0665896914746301
ACSM5,-0.0665825318125828,0.0125168804362633,1.90250389621595,NS,0.0665825318125828
PPP1CA,0.066568404960591,0.00043207775928261,3.36443808793414,NS,0.066568404960591
C1orf157,-0.0665657829732607,0.00240365256979714,2.61912830618853,NS,0.0665657829732607
SORCS1,-0.0665563531914883,0.0030039896634528,2.52230156604641,NS,0.0665563531914883
FNDC7,-0.0665534142411391,0.0320482250295364,1.49419601860146,NS,0.0665534142411391
TPO,0.0665472991581562,0.00417257859996897,2.3795954736514,NS,0.0665472991581562
PPAP2B,-0.0665400082059127,0.00656320319814026,2.18288414968717,NS,0.0665400082059127
C21orf63,-0.066536356911636,6.72113266853815E-05,4.17255753196935,NS,0.066536356911636
C12orf70,-0.0665356175228677,0.00586639468552945,2.23162872144731,NS,0.0665356175228677
THNSL1,0.0665020702579944,0.182530073877,0.738665570425014,NS,0.0665020702579944
MTBP,-0.0664901663355348,0.0736220998150638,1.13299179996881,NS,0.0664901663355348
CERK,-0.0664880361442581,0.000123321988470282,3.90895948123138,NS,0.0664880361442581
FGA,-0.0664700760688386,0.0330876721700374,1.48033378585523,NS,0.0664700760688386
CWF19L2,-0.0664452988750197,0.000650917415505712,3.18647410861352,NS,0.0664452988750197
C8orf22,-0.0664274118237057,0.0818518390084324,1.08697155861927,NS,0.0664274118237057
FMN2,-0.0664200850481068,0.00546434399913207,2.26246196814383,NS,0.0664200850481068
PTAR1,0.0664173775295394,0.0150071438902296,1.8237019533756,NS,0.0664173775295394
FGD5,-0.0664087421703508,0.00354429405028347,2.45047025430251,NS,0.0664087421703508
SLCO4C1,-0.0664043885667311,0.06524977905075,1.18542095459815,NS,0.0664043885667311
NUP50,0.066397349815317,0.0309750714612585,1.50898768300858,NS,0.066397349815317
MGC70870,-0.0663921683245174,0.0466502132981017,1.33114636619451,NS,0.0663921683245174
SAMD8,-0.0663642329889613,0.00233988181861321,2.63080607712844,NS,0.0663642329889613
C16orf3,-0.0663625649778531,0.0753381958927372,1.12298478396299,NS,0.0663625649778531
BRF2,-0.0663477438660911,0.00524754763346526,2.28004361051455,NS,0.0663477438660911
TBC1D3C,0.0663302457547656,1.10158335927292E-05,4.95798263323636,NS,0.0663302457547656
FADS1,-0.0663254945609588,0.00556148370984192,2.25480933053371,NS,0.0663254945609588
RIMBP3C,-0.0663107794799956,0.0749178125719809,1.12541491151286,NS,0.0663107794799956
DLGAP3,-0.0663090386945719,0.000276863248434015,3.55773468983628,NS,0.0663090386945719
NUDT5,0.0663015971593404,0.0986239304050319,1.00601769376185,NS,0.0663015971593404
NCBP2L,-0.0662976552396152,0.0564999398316557,1.24795201467249,NS,0.0662976552396152
CXCR7,-0.0662818525312253,0.026211945911729,1.58150073688032,NS,0.0662818525312253
FLJ45684,-0.0662492872904399,0.0101914753346319,1.99176294226337,NS,0.0662492872904399
LTN1,0.0661704801500476,0.00293325608872395,2.53265001916585,NS,0.0661704801500476
FLJ45949,-0.0661452391536375,0.0188126559204957,1.72554988758672,NS,0.0661452391536375
RCC1,0.0661368252765064,0.000414871147406567,3.38208676752781,NS,0.0661368252765064
CTH,-0.0661311270584908,0.0281809060330148,1.55004504817438,NS,0.0661311270584908
FAM38B,-0.0661144032238536,0.00187480763593937,2.72704328630204,NS,0.0661144032238536
ART3,-0.066114010420918,0.0377863128361679,1.4226654841886,NS,0.066114010420918
GPR115,-0.0661048563017378,0.0244413703650713,1.61187444796695,NS,0.0661048563017378
POTEB,-0.0661002660321768,0.11402547199826,0.942998121360075,NS,0.0661002660321768
RNASE1,-0.0661001095832221,0.00328773775794722,2.48310283067532,NS,0.0661001095832221
CLMN,0.0660998460442328,0.002084400826598,2.68101876327975,NS,0.0660998460442328
OR51H1P,0.0660984710819659,0.0104930219953902,1.97909941677183,NS,0.0660984710819659
SLC35E1,0.0660951049996927,0.000160056753871846,3.79572599532561,NS,0.0660951049996927
KHDC1,-0.066092304346917,0.00621787254004739,2.20635818478904,NS,0.066092304346917
RAMP2,-0.0660904244993787,0.000966812976102775,3.01465752933181,NS,0.0660904244993787
PTCHD3,-0.0660856085615377,0.0422453130320334,1.37422146747731,NS,0.0660856085615377
ZCCHC14,-0.0660661379565981,0.0118609920771135,1.92587898419294,NS,0.0660661379565981
HOOK1,0.0660595856958719,0.0682298330601229,1.16602569131948,NS,0.0660595856958719
SPINT2,0.0660548805826022,0.00386028003682371,2.41338118910134,NS,0.0660548805826022
FGFRL1,0.0660409314609915,8.8178827594916E-05,4.05463567974925,NS,0.0660409314609915
OSBPL11,-0.0660409305151795,0.0267524939335429,1.57263572575155,NS,0.0660409305151795
ZNF880,0.0660406222775505,0.00438100287518628,2.3584264618008,NS,0.0660406222775505
ALDH3B2,0.0660254071256057,0.0342968902700654,1.464745256044,NS,0.0660254071256057
VWDE,-0.0660220350128737,0.00685617198854449,2.16391829657801,NS,0.0660220350128737
ALOX12P2,-0.0659946786753876,0.00617970543749537,2.20903222554535,NS,0.0659946786753876
HS2ST1,0.0659926192047893,0.000333511221539058,3.47688954894233,NS,0.0659926192047893
DAB1,-0.0659912043543778,0.0266352685981065,1.57454291930013,NS,0.0659912043543778
FAM47A,-0.0659837581666176,0.0285192715617388,1.54486157141335,NS,0.0659837581666176
C1orf175,-0.0659744391538373,0.000554354237118074,3.25621262866215,NS,0.0659744391538373
GALNTL5,-0.0659723545337279,0.0266138042997932,1.5748930409572,NS,0.0659723545337279
SRA1,0.0659470603176171,0.00901257611068152,2.04515105466537,NS,0.0659470603176171
DYNLT3,-0.0659441115611141,0.0140278050068439,1.85301027964827,NS,0.0659441115611141
DSG1,-0.0659360311978409,0.048854450992033,1.31109586279026,NS,0.0659360311978409
TGM2,0.0659325994940345,0.016823979874193,1.77407125984932,NS,0.0659325994940345
WDR92,-0.0659322738653838,0.0195004231842798,1.70995596378603,NS,0.0659322738653838
KIAA1467,0.0659280213392632,0.00512109224543927,2.29063740121609,NS,0.0659280213392632
CLYBL,-0.0659231936614837,0.0382061804864063,1.41786637703523,NS,0.0659231936614837
SPRR2E,-0.065912659452148,0.109970750169994,0.958722812377999,NS,0.065912659452148
ANKRD26P1,-0.0659096392919158,0.0220096336039793,1.65738718711928,NS,0.0659096392919158
SLC15A5,-0.0658981847053693,0.0353335207276223,1.4518130861316,NS,0.0658981847053693
SLC16A2,-0.0658972712986734,0.00304148295596601,2.51691461291819,NS,0.0658972712986734
DSG4,-0.0658952031822858,0.0132641177555317,1.87732163121851,NS,0.0658952031822858
JUB,-0.0658947266644156,0.00257772126376668,2.58876404592472,NS,0.0658947266644156
LRRC38,-0.0658706649193632,0.00168752925452839,2.77274868962575,NS,0.0658706649193632
NTNG1,-0.0658425025257003,0.0691341312710613,1.16030749006367,NS,0.0658425025257003
SLC2A2,-0.0658388643622076,0.0306218442289662,1.51396865706218,NS,0.0658388643622076
ZNF663,-0.0658358141788684,0.00096828694668446,3.01399592275907,NS,0.0658358141788684
LPAR6,-0.0658353333876613,0.00172811652285508,2.76242697740872,NS,0.0658353333876613
AK2,0.0658314066556511,9.73813485344703E-05,4.0115242156494,NS,0.0658314066556511
RFTN2,-0.0658128558490298,0.147992062248261,0.829761577944423,NS,0.0658128558490298
MIR503,-0.0658118412808324,0.0360871416315503,1.44264751591241,NS,0.0658118412808324
TTTY6,-0.065808253515526,0.0604146198581204,1.21885795284571,NS,0.065808253515526
PYCR1,0.0658075359821348,0.000440376657881704,3.35617570882343,NS,0.0658075359821348
MIR199B,-0.0658030917982531,0.0498196646205283,1.30259920040337,NS,0.0658030917982531
GPM6A,-0.0658012890121773,0.0364633083363394,1.43814393011236,NS,0.0658012890121773
CNTN4,-0.0657735734926999,0.062359494689166,1.20509741263964,NS,0.0657735734926999
EEF2K,-0.0657362191264568,0.000447123795845585,3.34957221644504,NS,0.0657362191264568
CNGA4,-0.0657292330453942,0.0303662098891289,1.51760941048397,NS,0.0657292330453942
DCAF12,0.0657186886641212,0.00175849209711933,2.75485957911569,NS,0.0657186886641212
SEMA6A,0.0657155808066996,0.0329924939272575,1.48158485456957,NS,0.0657155808066996
OR8G2,-0.0656947676816003,0.132587815271904,0.877496385458565,NS,0.0656947676816003
BIK,0.0656818878320142,0.00327674385636382,2.48455750616585,NS,0.0656818878320142
CYBRD1,-0.0656775534091278,0.00874693485630033,2.05814410791554,NS,0.0656775534091278
OR1L4,-0.0656712340279632,0.0395705853765949,1.40262752507022,NS,0.0656712340279632
KCTD4,-0.0656540630924902,0.0521626537307894,1.28264032235049,NS,0.0656540630924902
SLMAP,-0.0656470270134042,0.000995166438942244,3.00210427858167,NS,0.0656470270134042
PCM1,-0.0656463113261156,0.000155864513451444,3.80725275181892,NS,0.0656463113261156
CMAH,-0.065602209006635,0.0191141925406909,1.71864404357899,NS,0.065602209006635
CCT5,0.0656010364836814,7.51205627434286E-05,4.12424116734138,NS,0.0656010364836814
OR56A1,-0.0655981335595845,0.00367355683697181,2.43491323639882,NS,0.0655981335595845
DNAJC7,0.0655975172879644,0.0024997131750639,2.60210982078129,NS,0.0655975172879644
POLQ,-0.0655931076590026,0.0254593586327653,1.59415254120708,NS,0.0655931076590026
LOC79015,-0.0655753590366466,0.000732119277838836,3.13541815734709,NS,0.0655753590366466
MPZ,-0.0655723370055181,0.0490878776698195,1.30902574435585,NS,0.0655723370055181
MORN4,-0.0655718231574138,0.014583385739899,1.83614163668649,NS,0.0655718231574138
CBX7,-0.0655695908561156,0.0177918279748994,1.74977942917139,NS,0.0655695908561156
NDUFV2,0.0655592125748936,0.00125638308968413,2.90087791763034,NS,0.0655592125748936
PAWR,0.0655559111314528,0.00122479014572231,2.91193831649304,NS,0.0655559111314528
KIF2A,-0.0655408024550945,0.0248243127349479,1.60512276617805,NS,0.0655408024550945
EHD2,-0.065529685312399,0.000167029937761412,3.77720568071279,NS,0.065529685312399
CLIC6,-0.0655287863338672,0.00232961313593794,2.63271619351349,NS,0.0655287863338672
SLC35F5,0.0655197510951022,0.00159380353276859,2.7975652148679,NS,0.0655197510951022
MBTD1,0.0655187685626837,0.00456386116882616,2.34066757514991,NS,0.0655187685626837
IL1RN,-0.0655113479528913,0.00225501490009198,2.64685058416015,NS,0.0655113479528913
FLJ46365,-0.0655091667949058,0.0148252934649247,1.82899670107088,NS,0.0655091667949058
EHF,0.0655064403668026,0.00806788591934061,2.09324025138034,NS,0.0655064403668026
GOLGA6L1,-0.0655029667865459,0.006408531293778,2.19324149062057,NS,0.0655029667865459
TBC1D3G,0.0655027652329356,5.14934986510861E-06,5.28824759966157,NS,0.0655027652329356
FUNDC2P2,-0.0654990336617204,0.0300046592169323,1.522811301444,NS,0.0654990336617204
CRCT1,-0.0654906250542352,0.0177954106593539,1.74969198546101,NS,0.0654906250542352
MTMR11,-0.0654315817428848,0.00193553847165695,2.71319819202145,NS,0.0654315817428848
TMEM106B,-0.0654209616355987,0.0188214657021794,1.72534655935814,NS,0.0654209616355987
ACTL6A,0.0654094791877322,0.00966867612325484,2.01463298731574,NS,0.0654094791877322
C2orf49,-0.0654052674724424,0.00222555500207735,2.65256166815139,NS,0.0654052674724424
SERP1,0.0653992376346952,3.91114152599687E-08,7.40769646866883,NS,0.0653992376346952
OSTBETA,-0.0653944858222055,0.00141943806858669,2.84788355140005,NS,0.0653944858222055
FASTKD2,0.0653839137508847,0.0398113161159526,1.39999346490654,NS,0.0653839137508847
CPO,-0.0653551150215281,0.00931874850821919,2.03064240872644,NS,0.0653551150215281
MTMR7,-0.0653369032351944,0.038935713341763,1.40965186417951,NS,0.0653369032351944
GPR155,-0.0653289121571157,0.0131197834766196,1.88207333231442,NS,0.0653289121571157
IDH1,0.0653068370794339,0.0213668442104761,1.6702596164968,NS,0.0653068370794339
TBC1D3H,0.0653045002055013,6.45853847369375E-06,5.18986574897435,NS,0.0653045002055013
LCORL,0.0653026851724836,0.00335110014212021,2.47481259379398,NS,0.0653026851724836
ERC2,-0.0652856261728836,0.104515392263435,0.980819745124148,NS,0.0652856261728836
PSG1,-0.0652785184822966,0.2259183120348,0.64604856547917,NS,0.0652785184822966
TMEM200A,0.0652371991803564,0.0138177496752749,1.85956267933425,NS,0.0652371991803564
P2RX3,-0.0652360083094823,0.0119629779695456,1.92216069704045,NS,0.0652360083094823
GANAB,0.0652319547850224,0.0013087259408052,2.88315128916913,NS,0.0652319547850224
KLK6,-0.0652251423311243,0.0057455022140169,2.24067200366089,NS,0.0652251423311243
CFHR2,-0.0652200793168037,0.247192390096549,0.606964903283659,NS,0.0652200793168037
B4GALNT1,-0.0652164624465579,0.00155401603515636,2.80854450423266,NS,0.0652164624465579
TRMT12,0.0651791983344281,0.0540813943109677,1.26695212006654,NS,0.0651791983344281
AFAP1L2,-0.0651691235647591,0.0536135527106203,1.27072541322804,NS,0.0651691235647591
ZNF2,-0.0651689113159892,0.0016204795846097,2.79035643599691,NS,0.0651689113159892
ANXA2P2,-0.0651661256540472,0.000521620958003341,3.28264496757838,NS,0.0651661256540472
PDZD3,-0.0651601282292162,0.00719179825516119,2.14316250396381,NS,0.0651601282292162
FRMD5,-0.0651444416079687,0.00489845894241715,2.30994052774093,NS,0.0651444416079687
TNS3,0.0651366207569302,0.00110865298665544,2.95520436869669,NS,0.0651366207569302
ERBB4,-0.0651237530220825,0.00619138727037344,2.20821203008078,NS,0.0651237530220825
STAR,-0.0651214079859816,0.000473625163049515,3.32456523220733,NS,0.0651214079859816
TTTY7,-0.0651175506213373,0.0273632484655151,1.56283234602712,NS,0.0651175506213373
ZNF776,0.065108594605479,0.00395011739125126,2.40338999763554,NS,0.065108594605479
LGALS3,-0.065079352015406,0.000571978173045754,3.24262054377105,NS,0.065079352015406
PRKCQ,-0.0650771705361344,0.00713555458718905,2.14657226714696,NS,0.0650771705361344
CD44,-0.0650561033214627,0.000317658776107393,3.49803914170645,NS,0.0650561033214627
FYN,-0.065054527379111,0.0111623787494303,1.95224324557165,NS,0.065054527379111
MICA,-0.0650468178580423,0.0281606654406264,1.5503570869668,NS,0.0650468178580423
HIST1H2AA,-0.0650362631709109,0.042865529252615,1.36789180975198,NS,0.0650362631709109
PGAP2,0.065023112519522,0.0292346320408867,1.53410236800142,NS,0.065023112519522
PCDH15,-0.06499195611619,0.0277521344514689,1.55670360912342,NS,0.06499195611619
LOC100132178,-0.0649351751875542,0.260890094423797,0.583542410047931,NS,0.0649351751875542
IFNG,-0.0649300738753975,0.0508326462505041,1.29385728116731,NS,0.0649300738753975
VNN3,-0.0649256206938892,0.0467949322822639,1.32980117686216,NS,0.0649256206938892
ZPLD1,-0.0649018502894897,0.00707657071138712,2.15017714936162,NS,0.0649018502894897
PCGF3,0.064890404336011,0.000389998701440553,3.40893683902002,NS,0.064890404336011
PAIP2B,0.0648881571866036,0.0324809041846402,1.48837188962377,NS,0.0648881571866036
ANKRD62,-0.0648824245309116,0.011469463998018,1.94045687749039,NS,0.0648824245309116
SLC33A1,0.0648803718385906,0.0386542540150353,1.41280270372261,NS,0.0648803718385906
CYP2J2,0.0648802955620436,0.0704658673640606,1.15202119797361,NS,0.0648802955620436
WDR43,0.0648613345558779,0.00130573846099487,2.88414380339899,NS,0.0648613345558779
AMT,-0.0648603672742314,0.00276688831688862,2.55800837043544,NS,0.0648603672742314
OR4A16,-0.0648503896650063,0.0491931454165075,1.30809540770375,NS,0.0648503896650063
STGC3,-0.0648378271404717,0.0655465963444997,1.18344985511319,NS,0.0648378271404717
LOC100127950,-0.0648312810874712,0.0379802479495246,1.42044220434995,NS,0.0648312810874712
BRMS1L,-0.0648271341595599,0.0504998586492571,1.29670983748398,NS,0.0648271341595599
AHSP,-0.0648116698566426,0.0275323644489718,1.56015649027587,NS,0.0648116698566426
IGFBP6,-0.0648078209735212,0.000134764967092691,3.87042299040988,NS,0.0648078209735212
FLJ34503,-0.0647996247680103,0.0230755569518285,1.63684780804044,NS,0.0647996247680103
GRIK2,-0.0647744612618957,0.0376675125996732,1.42403305778727,NS,0.0647744612618957
TAS2R4,-0.064765729637372,0.105482244635593,0.976820637103102,NS,0.064765729637372
AKNAD1,-0.0647606157236841,0.0571318435696347,1.2431217616002,NS,0.0647606157236841
SYT10,-0.0647338845296053,0.0211553921688259,1.67457891950884,NS,0.0647338845296053
FAM13C,-0.0647107753887495,0.0428986691622478,1.36755618064645,NS,0.0647107753887495
TP53BP2,0.0646964448000937,0.00420458461997039,2.37627690264024,NS,0.0646964448000937
BDH1,0.0646928121894423,0.00977710346161893,2.0097897890729,NS,0.0646928121894423
FCGR2A,-0.0646899481278225,0.329080577994177,0.482697748574239,NS,0.0646899481278225
FAM194B,-0.0646861385698291,0.0119088717108347,1.92412938318308,NS,0.0646861385698291
BMP7,-0.0646834442959978,0.00817642159788204,2.08743672326206,NS,0.0646834442959978
STK36,0.064680124673397,0.000485417246005377,3.31388479802485,NS,0.064680124673397
COPS5,0.064678974677939,0.000315962586426427,3.50036433975665,NS,0.064678974677939
MAGI1,0.0646782583216967,0.0015696907095723,2.80418591215041,NS,0.0646782583216967
DCAF7,0.0646747090093731,0.000428068038648034,3.3684871971995,NS,0.0646747090093731
C4orf36,-0.0646606722532416,0.0388223698824185,1.4109179569579,NS,0.0646606722532416
C1orf125,-0.0646602840383358,0.0347596495348506,1.45892461098769,NS,0.0646602840383358
APOBEC3H,-0.0646584266782095,0.0800962137631191,1.0963880130125,NS,0.0646584266782095
USP29,-0.0646566140919506,0.0552455100380905,1.25770301257351,NS,0.0646566140919506
ACTN1,-0.0646485529032383,0.000693086581003517,3.1592125095392,NS,0.0646485529032383
RHOXF1,-0.0646471210181039,0.00386591623926879,2.41274755983086,NS,0.0646471210181039
OR10J1,-0.0646310372982833,0.0192956568546273,1.71454043277102,NS,0.0646310372982833
KIAA0368,0.0646154938773922,6.97160350145212E-06,5.15666732064811,NS,0.0646154938773922
SH2D7,-0.0646145738878199,0.0541436155224849,1.26645274692094,NS,0.0646145738878199
ASTE1,0.064612728919976,0.0291223183046551,1.53577405563498,NS,0.064612728919976
TBC1D3,0.0646052922821108,1.00190403252782E-05,4.9991738754145,NS,0.0646052922821108
DSTN,-0.0645768155722206,0.0174942160261272,1.7571055149219,NS,0.0645768155722206
C1orf146,-0.0645573406240017,0.0648466966513892,1.188112142365,NS,0.0645573406240017
FLJ42220,-0.0645310029638915,0.0562862032064882,1.24959804574527,NS,0.0645310029638915
NMBR,-0.0645249221826163,0.0115277746346144,1.93825452246992,NS,0.0645249221826163
ST6GALNAC2,-0.0645205753622791,0.00078153975437004,3.10704892594368,NS,0.0645205753622791
RTDR1,-0.064516646338542,0.0277253659246509,1.55712271323983,NS,0.064516646338542
C2orf16,-0.0645070402400916,0.0590947684504653,1.22845096469677,NS,0.0645070402400916
OR8D2,-0.0645010434976949,0.125190246625367,0.902429505005641,NS,0.0645010434976949
RBM46,-0.0644897320011172,0.0603295860103314,1.21946965486005,NS,0.0644897320011172
CDH12,-0.0644889909903281,0.037742283094937,1.42317183216414,NS,0.0644889909903281
C1orf220,-0.0644722480646525,0.00816528142415608,2.0880288422988,NS,0.0644722480646525
C15orf34,-0.0644653240851853,0.078190126426655,1.10684808465304,NS,0.0644653240851853
ZNF454,-0.0644591171180049,0.00585639230044781,2.23236983901708,NS,0.0644591171180049
ARHGAP18,0.0644484970163599,0.00349324125746594,2.45677141918115,NS,0.0644484970163599
TMPRSS15,-0.0644451294458247,0.0245403193951705,1.61011978917799,NS,0.0644451294458247
OR2A5,-0.0644399275637926,0.0827039557515827,1.08247371753333,NS,0.0644399275637926
SAAL1,0.0644303267141795,0.00266260385960144,2.57469344279374,NS,0.0644303267141795
PANK3,0.0644253784408146,0.000504654093765502,3.29700619938972,NS,0.0644253784408146
PSMD14,0.0644076527313093,0.0263694373750489,1.57889913632406,NS,0.0644076527313093
CDX4,-0.0643620695207393,0.0522952010318584,1.28153816315966,NS,0.0643620695207393
NXF4,-0.0643530490154591,0.0104108167845752,1.98251519641468,NS,0.0643530490154591
TMSB15B,-0.0643525947413128,0.0657404117400937,1.18216758020738,NS,0.0643525947413128
MUSK,-0.0643426260051968,0.0228581411695141,1.64095908945456,NS,0.0643426260051968
UPK1B,-0.0643372094411419,0.0386499247389611,1.41285134742446,NS,0.0643372094411419
MRAP2,-0.0643294306054101,0.0225594574565035,1.64667134912487,NS,0.0643294306054101
DYNC2LI1,-0.0642788204201088,0.0123267461510317,1.90915154750361,NS,0.0642788204201088
USP9Y,0.0642755613724062,0.00138439643012032,2.85873952927176,NS,0.0642755613724062
TPSAB1,-0.064269184935708,0.000439455172438529,3.35708541946508,NS,0.064269184935708
PNMAL1,-0.0642691208171065,0.000524326685221833,3.28039803862488,NS,0.0642691208171065
ADSL,0.064268068190509,0.00409751589333292,2.3874793532246,NS,0.064268068190509
BEST3,-0.0642491035399482,0.000455613474324831,3.34140344056662,NS,0.0642491035399482
LPCAT3,0.0642278044600277,0.00395371144737589,2.40299502985929,NS,0.0642278044600277
SOX30,-0.0642240441379369,0.0146363825090548,1.8345662491307,NS,0.0642240441379369
SSX7,-0.0642208068120265,0.0599211099175299,1.22242015080602,NS,0.0642208068120265
MIR181A1,-0.0642191076168439,0.0450630179277931,1.34617972638277,NS,0.0642191076168439
PFKP,-0.0642155620279732,0.0536560871126134,1.27038100157391,NS,0.0642155620279732
C1orf14,-0.0642155142342771,0.0111602818316977,1.95232483797858,NS,0.0642155142342771
HIST1H2BG,0.0642117620834277,0.0714274982908936,1.14613456053606,NS,0.0642117620834277
APOH,-0.0642110654616656,0.0189615095175444,1.72212709162642,NS,0.0642110654616656
FLJ32955,-0.0641948940884198,0.0776164020682463,1.11004649298125,NS,0.0641948940884198
VKORC1L1,0.0641820377772222,0.000805205274039116,3.09409338917511,NS,0.0641820377772222
C5orf62,-0.0641653196771297,3.61715016068436E-05,4.44163346176562,NS,0.0641653196771297
C15orf48,0.0641644783940323,0.408468077108972,0.388841879100129,NS,0.0641644783940323
OLFM4,-0.0641552933542768,0.344895013071775,0.462313085166003,NS,0.0641552933542768
CDK16,0.0641543056563214,0.00561531501078936,2.25062587544702,NS,0.0641543056563214
CALCR,-0.0641514348816505,0.0189592609723986,1.72217859536634,NS,0.0641514348816505
SPOP,-0.0641333650842983,0.00446578074653516,2.35010260300828,NS,0.0641333650842983
GALNT11,0.064132946876192,0.00105247741338266,2.9777872155384,NS,0.064132946876192
DDB2,-0.0640856569858552,0.00210809277635526,2.67611027990517,NS,0.0640856569858552
PNMA2,-0.0640576959113883,0.0356870662940527,1.44748915237139,NS,0.0640576959113883
C9orf38,-0.0640452548925681,0.147612525532469,0.830876789268843,NS,0.0640452548925681
RPS4Y1,0.0640327310624427,0.0115549673275728,1.93723127817924,NS,0.0640327310624427
BMP8A,0.0640322975529797,0.0075779034719489,2.12045093110998,NS,0.0640322975529797
C11orf82,-0.0640255959224587,0.0269625425874173,1.56923915591941,NS,0.0640255959224587
KIAA1468,0.0640164540366306,0.0057461499381645,2.24062304585749,NS,0.0640164540366306
CYC1,0.064016378184983,0.00127009387930831,2.89616417687182,NS,0.064016378184983
METTL4,-0.0640001308623956,0.0277132300041211,1.55731285382023,NS,0.0640001308623956
ANKRD44,-0.0639902145902032,0.0215233551840882,1.6670900274129,NS,0.0639902145902032
MUC1,0.0639534711086829,0.0214306181271865,1.66896530234339,NS,0.0639534711086829
PLSCR2,-0.0639511339824288,0.0353900215736127,1.45111917261826,NS,0.0639511339824288
TMEM183B,0.0639400418377396,0.000505803346487864,3.29601830161003,NS,0.0639400418377396
COPZ1,0.0639021329131615,0.00854732566610638,2.06816974844539,NS,0.0639021329131615
INSL6,-0.0638825446929241,0.0114496821632026,1.94120656892961,NS,0.0638825446929241
FAM190B,-0.0638778734601111,0.000174904117884113,3.75719996551678,NS,0.0638778734601111
GADL1,-0.0638617107204648,0.0755668953816076,1.12166842013148,NS,0.0638617107204648
HCFC2,-0.0638561710491587,0.00177866405263807,2.74990607207524,NS,0.0638561710491587
C20orf203,0.0638519384208038,0.156612604671716,0.805173287494686,NS,0.0638519384208038
SPEF2,-0.0638491007551469,0.00649280468479117,2.18756766128761,NS,0.0638491007551469
LYST,-0.0638323670178569,0.00207619768906136,2.68273129669019,NS,0.0638323670178569
AP1G2,0.0638310174955548,0.00229981718293719,2.6383066855464,NS,0.0638310174955548
CLEC12A,-0.063829272294893,0.047212946055654,1.32593889904355,NS,0.063829272294893
WISP3,-0.063829071480564,0.0329492018564633,1.48215510105577,NS,0.063829071480564
OR8B12,-0.0638134023148285,0.0135421973851692,1.8683108604053,NS,0.0638134023148285
CPSF4L,-0.0638020707566326,0.137320424545336,0.862264862561962,NS,0.0638020707566326
SNORD115-2,-0.0638011847337052,0.314023233880709,0.503038218255145,NS,0.0638011847337052
GTF3C1,0.0637977934537304,0.00194582339079856,2.71089658024563,NS,0.0637977934537304
LOC285735,-0.0637909135613524,0.0448404631612989,1.34832991018595,NS,0.0637909135613524
TBC1D3F,0.0637769267429662,1.329677488033E-05,4.87625368395966,NS,0.0637769267429662
C7orf52,-0.0637766712667214,0.023616599392289,1.62678263726812,NS,0.0637766712667214
EPB41L4B,0.0637104476256669,0.0031801924536413,2.49754659730319,NS,0.0637104476256669
CCDC26,-0.0637054063895551,0.0374855209842484,1.42613644882982,NS,0.0637054063895551
SLC35A1,-0.0637039011754947,0.0106244656245039,1.97369290430499,NS,0.0637039011754947
CDH8,-0.0637018342570138,0.0547304284919334,1.2617711516939,NS,0.0637018342570138
ZNF391,-0.0636967336616194,0.000757387731091319,3.12068173428582,NS,0.0636967336616194
KRTAP22-1,-0.0636914579388448,0.00660158150373914,2.18035201050821,NS,0.0636914579388448
OR52B4,-0.0636904299971781,0.0347884083585605,1.45856544066623,NS,0.0636904299971781
SLC41A1,-0.063677449351653,0.0212141773995546,1.67337380376352,NS,0.063677449351653
LGALS12,-0.0636717930702613,0.0141259118759785,1.84998350740778,NS,0.0636717930702613
PAFAH1B1,-0.0636704649319499,0.000929313166289135,3.03183790982494,NS,0.0636704649319499
ATP5L2,-0.0636697150441599,0.0432825167648846,1.36368749408164,NS,0.0636697150441599
HECW1,-0.0636680193525745,0.0359055851218659,1.44483799156243,NS,0.0636680193525745
CYTIP,-0.0636575794306198,0.186291084839897,0.729807928235702,NS,0.0636575794306198
DYNC1I2,0.0636483369779184,0.0962419443991967,1.0166356114235,NS,0.0636483369779184
IARS2,0.0636357391223235,0.00381105485382841,2.41895480023241,NS,0.0636357391223235
