"gene","log2FC","negLog10P","significance"
"LOC100130274",-0.0222527672499979,0.636061161412185,"NS"
"LMF2",0.0222563884465867,0.870788782672717,"NS"
"HIST1H3D",0.0222620786581531,0.548886526283857,"NS"
"ZNF295",0.0222682535229857,0.475618683083483,"NS"
"PURA",0.022269043981284,1.3782837999417,"NS"
"CSF1",-0.0222714262913246,0.579547851917979,"NS"
"SEMA4F",-0.0222792406097199,1.03841374904004,"NS"
"ZNF429",-0.0222824492698455,0.31207547472649,"NS"
"TH",-0.0222869978951747,0.633153776317478,"NS"
"RAB8A",0.0222876814807926,0.487671894340309,"NS"
"NDUFC2",0.022289875287322,0.385624706050485,"NS"
"IMPG1",-0.0222935185973889,0.578280153953061,"NS"
"SGTB",-0.0222946599902614,0.364065572668715,"NS"
"KIF9",0.0222982453677156,0.390467682394914,"NS"
"PPP2CA",0.022304898272187,0.867500329533784,"NS"
"SRSF2",0.0223065390489352,1.21379658966609,"NS"
"SPANXA2",0.0223157784976422,0.412821812580536,"NS"
"JMJD6",-0.0223267971237586,0.566682115503887,"NS"
"GALK1",-0.0223328825971922,1.23229415272754,"NS"
"RBPJ",-0.0223366775353084,0.876111273067734,"NS"
"XPA",-0.0223404327819074,0.948910927317306,"NS"
"AP2B1",0.0223426477969304,0.716898736042289,"NS"
"SGK1",-0.0223446904202314,0.247002723495879,"NS"
"CCDC104",0.0223467814979217,0.939872575641278,"NS"
"ARHGEF12",0.0223482445212144,0.977076008767587,"NS"
"EGR3",0.0223495211973146,0.285321917174812,"NS"
"TRPC2",-0.0223527484578289,0.357507551835253,"NS"
"C9orf163",-0.0223575960905753,0.412823697630486,"NS"
"NXPH2",-0.022359885922431,0.711247823809849,"NS"
"ADD1",-0.022361519919881,1.01568690295519,"NS"
"FBXL12",-0.0223628003210756,0.38041525965944,"NS"
"NANOGP1",-0.0223640227250661,0.270332663521705,"NS"
"CCDC151",-0.0223656194448241,0.525117607387272,"NS"
"CCNA2",-0.0223662176248627,0.487757799909062,"NS"
"RELA",0.0223698807807984,1.02235883757267,"NS"
"DARS",-0.0223699951490146,0.796471908437123,"NS"
"ALKBH5",0.0223782153382319,1.1447746565778,"NS"
"LZTS2",0.0223787418458858,0.982371268233797,"NS"
"PNN",0.0223796623081203,1.71739407812898,"NS"
"TNFSF9",-0.0223809833238777,0.659245697419946,"NS"
"CDC73",-0.0223814079897471,0.805244773573308,"NS"
"PCDH1",0.0223841463651273,1.07962504376917,"NS"
"HMGCL",0.0223851178822145,0.630832673057538,"NS"
"ZNHIT1",0.0223900581941745,0.559114780716282,"NS"
"CT45A2",-0.0223907784107774,0.411527685945652,"NS"
"DPYSL4",-0.0223910509547169,0.748226383140293,"NS"
"SMARCD2",0.0223911354156077,0.777047627556382,"NS"
"GAB2",-0.0223919259884022,0.574494883494505,"NS"
"PSMA3",-0.0223944119454487,0.522761492123556,"NS"
"ZNF98",-0.0224027366549402,0.526286942510017,"NS"
"MEAF6",-0.0224157591029464,0.322890043002005,"NS"
"TRPV5",-0.0224231690330543,0.659552402296709,"NS"
"SLC9A1",-0.0224234613023619,0.873726860725555,"NS"
"DNM2",0.0224259995227922,0.814621532653987,"NS"
"STAC3",0.0224276031476549,0.872435830505284,"NS"
"TIMELESS",0.0224293506420239,0.502459079695627,"NS"
"FHDC1",-0.0224327206571977,0.290312703380917,"NS"
"PTGES",-0.0224360563561488,0.55822196855215,"NS"
"GPR113",-0.0224404138690963,0.794940349395598,"NS"
"THOP1",0.0224419160149716,1.20773947981804,"NS"
"C20orf165",-0.0224457650817789,0.842738975059318,"NS"
"RAB3C",-0.0224464524150267,0.376282399641035,"NS"
"FAM20A",-0.0224566880714265,0.337048049535185,"NS"
"TMEM165",0.0224571996168117,1.19892090936176,"NS"
"ALDOA",0.0224604696560688,0.92299954619099,"NS"
"KIF4A",-0.0224609057134031,0.210653310546641,"NS"
"AZU1",-0.022461140912339,0.560999676492645,"NS"
"RTP2",-0.0224633561158984,0.865291771795782,"NS"
"LTV1",0.0224678071943023,0.400023179179051,"NS"
"PRH1",-0.022469809954841,0.664823438932736,"NS"
"GNB5",-0.0224717409284281,0.74824865059093,"NS"
"CHIC1",-0.0224766851347913,0.503511966310668,"NS"
"SEPW1",-0.0224817839993277,0.831407489451769,"NS"
"ECHDC3",-0.0224879892218082,0.564991916668216,"NS"
"KLHL24",-0.0224901747074262,0.768360967705089,"NS"
"PEA15",-0.0224910695141616,0.594515508359634,"NS"
"ZNF197",-0.0224929560406832,0.527023630219041,"NS"
"SMAD7",-0.0224951252610195,0.533450079932741,"NS"
"TOMM20L",-0.0224980176901772,0.486850101470622,"NS"
"LOC390414",-0.0224991066780436,0.367123173660773,"NS"
"C12orf61",-0.0225018573727991,0.815321457016063,"NS"
"RFWD3",0.0225032941675896,0.602407469582015,"NS"
"C6orf192",-0.0225039074934545,0.385394635236239,"NS"
"FLJ44674",-0.0225051195893764,0.459408868756959,"NS"
"SREBF1",0.0225115632969835,0.626729091626452,"NS"
"UGGT1",0.0225135171248969,0.741745384874086,"NS"
"FAM98C",0.0225166300875002,0.763140243642077,"NS"
"CCKBR",-0.0225223594009663,0.618566705783791,"NS"
"GPR21",-0.0225225242849123,0.272726097294656,"NS"
"C22orf23",-0.0225251702266716,0.503987446291534,"NS"
"ULK4",-0.0225289767879695,0.550401896195493,"NS"
"TMEM181",0.0225300878593946,1.11152820491114,"NS"
"GLTPD1",0.022534053608587,0.614403646258886,"NS"
"TMC6",0.0225343488790084,0.809398159462362,"NS"
"SLC7A4",-0.0225382146416622,0.656040901238625,"NS"
"OPRM1",-0.0225389610182554,0.499198907022117,"NS"
"ALDH7A1",-0.0225408154830764,0.427229782474106,"NS"
"ASB16",-0.022542170434213,1.43374534229001,"NS"
"SEZ6",-0.0225432808916664,0.606443079691929,"NS"
"CAV3",-0.0225498504732136,0.656954983276564,"NS"
"INCA1",0.0225545081161906,0.741951686437901,"NS"
"GOT1L1",-0.0225564462679599,0.612598988251802,"NS"
"NCRNA00167",-0.0225618483919678,0.548271896896738,"NS"
"PSME3",0.0225646969675626,0.738667568800343,"NS"
"SESTD1",-0.0225679071868232,0.529574545243929,"NS"
"OPRD1",-0.0225688954651484,0.807152124729037,"NS"
"SFRS15",0.0225690848027118,1.20881356920995,"NS"
"SSR4",0.0225736313182425,0.756990334861069,"NS"
"POFUT2",0.0225743721869534,0.836212197277346,"NS"
"KCNK12",-0.0225762506923406,0.743784126745174,"NS"
"KIAA0146",0.0225816888389914,0.559796499766611,"NS"
"GPKOW",0.022582654257655,0.870856252818179,"NS"
"MIR7-3",0.0225889703798179,0.467959959410576,"NS"
"RCOR2",-0.0225891613542542,0.769907844261248,"NS"
"OR8K1",-0.0225898916223918,0.414398184140155,"NS"
"CYGB",-0.0225963768971829,0.574397838955666,"NS"
"KBTBD11",-0.0225964730731409,0.725005106321324,"NS"
"RPL7L1",0.02260289231854,0.287059186226646,"NS"
"LRP1",-0.0226033001339636,0.581004706623289,"NS"
"UBXN6",0.0226104999975236,0.875731656062444,"NS"
"MIR181C",0.0226151274044846,0.48017821692346,"NS"
"LAT2",-0.0226170082669261,0.981959242012147,"NS"
"TFE3",-0.0226182251194551,0.924632222326142,"NS"
"LEP",-0.0226243329758542,0.302412134832094,"NS"
"DBNDD1",0.02262593826149,1.2692377832606,"NS"
"MCM8",-0.0226288391956786,0.253364455772433,"NS"
"RBM4B",0.0226306723827849,0.57135800841137,"NS"
"PDCD11",0.0226321463003971,1.05754832657543,"NS"
"ADH7",-0.0226327382866834,0.266217850272596,"NS"
"TNFRSF19",-0.022633724986483,0.346186103352976,"NS"
"SLC29A4",0.0226369280384267,0.541707117178332,"NS"
"USP45",-0.0226401299270786,0.428090099279389,"NS"
"TCF3",0.0226404416691528,1.17413485430766,"NS"
"TMEM79",0.0226412674635394,0.351997988381339,"NS"
"PPP2R5A",-0.0226427746780371,0.436542603339986,"NS"
"RNF44",0.0226449712470735,1.21297707286859,"NS"
"SNORA36A",0.0226472870171404,0.634393849196682,"NS"
"TSPAN3",-0.0226477417545197,0.523104748674243,"NS"
"LFNG",0.022653945145241,0.482756437924523,"NS"
"RBM19",0.0226580577813822,0.796298537678881,"NS"
"SLC6A19",-0.0226630161811319,0.613248951240188,"NS"
"CTNND1",0.0226647229976726,1.51456954685259,"NS"
"EEF1DP3",0.0226739274671324,0.994459706535819,"NS"
"HLA-B",-0.0226748386706501,0.652141287539154,"NS"
"CUX1",0.0226754916614511,1.08994093880289,"NS"
"FLJ20712",-0.0226772805694948,0.332796693135395,"NS"
"LY6G6E",-0.0226775771044829,0.565820482281292,"NS"
"C6orf64",-0.0226776344978572,0.486685950460793,"NS"
"BYSL",0.022680765602783,0.541662971749655,"NS"
"SLC12A9",-0.0226824656846185,0.482549241454272,"NS"
"TNFRSF10B",-0.0226846855089122,0.664517064625787,"NS"
"DHX15",0.0226905619634339,1.08842184219113,"NS"
"MIER1",-0.0226929990087075,0.751893302077184,"NS"
"GPR101",-0.0227039411475849,0.437511799213565,"NS"
"ZC3HAV1L",-0.0227063549784858,0.469566760476527,"NS"
"KBTBD2",-0.0227074393476361,0.518619017740787,"NS"
"COL22A1",-0.0227123189539633,1.15658402731957,"NS"
"ANGPTL3",0.0227127714576906,0.293876709486635,"NS"
"NCR3",-0.0227340220994963,0.478125523961423,"NS"
"ORAOV1",0.0227382428298681,0.514482683669414,"NS"
"ZNF790",-0.0227407448602879,0.413773873573736,"NS"
"BEAN1",-0.0227451785330777,0.727582661493815,"NS"
"EIF3G",0.0227466283248936,1.18423056337381,"NS"
"C1QTNF8",-0.0227512339772806,0.595131880398084,"NS"
"CCDC127",0.0227573379222719,0.399590699797275,"NS"
"SLC39A5",-0.0227580418616362,0.517892536761143,"NS"
"DOPEY1",-0.0227614180859124,0.538314117189255,"NS"
"CCDC57",0.0227643670562676,1.14323767713676,"NS"
"NAPG",-0.0227683594247829,0.73526923935245,"NS"
"SFTPD",-0.0227685348373012,0.636651808151284,"NS"
"C3orf56",-0.0227691136487413,0.609721100588997,"NS"
"PRPF38A",0.0227715540004563,0.514855912186004,"NS"
"FOXI2",-0.0227765295060827,0.616310681576839,"NS"
"PSME2",0.0227847207500873,0.595211754214995,"NS"
"MGST1",-0.0227887303244483,0.360593157474775,"NS"
"ZNF571",-0.0227971230024235,0.45718500766755,"NS"
"CAST",-0.0228073483974391,0.923297514456052,"NS"
"GPR111",-0.0228081707695766,0.393221734535432,"NS"
"CD80",-0.0228088384961186,0.398673957702695,"NS"
"FANCA",-0.0228108240997273,0.867442122291057,"NS"
"PABPC1L",0.0228148434454027,0.798291216093761,"NS"
"TOR1AIP2",0.02281599831169,0.501476035158232,"NS"
"CA11",-0.0228168329290086,0.916988385016524,"NS"
"PTH2",-0.0228185949770325,1.6216611343305,"NS"
"ARAF2P",-0.0228189038472504,0.537601182966114,"NS"
"GTPBP3",0.0228236321192274,0.922328935489767,"NS"
"LOC554249",0.0228303448506453,0.850149654326434,"NS"
"BMF",0.0228355921435479,0.616530868619591,"NS"
"DNMT3B",-0.0228359602207924,0.486827055183269,"NS"
"PRPH2",-0.0228369730266693,0.388262269039735,"NS"
"CMBL",-0.0228374536384932,0.497082510651746,"NS"
"IFI27",-0.0228375419027365,0.888611037921585,"NS"
"KCTD1",-0.0228385946472698,0.426046349034566,"NS"
"CDKN1B",-0.0228504712009596,0.680648998039816,"NS"
"GMPR",-0.0228630264699787,0.309475939384283,"NS"
"KCTD8",-0.0228657657006428,0.791026253088965,"NS"
"C10orf126",-0.0228662807581701,0.628615980071597,"NS"
"C6orf223",-0.0228714747740655,0.612487893076158,"NS"
"PLAA",0.0228719359877665,0.720827415651423,"NS"
"FLJ45244",-0.0228722535911534,0.611823410896277,"NS"
"RAE1",-0.0228723771754964,0.58135718062448,"NS"
"TEX261",0.0228746312556398,1.00142432977351,"NS"
"TRIM52",0.0228757044692975,0.655080973759986,"NS"
"EFNA3",-0.0228770131027889,0.461478813306112,"NS"
"GRM2",-0.0228777681109493,0.751539127576994,"NS"
"ZC3H12D",-0.0228804065217099,0.772633889815618,"NS"
"SCARNA11",0.0228879210914124,0.49826423620778,"NS"
"SPIRE2",-0.0228927452554031,0.753274444734021,"NS"
"C5orf27",-0.0228930174079507,0.663159769381543,"NS"
"PRAMEF15",-0.0228930930377966,0.463402745597421,"NS"
"MTSS1L",-0.0228952682204908,1.40128925389366,"NS"
"LSM10",-0.0229020844957279,1.13432306796753,"NS"
"RAB33B",0.0229035866110334,0.442778754311034,"NS"
"STAT1",0.0229089820443007,0.551434123271705,"NS"
"LRRC14",-0.0229180774948801,0.731975605349644,"NS"
"CLASP1",-0.0229242553285656,0.82777377376086,"NS"
"IPO5",0.0229254905898602,0.50545681058488,"NS"
"ADM2",0.0229303761268156,0.98103338776229,"NS"
"RETN",-0.0229337278402979,0.639213039369121,"NS"
"AXIN1",0.0229379378797525,0.738175064130852,"NS"
"AK1",-0.0229394906901088,0.554565026767736,"NS"
"CLDN23",-0.0229395132531403,0.720108651930933,"NS"
"CYP2A7",-0.0229456975663147,0.454224111402081,"NS"
"TPMT",0.0229490688004945,0.402543866140432,"NS"
"MRPL39",-0.0229509920964943,0.450433591217598,"NS"
"AXL",-0.0229526591525131,0.730296822146227,"NS"
"HERC6",0.0229571268104167,0.412472753306168,"NS"
"SRCIN1",0.022959803460165,0.687050904019459,"NS"
"COIL",0.0229603656156225,0.564239193559177,"NS"
"C15orf56",-0.022964024443799,0.903331378016103,"NS"
"KRT4",-0.0229665802974697,0.65639779859697,"NS"
"C3P1",-0.0229766843189685,0.552419005283521,"NS"
"ALDOC",-0.0229816710853366,0.662411855588462,"NS"
"HTR2B",0.0229865213363982,0.511598563199312,"NS"
"SOCS6",-0.0229878705066793,1.46196652758393,"NS"
"FGF9",-0.0229885940194539,0.343817694611325,"NS"
"LOC100131510",-0.0229900091163366,0.186339557023135,"NS"
"RPS6",0.0229932617944653,1.60124608586048,"NS"
"PSMD9",-0.0229963270328897,0.695984015275864,"NS"
"BATF3",-0.0229967347452862,0.705111070558669,"NS"
"TMEM164",0.0229978777724908,0.631545664747901,"NS"
"KATNB1",0.0229985418544474,0.784903233106725,"NS"
"FRG1",-0.0230005857138464,0.916815383472276,"NS"
"SGPL1",0.0230070310278534,0.729211316315694,"NS"
"C9orf170",-0.0230108169721892,0.528830134056571,"NS"
"ZNF326",0.0230126728135596,0.612963182200854,"NS"
"CD8B",-0.0230154580291686,0.849579101925112,"NS"
"METRN",-0.0230203721100615,0.656743740198972,"NS"
"C11orf87",-0.0230256078500328,0.511822223629917,"NS"
"FLJ44790",0.0230284770931002,0.487622331990816,"NS"
"METTL6",0.023029482319239,0.411631049119519,"NS"
"CC2D2A",-0.0230315491406348,0.46534472316491,"NS"
"SERTAD2",-0.023032490260575,0.675573096963914,"NS"
"ZNF462",0.0230331549029223,0.872994189492668,"NS"
"SLAIN1",0.0230346235041741,0.504492776576851,"NS"
"SCARNA4",0.0230394716137461,0.607612894878317,"NS"
"DIS3L",0.023041166265968,0.3983198129519,"NS"
"SDHA",0.0230430332589453,0.546569999609753,"NS"
"PTPN20B",-0.023044404634503,0.278994097490429,"NS"
"SLC45A3",0.0230444404603145,0.271923991740289,"NS"
"ZNF354B",0.0230447711021136,0.484023440575035,"NS"
"LCK",-0.0230475394135636,0.637384913269054,"NS"
"C12orf72",-0.0230475397632561,0.394326941408085,"NS"
"E2F1",0.0230637558493978,0.978546957911003,"NS"
"C10orf26",-0.0230675889138556,0.644028736452221,"NS"
"DDX47",-0.0230691360378406,0.881514947365936,"NS"
"YIPF6",0.0230693692131427,0.782096530847369,"NS"
"PTPRU",-0.0230701166767271,0.650529271020415,"NS"
"ADAM17",-0.0230718676632773,0.940374648966569,"NS"
"ST6GALNAC5",-0.0230800287785728,0.608718249289651,"NS"
"ATPAF1",0.0230875280902532,0.853987903505916,"NS"
"FOXQ1",-0.0230893883786312,1.16947124368863,"NS"
"LETMD1",0.0230928562107469,0.786338755566355,"NS"
"TAF12",0.0230947907303052,0.596326156908725,"NS"
"ANKDD1A",-0.0230988149490696,0.857138395903415,"NS"
"OSGEP",0.0231024287241102,0.4368345723294,"NS"
"BSDC1",0.0231078969199263,0.961762015780697,"NS"
"HPCAL1",0.0231105847829176,1.54134581472775,"NS"
"GATSL1",0.0231130532722856,0.378103854162382,"NS"
"DCTN4",0.0231211519868642,0.537015064378231,"NS"
"DAPK2",0.0231228326126351,0.969606414898219,"NS"
"RPL18A",0.0231232246134829,1.66026344439747,"NS"
"COMMD2",-0.0231238735982904,0.374689707154339,"NS"
"DOCK2",-0.0231312315228389,0.352799202692497,"NS"
"CCDC134",-0.0231313981715786,0.768453845861775,"NS"
"OTUD3",0.0231342997730426,0.617847106875239,"NS"
"CLSTN3",0.0231360900285846,0.625392952033496,"NS"
"TAP2",-0.0231403650320463,0.740211586034076,"NS"
"NDUFA13",0.0231466202136041,0.75384277733711,"NS"
"NLRP13",-0.023148509992135,0.30331186249553,"NS"
"LAMP2",0.0231498370637371,0.54014602498111,"NS"
"DNAJC2",0.0231518146829757,1.13582845375334,"NS"
"TIMM17A",0.023152709900035,0.365453221609132,"NS"
"SS18L1",0.0231552165345092,0.660814836132154,"NS"
"OR4F6",-0.0231620833025213,0.332933449236656,"NS"
"ANKK1",0.0231679077061038,0.895440199291861,"NS"
"HTRA1",-0.0231679988783062,1.43609370204162,"NS"
"PRPF19",0.0231684229045546,1.0991964822986,"NS"
"KYNU",-0.023168628641779,0.313280058575774,"NS"
"MRPL49",0.0231732895883894,0.434741556127899,"NS"
"ZNF557",0.0231765288142141,0.392274753107281,"NS"
"CHRNB1",-0.0231777337751591,0.744082196889569,"NS"
"SLC25A3",0.023180610898403,1.15787139705512,"NS"
"PPIL2",0.0231819773388695,1.00549658811971,"NS"
"COQ4",0.0231847453348628,0.898022196320875,"NS"
"SNRNP70",0.0231857478789763,1.28379234061099,"NS"
"IYD",-0.0231894148219052,0.487990887345885,"NS"
"FAM127C",-0.0231907897079258,1.09345292849874,"NS"
"CSNK1G3",0.0231938540179484,0.488180077845273,"NS"
"ZNF383",-0.0231948987482014,0.29925519950956,"NS"
"CSAG2",-0.0231967343371453,0.512695228075268,"NS"
"IQUB",-0.0231980155196356,0.302971416381408,"NS"
"CBLN3",0.0231999167373427,0.643113816747318,"NS"
"SCN3A",0.0232007102337242,0.236187649894069,"NS"
"TCF24",-0.0232021272183078,0.760616028245053,"NS"
"KIAA0895",0.0232042368267757,0.588652648907939,"NS"
"LNX2",0.0232054106922832,0.45822481460689,"NS"
"C14orf106",0.0232102322547052,0.423699594465897,"NS"
"TACR1",-0.0232105933356213,0.610373634031383,"NS"
"SNRPE",0.0232131416379728,0.517019335554556,"NS"
"NUAK2",-0.0232137112461923,0.618274308799039,"NS"
"HSD3BP4",-0.0232144731392521,0.210871896268424,"NS"
"MAPK8IP3",0.0232207778695033,1.21977710416819,"NS"
"TCF25",0.0232266764559759,0.570064779502911,"NS"
"RUFY3",-0.0232329339351534,0.674676224698691,"NS"
"NARG2",0.0232415870955567,0.869522912172265,"NS"
"CCDC90B",0.0232447035505978,0.428462303265432,"NS"
"CDCA7",-0.0232464636658465,0.37975136873559,"NS"
"UCN",0.0232466829829168,1.12883361442813,"NS"
"RBMXL2",-0.0232471658957936,1.08003371109929,"NS"
"UNC13D",-0.0232493273394243,1.19871418909367,"NS"
"DNAJB2",-0.0232499333328455,0.754829916822036,"NS"
"PALM2-AKAP2",-0.0232547246735282,0.39855912697455,"NS"
"DMRTC1",-0.0232582148560769,0.865242120459408,"NS"
"POM121L4P",-0.0232590647546647,0.542909121952892,"NS"
"KCTD5",0.0232597108940966,0.821924441371806,"NS"
"NAG18",-0.0232627810586348,0.278684525287587,"NS"
"SBNO2",0.0232637158382334,0.82782019600586,"NS"
"POLR2E",0.0232676936666465,1.27508006279502,"NS"
"FAM75C2",-0.0232759630218802,0.703354890482819,"NS"
"FUS",0.023281703159975,1.52344512981249,"NS"
"C5orf51",-0.0232850632086534,0.630823724394659,"NS"
"ANKRD10",0.0232857235930721,0.846449691376399,"NS"
"SLC26A9",-0.0232867836642798,0.560939237180255,"NS"
"CPNE6",-0.0232884330312402,0.871791276261754,"NS"
"HTRA3",-0.0232893445063946,0.925175583033483,"NS"
"INO80E",-0.023290215767346,0.837457464686545,"NS"
"CYP4A22",-0.0232918730656995,0.321299518429399,"NS"
"GPT",0.0232960583857407,0.688412915391465,"NS"
"AGFG2",0.0233020958321086,1.33144755840362,"NS"
"PHC3",-0.0233079148800135,1.23502396305445,"NS"
"ABHD5",-0.0233122351560489,0.546397875416351,"NS"
"C17orf58",0.023312247703104,1.42919349275709,"NS"
"LSM2",0.0233144178258731,0.618962499992675,"NS"
"DEF8",-0.0233191674274917,0.685489661512461,"NS"
"RHPN1",0.0233225822890546,0.633934397287536,"NS"
"GPR171",-0.0233253747295714,0.396972431597261,"NS"
"ASB1",-0.0233276361866135,0.521939068312869,"NS"
"MIR23B",-0.0233308855353702,0.92447197349722,"NS"
"SLC25A24",-0.0233339367968186,0.424532657012363,"NS"
"BEST4",-0.0233353928076203,0.717110781585067,"NS"
"PS1TP4",0.0233369794210545,0.394566098169421,"NS"
"C16orf79",0.0233437531812175,1.17528678080758,"NS"
"TMED9",0.023343903243584,1.11655545113267,"NS"
"MPZL1",0.0233440202510309,1.22060611784865,"NS"
"NDUFA8",0.0233443012940058,0.558427880724508,"NS"
"FKBP15",0.0233452753037269,0.693925402440288,"NS"
"NFATC2",-0.0233465913662272,0.484402185448697,"NS"
"ELP1P",-0.0233508065452199,0.328020655604155,"NS"
"RPUSD2",-0.0233606738086958,0.829227527414235,"NS"
"YAP1",-0.0233620421019167,1.31901883100884,"NS"
"FAM125A",-0.023362347746203,0.611357317514638,"NS"
"ATAD2B",0.0233628272670967,0.47870329947065,"NS"
"OR1S1",0.0233667812863058,0.296825930624001,"NS"
"MGLL",-0.0233694082974436,0.685751846740975,"NS"
"NCL",0.0233723749554602,1.80107720124647,"NS"
"TST",0.0233731948512759,0.735029240251376,"NS"
"LRRC37BP1",0.0233757794624596,0.788101525046799,"NS"
"ZNF627",0.0233763235653832,0.535318181464015,"NS"
"RNF43",0.0233791933415413,0.387500865465857,"NS"
"C16orf81",-0.0233826019888994,0.505004703498978,"NS"
"FAM183B",-0.0233831311430901,0.278381368424469,"NS"
"GABPB2",-0.0233836927466333,0.700491376200509,"NS"
"CDKN2C",-0.0233871875250096,0.390899590520762,"NS"
"TMSB4X",-0.0233877473424244,0.984561265743116,"NS"
"CACNA1I",-0.0233886058894903,0.909150119859138,"NS"
"SERF2",0.0233891279000753,1.61699621558112,"NS"
"NGEF",-0.0233906230790029,0.784221643564997,"NS"
"RBM5",0.0233950414649367,0.936042607072914,"NS"
"BEX2",-0.0234058074334906,0.570117465958753,"NS"
"POU5F1",0.0234059647917504,1.14847166086095,"NS"
"UFD1L",0.0234068320806067,0.625564737371545,"NS"
"LOC401127",-0.0234071982893025,0.459875359632846,"NS"
"BRAF",0.0234074774043926,1.59971665622792,"NS"
"TSNAXIP1",-0.0234074982504677,0.716480803338948,"NS"
"CMPK2",-0.0234082787101955,1.27279726919779,"NS"
"MARK3",0.0234226009280674,0.85820173834942,"NS"
"NUDCD3",0.0234227458667355,0.904449393366932,"NS"
"NCAM2",-0.0234236344021368,0.187626605581426,"NS"
"DBX2",-0.0234240808316556,0.441220008663059,"NS"
"MAP3K3",-0.023424801529341,0.883215651927148,"NS"
"PAPOLB",-0.0234299129740052,0.412164091288197,"NS"
"TNFAIP8L1",0.0234332691528489,0.354429042383685,"NS"
"TTC3",0.0234388392281488,0.897459556449279,"NS"
"FBLIM1",-0.0234414027733265,0.734275693778597,"NS"
"NPM1",0.0234458221498928,0.537930257454685,"NS"
"SUPT7L",-0.0234486177078255,0.915402437639579,"NS"
"FTH1P5",-0.0234494958210856,0.737795822270914,"NS"
"TMEM168",0.023460185774151,0.68189237835388,"NS"
"C16orf13",0.023461216571719,1.26069288570533,"NS"
"DNTT",-0.0234615077337248,0.458526997380599,"NS"
"PICALM",0.0234616861179391,0.737812663444108,"NS"
"E2F3",-0.0234621033561644,0.378777982108684,"NS"
"DPM1",0.0234621187005286,0.703542232862703,"NS"
"NDUFA4L2",0.0234640150606218,0.707721200594245,"NS"
"ND6",-0.0234646394314564,2.01587979987838,"NS"
"SLC25A1",0.0234763810698251,0.814181272906218,"NS"
"TSPAN11",-0.0234799464621729,0.843621701243126,"NS"
"C9orf173",0.0234803817760527,0.670725543838761,"NS"
"TLE2",-0.0234809494863186,0.522414163624167,"NS"
"NLGN4X",-0.0234853266543404,0.449665246975285,"NS"
"C2orf71",-0.0234891464365881,0.635638181355936,"NS"
"BBS2",-0.0234908976382524,0.85640011543623,"NS"
"UBC",-0.0234920560837204,2.13848200182991,"NS"
"MMP15",0.0235036233089301,0.764761920673477,"NS"
"COL5A3",-0.0235062333878227,1.5033530298574,"NS"
"C9orf150",-0.0235116090276013,0.566152539921006,"NS"
"FFAR3",-0.0235145936541223,0.495651995923285,"NS"
"POLR2B",0.0235166807605118,0.834930831536598,"NS"
"SERPINB6",0.02351675060609,1.25014229552977,"NS"
"SMEK2",0.0235232492985546,0.892854690794074,"NS"
"XPO1",0.0235262790704951,0.77917929124586,"NS"
"YWHAG",0.0235415352488371,0.909582725259061,"NS"
"CDC42BPG",-0.0235418747920682,1.01963188038927,"NS"
"MGP",-0.0235421813103875,0.744663883808717,"NS"
"FZD9",-0.0235431245363449,0.977759016936315,"NS"
"DYRK1B",0.0235492009560083,0.946467535338675,"NS"
"EDA",-0.0235504849419765,0.873791318831149,"NS"
"EXTL2",0.0235507446235714,0.38515348957476,"NS"
"ZBED4",0.0235507788180158,0.452331907956583,"NS"
"ATP5J2",0.0235534017126304,0.826508043266759,"NS"
"ARHGAP19",-0.0235545037885196,0.634363551819046,"NS"
"HIST1H2BB",0.023554903528676,0.889887147422906,"NS"
"TCEAL3",-0.0235557805051387,0.524836006799626,"NS"
"PFDN4",0.0235607941393834,0.435790737892926,"NS"
"IGLL1",-0.0235679243371893,0.991469397339788,"NS"
"ZNF446",0.023569641164416,1.41994324828703,"NS"
"PNLIPRP2",-0.0235757276383119,0.314804187302539,"NS"
"IL31RA",-0.0235778292047373,0.256987443846322,"NS"
"DDX31",0.023593989204356,1.17934992452152,"NS"
"CXCL9",-0.0235945564018356,0.172616897437971,"NS"
"TARSL2",-0.0235966068856652,0.592299223212912,"NS"
"KIAA0040",-0.0236026188577256,0.318801984014191,"NS"
"DAZAP2",0.0236091686170483,0.714596666935922,"NS"
"GRIP1",-0.0236092088983082,0.404112282786687,"NS"
"MIF",0.0236098103186579,0.839485813017141,"NS"
"EXOC1",-0.0236126169920747,0.42046579764126,"NS"
"RBM18",0.0236142169841225,0.604794060727497,"NS"
"ZHX3",0.0236172248042372,0.703863865661928,"NS"
"CAPSL",-0.0236183596710667,0.499662660015551,"NS"
"ITGB1",-0.02361974180794,0.706655471884656,"NS"
"TSPAN17",-0.0236209629447854,0.98543726279809,"NS"
"MEFV",-0.0236211534761577,0.468715303562891,"NS"
"GCK",-0.0236216545170853,0.665652282474976,"NS"
"DNM1L",-0.0236259632670413,0.734068561199496,"NS"
"RPE",-0.0236285011746535,0.756291873452386,"NS"
"SNRNP35",0.0236299994184344,1.15832744913452,"NS"
"RACGAP1",0.0236302325498747,0.536903115510079,"NS"
"ARID3B",-0.0236350813925046,0.859254565756074,"NS"
"GPR150",-0.0236401867553906,0.876849057011226,"NS"
"C2orf76",-0.0236466471076453,0.319401079796875,"NS"
"XKR8",-0.0236476079139887,0.902730224556127,"NS"
"C16orf85",-0.0236479922423597,0.40520036072809,"NS"
"GAB4",-0.0236522893961755,0.730959584108587,"NS"
