name,logFC,DE_class
PRAMEF17,0.007388695619600094,NS
LY6G5C,0.007389278966706048,NS
MSI2,-0.0073972659542369534,NS
C16orf7,-0.00742618684936458,NS
ADAMTS13,-0.007430471134074024,NS
IGSF8,-0.007431616419626863,NS
GIMAP8,0.007436191299759809,NS
PODN,0.007440921748807394,NS
HEMK1,0.007443338071323247,NS
MED19,0.007443722743454728,NS
MSI1,-0.007452303927233839,NS
APRT,0.007456273327778984,NS
MAP4K3,0.007470035108679607,NS
RAB22A,-0.00747151225108178,NS
MTMR1,0.00747387245531228,NS
OXGR1,0.007476507378867403,NS
ADCY6,0.007477031425816794,NS
PAX7,0.007493302438685623,NS
C20orf160,-0.007512110199258792,NS
LMAN2L,-0.007513110418865265,NS
SLC35F4,0.00751457919206433,NS
FOXRED1,-0.007521417251491247,NS
SPEG,0.007525931213054671,NS
TYRO3,0.007526372473269927,NS
LOC128322,-0.007526975649874146,NS
GALNT12,-0.007529357507183532,NS
HIST1H4J,-0.0075379599391076635,NS
ABCA11P,0.007539208312643986,NS
TMEM183B,0.0075783756524079315,NS
PPP1R14C,-0.007579526526406033,NS
SSTR5,-0.0075857264776277855,NS
GAS7,0.007600375869103004,NS
BAP1,0.0076016939444421006,NS
OFCC1,0.007607888905004856,NS
NCAPD2,-0.007609555756654229,NS
SLC36A2,-0.007613246384614802,NS
GPR37L1,0.007617568615634784,NS
ARFRP1,-0.007619829000932166,NS
PTGES,0.007622452749703079,NS
ARV1,-0.00762876134628887,NS
PAGE3,-0.007629779177558138,NS
ETS1,-0.0076344418829714655,NS
PHOX2B,0.007638808743193781,NS
UBASH3A,-0.007643984718325947,NS
ELAC2,-0.007644528723417254,NS
KIF11,-0.007648285559254786,NS
ACOT2,-0.007650435202684047,NS
SH3BGRL2,0.007654316169834363,NS
HSP90B1,0.007654415425679684,NS
EIF2S1,0.007657824521198897,NS
SLC16A1,0.007665115540459233,NS
PEG3,-0.007676246297675604,NS
LOC100190938,-0.007680259309811532,NS
CHMP2A,-0.00768342407022482,NS
COL10A1,0.007684075542542468,NS
C9orf4,-0.00768570803126889,NS
TCEB1,0.007687907299521735,NS
SF3A2,-0.007690392771494636,NS
LOC100288797,0.007690759638843581,NS
SUZ12P,0.007692401505711377,NS
EML1,0.0077029667072074925,NS
PNMAL1,-0.007705968580311362,NS
HIST2H2BE,0.007710790467641893,NS
C17orf55,0.007721328396332883,NS
FAM98A,0.00773618627999384,NS
PCYOX1,-0.007743226488105215,NS
RAB5B,-0.007743496480209,NS
TARSL2,0.0077442880066207476,NS
ATF7,0.007745185536818244,NS
MGC45800,0.007754290782230777,NS
IL17RC,0.007764955021155373,NS
HEBP2,0.007767704091586225,NS
MED12,-0.007771103582172589,NS
GSX2,0.007772990142720815,NS
IPO13,-0.007784231931573959,NS
FLJ22184,0.007788569521130828,NS
BPTF,-0.007789611312287281,NS
GABPB1,0.007791963212389064,NS
UPF0639,0.007792480722886408,NS
SLC34A1,0.007794350068675682,NS
MLL,0.007794834590369781,NS
HSPH1,0.007800069271077348,NS
SOX15,0.0078017050944350075,NS
DCLRE1C,0.007803221317600251,NS
FAM104A,0.007818539261653878,NS
MIR148B,0.007825734685327101,NS
VWA3B,-0.007826732884614884,NS
TXNDC2,-0.007833013203762729,NS
FAM129B,-0.007835571628891369,NS
TGDS,-0.007835875166975592,NS
ERBB3,-0.007836248234673882,NS
ANUBL1,-0.007836954760069403,NS
ENTPD7,-0.007851676713975131,NS
DLEC1,0.007852652954150052,NS
PLEC,0.00785517187646878,NS
STEAP3,0.0078552554295781,NS
GSG1L,0.007855448709918944,NS
HIST1H2AC,-0.00786107058163843,NS
SOD3,0.007862176413129696,NS
FAM187B,0.007863994935322749,NS
LEFTY2,0.007867424185307392,NS
RAB19,-0.007884013940041568,NS
PPP2CA,-0.007898279019691756,NS
SORBS3,0.007900158916421152,NS
FAM20C,-0.00791630695179757,NS
ZFY,0.007916778984664807,NS
SUPT4H1,0.007917369046093192,NS
FAM149A,0.007917671848795216,NS
ACOT9,0.00792430010099121,NS
TMEM221,0.007928926041916196,NS
TWIST1,0.007936833539343269,NS
PEX3,-0.007937106775149028,NS
WNT6,0.00793855262951837,NS
TLE2,-0.007944420807993291,NS
ZNF589,0.007959070097895982,NS
NCRNA00246B,0.007959219842299747,NS
ISOC2,-0.007961636273405848,NS
ADD2,0.007963238407052486,NS
FIGNL2,0.00797249214209561,NS
FAM122C,0.00797941655337775,NS
SPECC1L,0.00798370634045753,NS
SFXN2,-0.007988287628936108,NS
CALCOCO1,0.007988431021197062,NS
AGBL5,0.007990063882436171,NS
KIAA0020,0.007996901588011696,NS
BCL9,0.008000313281876004,NS
ZSCAN18,0.008000407126715903,NS
DHDDS,-0.008001678316970962,NS
PI3,-0.008017172406205697,NS
ZNF18,0.008025632565013208,NS
TMEFF1,0.00803292301368641,NS
VSTM2B,0.008034609331800002,NS
PTPRN,0.008036245519136953,NS
HNF4G,0.008038700208351401,NS
PARD6G,0.008039453659120621,NS
MS4A2,-0.008039932751549905,NS
MAPT,-0.00804057860304841,NS
WDR38,-0.008042200110257802,NS
ZNF280B,-0.008042518617921157,NS
NR4A2,-0.00804417617190678,NS
GOLGA6B,-0.00804792737003246,NS
CXCL5,-0.008052810432959134,NS
PPP1R3D,0.008064104020782725,NS
IQCB1,-0.008067029567837558,NS
CACNB1,0.008073748362752209,NS
HRSP12,-0.008076866629143531,NS
ABCA6,-0.008077081490348581,NS
HIP1R,0.00807801066831848,NS
FAM49B,-0.008078586526868659,NS
CBX6,-0.008079671729203763,NS
RRP1,-0.008086819173601878,NS
NEK1,-0.00808693454896936,NS
TSPAN7,-0.008099519896558549,NS
COX4NB,0.008101158836403721,NS
SMAGP,-0.008108136398318644,NS
LDOC1,-0.008111870803091836,NS
TCF23,0.00811500566841672,NS
MRPS36,0.008116438286107419,NS
SSTR1,0.008116690450724828,NS
ATP6V1B1,0.008129037031025854,NS
ZNF671,0.00813078326275507,NS
GCM2,0.008132131736798942,NS
SERPINB2,-0.008144042027733445,NS
LAD1,0.008161425716095128,NS
DEPDC6,0.008174611795813691,NS
UBFD1,0.00817922763171186,NS
ACSM3,0.008179417195195215,NS
CLN6,0.00818876935179147,NS
C9orf66,0.008190290232921393,NS
C13orf36,0.008190557116832808,NS
CYP2W1,-0.008190826481171865,NS
DBP,0.008190949495575861,NS
ITSN1,-0.008191120748092917,NS
SELPLG,0.008191533900317127,NS
FBXO24,-0.00819694141270988,NS
HDAC3,0.008198236969088057,NS
NLRP6,0.008199409257916734,NS
AGXT2L1,-0.00821592682025768,NS
DNMBP,-0.008229936419039463,NS
RABGAP1,0.008242089678597964,NS
EFHC1,-0.00824586710504227,NS
RAB32,-0.00825213964764493,NS
EXO1,-0.008260811525641176,NS
ID2B,0.00826963935288516,NS
ACO2,0.008272031874351882,NS
C7orf70,-0.008276789868006285,NS
SNTB2,0.00828051047002365,NS
RRP15,0.008282007008508785,NS
LOC728024,-0.008285648037306359,NS
CYTB,-0.008286262058574856,NS
TSEN15,-0.008291148262644876,NS
PSMB9,0.008299713548667986,NS
YWHAH,0.008304206256259938,NS
C9orf119,0.008305153716452462,NS
SRSF7,0.008305916273347425,NS
LOC100132319,-0.008309566220829234,NS
ITGBL1,-0.008311907635127458,NS
SLC10A4,0.00831511301430976,NS
SYT7,-0.008315513490972037,NS
TMEM229B,0.008321083208460034,NS
INTS1,-0.00832283879930773,NS
FGF9,0.008331060998244544,NS
CLEC12B,-0.008333727438512684,NS
ZAR1,0.00833613975983738,NS
MIR30B,-0.008353888766786749,NS
RPF2,0.008355672793553204,NS
C2orf56,-0.008357073848292096,NS
HIST1H3F,0.008357670845527743,NS
FBXO43,-0.008361123755652344,NS
FABP4,-0.008368872157918539,NS
HS6ST1,0.008376722259993752,NS
RBP3,0.008378058766546514,NS
MZF1,0.008380530770458305,NS
DMPK,0.008380558940897398,NS
KY,0.00838778240683169,NS
SPTB,0.008389211375870342,NS
TRAK1,0.00839325036407046,NS
TACC1,-0.008397509633879974,NS
VPS13D,0.008401726982170565,NS
NOX4,0.008406546299875473,NS
MT1P3,0.00840787702086443,NS
GP1BA,0.00841309357974418,NS
PCDH8,-0.008413822939721705,NS
MESDC1,0.008418294628666168,NS
TXNRD2,-0.008459440776729998,NS
MEF2B,0.008461060959832345,NS
ACOT11,-0.00846517024132143,NS
CCNB1,-0.00847561941033348,NS
C2orf81,-0.008484435324135564,NS
GCLC,-0.008486807408766062,NS
PPARGC1B,-0.008487109683239513,NS
RPLP0,-0.008489889543821239,NS
SLC19A1,0.008494159965855452,NS
FAM129C,0.008507746869027999,NS
CARNS1,-0.008510756559665822,NS
LEAP2,0.008510788710777373,NS
DIAPH1,-0.008515612643077208,NS
KIF22,-0.008519464852914993,NS
COQ6,0.008519703701024284,NS
CLCC1,-0.008527276019750563,NS
LEPREL1,-0.008529253416132532,NS
MGA,-0.00853167076561645,NS
MIR149,-0.008534409866972403,NS
GPC2,0.008547311876711872,NS
ZNF135,0.008548577569654547,NS
MAT1A,0.008552686375272844,NS
BEND3,-0.008552939395983117,NS
SRD5A1,0.008557517218247046,NS
CT47B1,0.008557656042261996,NS
NCRNA00262,-0.008561838477501138,NS
SUPT7L,0.00856605835128299,NS
FOXA2,-0.00856612915067645,NS
BCOR,-0.008573590051735192,NS
NMRAL1,0.00857618249343095,NS
ZNF581,-0.008577261008244852,NS
CABYR,0.008589084962984161,NS
RIPK1,0.008593862787568574,NS
POLR2L,-0.008594966792450531,NS
AOC3,0.008600979997996472,NS
CD99,-0.00860285380499981,NS
TSC2,-0.008602966757468522,NS
ADRBK2,-0.00861229203182301,NS
MIR193A,-0.00861375575833856,NS
ACACA,0.008614989672364626,NS
PKN1,0.008619351340060533,NS
TARBP2,-0.008633587971034196,NS
E2F3,0.008643732284289829,NS
ZNF614,0.008645560559414456,NS
ADAM7,-0.008648247819012078,NS
LPL,0.008657003878420833,NS
RNFT2,-0.008657087622627957,NS
SLC25A38,-0.008663261905784037,NS
ZNF804A,-0.008663332838486859,NS
MIR25,-0.00866512697839128,NS
HAND2,0.00866566628239851,NS
TMEM204,0.008669834448809421,NS
VWA5A,0.008673044489797554,NS
GCFC1,-0.00867636699420693,NS
SLC23A2,0.00868037239473507,NS
HOXA13,0.00868518063390411,NS
DAP,0.008688794997450344,NS
SPIN3,-0.008691720320894492,NS
ZNF282,-0.008698381850205772,NS
RPP21,-0.008707517593878666,NS
DEFB135,-0.00871085019909057,NS
ZNF184,0.008710963156060902,NS
SUFU,-0.00871280415498532,NS
ZWINT,-0.008723734532082528,NS
HLA-DRB3,-0.008724252467721794,NS
DLX6,0.008736197703118176,NS
KIFC1,-0.008745595413047536,NS
SPATA19,-0.00875895297571816,NS
SAP18,0.008768906317794478,NS
TAX1BP1,0.00876971225933243,NS
BRIX1,-0.008773124816299882,NS
NLGN2,-0.00877783795375997,NS
TLX2,-0.008778031661202723,NS
SESN2,0.008785370703519035,NS
MIR330,0.008792252163443592,NS
AGMAT,-0.00879981552309217,NS
SNORA20,-0.008800298639094262,NS
THBS4,0.008811879336642736,NS
PPP6R3,-0.008812322165910658,NS
GOLPH3,-0.008813474265582766,NS
TRIM45,0.00881671424259367,NS
FTSJ2,0.008828912263829869,NS
TELO2,0.008835934076582452,NS
TUBA1C,0.008842347655159788,NS
TP53I13,-0.008845406966711877,NS
SOX13,-0.008846044254367857,NS
CAV2,-0.008849853262667073,NS
MTHFD2,0.008849955002037335,NS
DENND4A,-0.008853062237310194,NS
PDE7A,-0.00886006408256712,NS
FAM158A,-0.008860091864183683,NS
MIDN,-0.008870515187957118,NS
FCGR1A,-0.00887166992504751,NS
C17orf28,0.008877883817290488,NS
IL3,0.008878186857470327,NS
TRYX3,-0.00888205144003995,NS
THNSL2,0.008882379319196332,NS
GGTA1,0.008888903428726835,NS
ATG16L1,-0.008889614158980486,NS
TIAM1,-0.008889645024428683,NS
DMP1,0.008895456090588172,NS
DDT,-0.008897380554641288,NS
ALDOB,0.00890554692671608,NS
RAVER2,-0.008909910007346866,NS
SGPL1,-0.008910277492644614,NS
SHOX,-0.008910637147542255,NS
COL4A1,-0.008911314407236581,NS
KIAA2013,0.008924880698115256,NS
FAM47B,-0.008933555619556999,NS
CDK5R2,-0.008941370667257642,NS
LRRC66,-0.00894494858434458,NS
KDM5C,0.008947787396625273,NS
ADAM17,0.008949553501066188,NS
ACER2,0.008950417094883534,NS
PDCD7,-0.008954736647064365,NS
KCNC4,0.008958879522333874,NS
RNF31,-0.00896067025343994,NS
NCRNA00282,0.008965538730175915,NS
ZNF385C,0.00896840827442369,NS
YWHAQ,0.008969931543069798,NS
TAS2R38,0.008970268926921765,NS
RBL2,-0.00897272572338137,NS
C6orf81,0.00898104198091132,NS
CROCCP2,0.00898106610792393,NS
RASGRP1,-0.00898282814919038,NS
HPX,0.008984007568955121,NS
CDC25B,0.008984380287706983,NS
ADAMTS18,-0.008985928302456703,NS
LRTM1,0.008993386469396958,NS
MTERFD3,-0.008993945708031026,NS
H3F3A,0.008999081753138238,NS
PVRL3,-0.008999540110172788,NS
PSMD13,0.009003173149423116,NS
FAM184A,0.009014883895372527,NS
SLC19A2,-0.009015501627982925,NS
BCLAF1,0.009030934217980846,NS
INS-IGF2,0.00903236766853821,NS
MTFP1,0.0090331480921364,NS
CDH15,-0.009037032729737549,NS
GPR139,0.009045135727260067,NS
WHSC1L1,-0.009050236661670485,NS
CRYBB2P1,0.009055127441696342,NS
OR10J1,0.00906064853266364,NS
DCBLD2,-0.009061994808677643,NS
SUSD2,-0.009069566307397414,NS
FAHD2B,0.009069719823377342,NS
FAM127C,0.009071603106669102,NS
S100A4,-0.009077584487726664,NS
ZSCAN22,0.009080678559379773,NS
WNT10A,0.009086136069119677,NS
SLC22A2,-0.009090184152237502,NS
C5orf33,-0.0090956887921807,NS
ZNHIT6,-0.009096154311882376,NS
DOLPP1,-0.009096473566209129,NS
GPR183,0.009098819453073892,NS
MIR210,0.009102936276139229,NS
NT5C,0.0091029625569099,NS
PKP3,0.009104750469595135,NS
HDAC5,-0.009107707667948883,NS
GPR27,-0.009114536469549961,NS
FBXO8,-0.009117347871681503,NS
GPR155,-0.00911872140093295,NS
LINGO4,-0.009121692604188603,NS
FLJ25715,-0.009124080770252618,NS
GGPS1,-0.009138184251774373,NS
MS4A15,0.009140495228348922,NS
FAM189A1,0.009143787640943923,NS
MAD2L2,0.009144086399851759,NS
NXN,0.009144525287133387,NS
CRCT1,0.009144742292174435,NS
PLA2G15,0.009147471398258666,NS
FOXN4,0.00914982768722683,NS
SLC41A3,0.009149895156505883,NS
RHBDL1,0.009153837259083808,NS
MBD3L3,0.009157338012089289,NS
RDH13,-0.009163842883558093,NS
CDCA7,-0.009163931980170736,NS
KLHDC2,-0.009164249137072034,NS
GFRA4,0.009166303785792529,NS
MAP4,0.009166413496578318,NS
MED7,0.009171195663907561,NS
RHOT1,-0.00917147635167348,NS
HAUS7,0.009181568180241184,NS
ADCY10,0.00918457846223597,NS
YTHDC1,-0.009184662351444217,NS
MYO5C,-0.009185983333010572,NS
NPY6R,-0.009187072066710211,NS
CDC42SE1,0.009189089901158187,NS
WDR77,0.009190462360571638,NS
LAMB4,0.00919712322732169,NS
CCDC92,0.009201858841442645,NS
C19orf54,-0.009207536881684852,NS
ITIH5L,0.009209391227294361,NS
C14orf142,0.009211799769732965,NS
LOC100128310,-0.009214001536177907,NS
LOC619207,0.009214354980367823,NS
C10orf118,0.009217531218877806,NS
HAGHL,-0.009221982984828347,NS
MYO10,-0.009222402720613365,NS
TAF1D,0.009227136460202345,NS
NTN4,-0.009231052352751679,NS
CBLN3,0.009235150280234583,NS
RCN2,-0.009239016071794781,NS
KLRAQ1,0.009240642515897068,NS
ACTR8,-0.009249871409084509,NS
HCG8,-0.009266918821989822,NS
STRN,0.009275368023189401,NS
PDSS2,0.009277740734501605,NS
TMPRSS11A,0.009279763352850523,NS
DDX17,-0.00929028800570686,NS
LIN7A,-0.009291487960475853,NS
RAB11FIP4,-0.009291521549672943,NS
PRSS29P,0.009294578350631966,NS
NKX3-1,-0.009300996317345156,NS
TTBK2,0.00930331809231677,NS
BLNK,-0.009308725377933591,NS
CELF3,-0.009318708716213653,NS
NTN3,-0.009319043858260434,NS
RER1,0.00932391379484665,NS
FLJ46358,0.009332660562859196,NS
NRXN2,0.009339107351028941,NS
IQGAP3,-0.00934067685386597,NS
DLGAP5,-0.0093440450922333,NS
C20orf135,-0.009347331147715243,NS
SLC34A3,0.009348493511503353,NS
GGNBP1,0.009353605313911828,NS
CUL9,-0.009355222429406451,NS
TPRG1,0.009359301518442331,NS
UROD,0.009363083408372663,NS
TRIM52,-0.009364396333295666,NS
RAD1,-0.009371902304052604,NS
ZNF446,-0.009373709516954154,NS
F3,0.009380025300152361,NS
PPP2R2B,0.009390964997983975,NS
MARCKSL1,-0.00939129598203925,NS
TNNT2,0.009392118095799207,NS
TPH2,0.00939471839681294,NS
BMF,0.009396835449907215,NS
SENP1,0.009396871662485484,NS
F5,0.009408553424532284,NS
VARS,-0.009423247766966014,NS
ZDHHC20,0.009429142548843084,NS
ASPHD2,-0.009434458492443287,NS
EEF1G,-0.009439066059437007,NS
ADAMTSL5,0.009441216925240026,NS
SERPINB5,0.009444408629983414,NS
LRDD,-0.009450457160952386,NS
FOXI1,0.00945234670443873,NS
DTL,0.009454778491511995,NS
ADC,-0.009456122223330254,NS
FTH1,-0.009458060867849394,NS
TTC3,-0.009462921233115651,NS
CUTA,0.0094663995762434,NS
CD163,0.009469065744388994,NS
PKD1P1,-0.009475317910912828,NS
ZNF35,0.00947542173683269,NS
SRM,0.009477582040632093,NS
KIF19,0.009478951442001948,NS
COX4I1,-0.009479276894142519,NS
NDUFB8,0.009479626772764593,NS
HNRNPH3,0.009483942944024992,NS
ZFAND2B,0.009485909373479817,NS
AGR2,0.009487794336763944,NS
LGALS13,-0.009496888222615796,NS
MICAL3,0.009497540416963712,NS
POLG,0.009502980050336562,NS
TFF2,0.0095042642768568,NS
LOC344887,0.009506496207638215,NS
GFAP,-0.009510328651593403,NS
APCDD1L,0.00951331207451478,NS
WDR8,0.00951769390856061,NS
HSPB11,0.009524697305569818,NS
SCAP,-0.009526240986867496,NS
MICAL1,0.009528340791642442,NS
C7orf27,0.00952919598209423,NS
TDRD6,0.00953191947744303,NS
NHP2,-0.009533674933614789,NS
GBA2,0.009534076894667454,NS
THRSP,-0.009535599903115033,NS
RPS7,-0.009539914381880177,NS
ATP8B2,0.009540973910241668,NS
GRID1,-0.00954112353329184,NS
NGRN,-0.009546059720675348,NS
DSC2,-0.009548223641433928,NS
PRKAG2,0.009553263408786705,NS
MDFI,-0.009553480945717618,NS
RAB3GAP1,-0.009558242308940645,NS
CCDC46,0.00956334263127645,NS
MIRLET7B,0.00956548053860562,NS
RIT1,0.009570600962013343,NS
CDC14B,0.0095711414867381,NS
C12orf67,-0.009578113111095465,NS
FAM178A,-0.009586468386767688,NS
CACNA1E,0.00960233061528215,NS
CHP,-0.00961281797155511,NS
FAM167A,0.00962088984471654,NS
SIGMAR1,0.009621647426680813,NS
TSPYL2,-0.009626262518724005,NS
CNNM3,0.009628825345809888,NS
NBL1,0.00963961051984974,NS
SLC12A3,-0.00964134710799791,NS
ZNF582,0.009643334689207972,NS
PLK5P,0.009645408082262996,NS
GPR110,-0.009649864163828292,NS
DPM3,-0.009653333982556411,NS
HNRPDL,-0.009655413186699047,NS
CMTM3,-0.009662207797278555,NS
LOC441177,0.009665079685789113,NS
CLSTN1,-0.009672612070734665,NS
CIC,-0.009673779783715197,NS
AMY1A,0.009680156464831224,NS
LTA4H,-0.00968063260825014,NS
REG3G,-0.009683057583352639,NS
GALNTL6,0.00969550676705544,NS
EPN3,-0.009698421487234654,NS
SLC22A18,-0.009712877826886235,NS
FAM132A,-0.009713153007385067,NS
CDV3,-0.009717127390402425,NS
SNX5,0.009721918832964693,NS
DNM1,0.009739098853549288,NS
FANCF,-0.009746375553953301,NS
TNFRSF11A,-0.009749795862527,NS
LOC401010,0.009772147491161842,NS
GOLGA4,-0.009776935266670561,NS
RPL36,-0.009777766677522948,NS
MYOF,-0.009780653536539674,NS
TARBP1,0.00978396664515846,NS
PAQR9,-0.009795191338458853,NS
ZMAT5,-0.00979963481181656,NS
C2orf62,0.009803960021070202,NS
CEP76,0.009809573459593546,NS
WDR18,-0.009811261193601428,NS
SDHC,0.00981703153008251,NS
GPR143,-0.009833002688837134,NS
C17orf79,0.00983847185822917,NS
BCORL1,0.009843142990294318,NS
TMEM186,-0.0098470714956167,NS
NCRNA00288,0.00985516602660974,NS
DDHD1,0.009863365133914614,NS
OR7C2,0.009864366084757714,NS
CNIH4,-0.009874209457518823,NS
C18orf19,-0.009886090171635331,NS
LASS2,0.0098899830014747,NS
SLC8A1,-0.00989397995170016,NS
NRP1,-0.009900418176001402,NS
SNORD14C,0.00990167186740809,NS
USP43,0.009906990504583435,NS
MRPL55,0.009907974230325856,NS
FAM32A,0.009909823631277348,NS
ZNF488,0.009910337229388944,NS
FABP6,-0.00991259334417638,NS
DOC2A,-0.009914088200255744,NS
EXD3,0.009922607790571636,NS
COL28A1,0.009926670049184683,NS
NRTN,-0.009928571791123053,NS
LOC100130264,0.009934656585782076,NS
PIP,-0.00993937373352205,NS
OMD,0.009941107038508035,NS
WDR3,0.009945235087682747,NS
CDC14C,0.009947827445518476,NS
FBXW7,-0.009951654085798012,NS
CRYAA,0.009956775861639233,NS
SARDH,-0.009956901250022021,NS
FTSJ3,0.00996197865049897,NS
TMED9,0.009970453753617381,NS
AKNA,-0.009980459073007708,NS
RGS14,0.009982506825037873,NS
TLX3,-0.009985630879524088,NS
PF4,-0.009989255406332553,NS
NET1,-0.010007612748301309,NS
MON2,0.010009292612140008,NS
CCDC17,0.010024491352865983,NS
METTL9,-0.010029872668348094,NS
TIMM13,0.010030193777677443,NS
FKBP3,-0.01003305562804524,NS
TEX11,0.010035488716697016,NS
WFIKKN2,-0.010042739667902811,NS
CDKN2AIP,-0.010052991079738671,NS
TCP10,0.010053316249414967,NS
SUGT1,-0.010058454804332095,NS
LOC339674,-0.010065983947733725,NS
YIPF2,-0.010070853110133893,NS
EXOC6B,0.010071815909299175,NS
ZNF628,-0.010081865662296963,NS
CERCAM,-0.010082316077308029,NS
HAPLN4,-0.010085947625763758,NS
TRAPPC8,0.010089988721647014,NS
RRH,-0.010097735307099898,NS
SYNJ2BP,0.010099364057445603,NS
CRTC1,-0.010105267025076081,NS
SNX8,-0.010106336789017956,NS
GEMIN7,0.010114080123464042,NS
ATP7B,-0.010114844566412762,NS
IDH2,0.010121399209526594,NS
AGXT,-0.010122658321164657,NS
SELL,0.010125523780423418,NS
NT5C1B,-0.010126105983886413,NS
TMEM171,0.010128916087896789,NS
LRRC8B,0.010129947802964612,NS
MITF,-0.010131254419874391,NS
KIF21A,0.01013129616041697,NS
ATP6V0E2,-0.010142655687844115,NS
FUT5,0.010144103270900429,NS
CDK5RAP3,0.010146562209284227,NS
MYH16,-0.010146729959694012,NS
LOC100130433,0.010146783508002466,NS
MARCH4,-0.010152566766148174,NS
NAA15,0.010152932674028836,NS
MGC44328,-0.010154398078651372,NS
OGT,-0.010154877640616178,NS
RARRES2,0.010156889690187576,NS
EGR2,0.010157114998002648,NS
NEU3,0.010164979220862902,NS
FAM150B,-0.010171515544437959,NS
MYH6,-0.010172742788297606,NS
TMC2,-0.010176575106521368,NS
ZNF554,-0.010177213296915566,NS
SLC35E1,-0.010177614962065373,NS
LOC388152,-0.010178136818935535,NS
MST1,0.010178790953568884,NS
RAP2A,0.010179170871497334,NS
ZCCHC13,0.0101811926653963,NS
HNRNPL,0.01018223260333917,NS
DDX31,-0.010190981500685758,NS
LOC100129484,-0.01019461204397576,NS
MARVELD2,0.010198043729410466,NS
POLR2K,-0.010202906012373614,NS
TSPAN13,-0.010203698584559717,NS
LOC100293553,-0.01021080371214822,NS
C10orf99,0.010218637945504483,NS
RAD51L1,0.010219316821947766,NS
PSEN1,-0.010236879674391242,NS
SGTB,0.010237268942309807,NS
NGDN,0.010252831938557527,NS
GJA3,0.010258806646538332,NS
XRRA1,0.010262694034189668,NS
SETD1A,-0.010263345793504852,NS
ACN9,0.010263936627948667,NS
COL4A3,-0.010268524694142078,NS
TMEM41B,0.01027109466297249,NS
MPP7,-0.010276157938716945,NS
CDCA7L,-0.010281366137362635,NS
NUDT4P1,0.01029849290183682,NS
HPS5,-0.010303989269653702,NS
ANKRD30BP2,0.010304476201947854,NS
DND1,0.010308595190553937,NS
NKG7,0.010308992019899321,NS
POLR2J4,0.010311128317334717,NS
LOC100289143,-0.010313509063205384,NS
C13orf40,0.010313721275080567,NS
SNX12,-0.010314170053260519,NS
CCL26,0.01032492820413955,NS
FOXN2,-0.010325948517476258,NS
TGM4,0.010337243178969446,NS
FAM9A,0.01035872835684365,NS
FCRLB,-0.010371497391088225,NS
GOLGA3,-0.010376630372832096,NS
AMY2A,-0.010382963536459844,NS
BHLHA15,-0.01038376724975043,NS
CTRC,-0.010388712121965682,NS
PIP5K1B,0.010389640890897778,NS
USP49,-0.010393816664885147,NS
SLC26A7,-0.010399315863779068,NS
MSL1,0.010401897241416602,NS
SLC22A15,-0.010412213328543585,NS
DSG3,0.010428764855369144,NS
ADORA2A,0.010432387188399339,NS
DIS3,0.010436947120700202,NS
DLK1,-0.010442388319318985,NS
C22orf30,-0.010460174641989006,NS
PDIA4,0.010466488636238669,NS
ARAF2P,0.01046821617355631,NS
RPS18,-0.010472715150968703,NS
STK17A,0.010473777376988957,NS
MFGE8,-0.010477888047562,NS
PSMD3,0.010495078049082451,NS
C21orf33,-0.010496280008872372,NS
MYO15A,-0.010500021201683696,NS
SMO,0.010506097975400586,NS
ZPBP2,0.010507942999887665,NS
PPP6R1,-0.010523317995861259,NS
TTC38,0.01053727706114227,NS
ZC3H7A,0.010537636085185875,NS
HLA-DRB4,-0.010538543809216261,NS
UAP1L1,0.010550975345317237,NS
NLGN4X,0.010552063659157174,NS
TSC22D4,0.010553330267469851,NS
TGM5,-0.010559021126289592,NS
CHADL,0.010559102717787816,NS
OR4C11,0.010563949816263851,NS
RORB,-0.010574711755915622,NS
RSPH6A,0.010575047533755821,NS
C17orf60,-0.010576395350617496,NS
ZFYVE26,-0.010581071231830164,NS
MCM3AP,0.010583914417660267,NS
UBTD2,0.010595789516073317,NS
NUP160,-0.010605511055880479,NS
PTH2,0.010606451875798228,NS
CCDC86,-0.01060797345764719,NS
VAMP3,0.010614560409164309,NS
UBE3A,0.010619714090494892,NS
LYPLA2P1,-0.010627347680939536,NS
TMEM110,0.0106275355479859,NS
KIAA0368,-0.010628208903322278,NS
SNX11,0.010639747243680331,NS
ZACN,-0.010646531005775506,NS
IRAK2,0.010654161835268905,NS
ARID1A,0.010656578053876764,NS
UBTD1,-0.010673520905747136,NS
RSL1D1,-0.010675140865459731,NS
TTC29,-0.010680260142482911,NS
DHX38,0.010683471432325398,NS
LOC728819,-0.010683622329524467,NS
SIRT7,0.010689429670793782,NS
GUSBL1,-0.010691777321166107,NS
ZFPM1,0.010694540907523642,NS
LGALS9C,-0.010697571996103328,NS
NBEAL2,-0.010701182725429748,NS
OR4S1,0.010709287662561517,NS
NPB,-0.010712551702506179,NS
MYCT1,-0.010713264610372919,NS
CWC25,-0.01072501847767171,NS
HAUS3,-0.010725670260968823,NS
TLN1,-0.010727034463768437,NS
MAF1,-0.010737541491126379,NS
C19orf62,0.010739894144190076,NS
DOLK,0.010753362794668098,NS
STK17B,-0.010757322604525221,NS
DSC1,0.010764423540003398,NS
NPHP3,-0.010764556243480605,NS
C16orf59,-0.010766540881409714,NS
TBC1D16,0.01077153402363562,NS
WHSC1,-0.010772897035932871,NS
